Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2017
Profit & Loss,Profit before tax,650,,,,297,,,,307,,,,490,541,629,667,470,
Profit & Loss,Tax %,13%,,,,25%,,,,27%,,,,26%,35%,35%,26%,25%,
Profit & Loss,Net Profit,567,,,,224,,,,224,,,,363,351,410,490,352,
Profit & Loss,EPS in Rs,44.64,,,,17.26,,,,17.11,,,,28.30,27.64,32.30,38.64,27.73,
Profit & Loss,Dividend Payout %,11%,,,,29%,,,,29%,,,,18%,14%,15%,13%,18%,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,127,,,,127,,,,127,,,,127,127,127,127,127,
Balance Sheet,Reserves,3231,,,,3393,,,,3562,,,,3823,1669,2019,2437,2731,
Balance Sheet,Borrowings,134,,,,112,,,,231,,,,62,0,0,0,51,
Balance Sheet,Other Liabilities,2142,,,,2268,,,,2165,,,,2763,1429,1566,1837,2139,
Balance Sheet,Total Liabilities,5634,,,,5900,,,,6084,,,,6776,3226,3712,4400,5048,
Balance Sheet,Fixed Assets,1803,,,,1917,,,,1932,,,,1913,446,508,709,707,
Balance Sheet,CWIP,76,,,,20,,,,21,,,,49,33,43,44,41,
Balance Sheet,Investments,0,,,,0,,,,0,,,,0,456,659,567,207,
Balance Sheet,Other Assets,3754,,,,3963,,,,4131,,,,4813,2291,2501,3080,4093,
Balance Sheet,Total Assets,5634,,,,5900,,,,6084,,,,6776,3226,3712,4400,5048,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,98,,,,270,,,,610,,,,571,384,402,380,524,
Cash Flows,Cash from Investing Activity,-459,,,,-101,,,,62,,,,42,-415,-262,-72,338,
Cash Flows,Cash from Financing Activity,-89,,,,-101,,,,-117,,,,-307,-46,-62,-87,-75,
Cash Flows,Net Cash Flow,-450,,,,68,,,,555,,,,306,-77,79,221,786,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,25,,,,24,,,,18,,,,24,18,17,20,23,
Ratios,Inventory Days,114,,,,120,,,,99,,,,93,99,96,117,124,
Ratios,Days Payable,129,,,,131,,,,114,,,,119,140,134,143,161,
Ratios,Cash Conversion Cycle,10,,,,13,,,,3,,,,-3,-24,-20,-7,-14,
Ratios,Working Capital Days,14,,,,18,,,,4,,,,-2,-8,-7,6,0,
Ratios,ROCE %,10%,,,,8%,,,,9%,,,,13%,,32%,29%,18%,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,51.00%,51.00%,51.00%,51.00%,51.00%,,,,,
Shareholding Pattern (Quarterly),FIIs,,2.76%,3.04%,3.11%,3.20%,3.31%,3.49%,3.64%,6.47%,8.93%,9.48%,9.70%,10.72%,,,,,
Shareholding Pattern (Quarterly),DIIs,,12.54%,12.50%,12.44%,12.35%,12.47%,12.93%,12.63%,33.68%,31.30%,31.49%,30.81%,28.11%,,,,,
Shareholding Pattern (Quarterly),Public,,9.70%,9.45%,9.44%,9.43%,9.23%,8.58%,8.73%,8.84%,8.77%,8.01%,8.48%,10.17%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,139624,125584,126219,126361,124507,114284,118984,123148,104436,93110,89393,102109,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,75.00%,,,,75.00%,,,,51.00%,,,,51.00%,75.00%,75.00%,75.00%,75.00%,75.00%
Shareholding Pattern (Yearly),FIIs,2.84%,,,,3.20%,,,,6.47%,,,,10.72%,4.57%,4.77%,3.78%,3.38%,6.50%
Shareholding Pattern (Yearly),DIIs,11.91%,,,,12.35%,,,,33.68%,,,,28.11%,9.90%,9.39%,10.60%,11.01%,8.42%
Shareholding Pattern (Yearly),Public,10.25%,,,,9.43%,,,,8.84%,,,,10.17%,10.53%,10.84%,10.62%,10.61%,10.07%
Shareholding Pattern (Yearly),No. of Shareholders,140140,,,,126361,,,,123148,,,,102109,40266,49773,61158,83103,38310
,,,,,,,,,,,,,,,,,,,
