Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2019,Mar 2020,Mar 2021,Mar 2017,Mar 2018
Balance Sheet,CWIP,0,,,,41,,,,18,,,,12,0,0,0,,
Balance Sheet,Investments,0,,,,0,,,,1,,,,1,0,0,0,,
Balance Sheet,Other Assets,43,,,,72,,,,102,,,,133,38,38,43,,
Balance Sheet,Total Assets,114,,,,199,,,,294,,,,378,102,106,114,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,24,,,,32,,,,20,,,,10,4,6,4,,
Cash Flows,Cash from Investing Activity,-5,,,,-73,,,,-67,,,,-77,2,-8,-10,,
Cash Flows,Cash from Financing Activity,-19,,,,41,,,,47,,,,68,-8,2,6,,
Cash Flows,Net Cash Flow,-0,,,,0,,,,0,,,,1,-1,-0,0,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,55,,,,57,,,,78,,,,106,90,75,85,,
Ratios,Inventory Days,31,,,,57,,,,66,,,,85,66,51,75,,
Ratios,Days Payable,80,,,,92,,,,98,,,,118,137,128,137,,
Ratios,Cash Conversion Cycle,6,,,,21,,,,47,,,,73,20,-2,23,,
Ratios,Working Capital Days,44,,,,65,,,,89,,,,135,38,48,85,,
Ratios,ROCE %,24%,,,,36%,,,,24%,,,,6%,,7%,8%,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,72.27%,72.27%,72.27%,72.27%,72.27%,72.27%,72.27%,72.42%,72.42%,72.48%,72.63%,72.67%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.04%,0.00%,0.05%,0.00%,0.00%,0.00%,0.12%,0.23%,0.24%,0.24%,0.31%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.08%,0.08%,0.08%,0.08%,0.00%,,,,,
Shareholding Pattern (Quarterly),Government,,0.00%,0.41%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),Public,,27.72%,27.28%,27.73%,27.68%,27.71%,27.72%,27.73%,27.39%,27.27%,27.20%,27.06%,27.02%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,14674,14050,16317,17999,22062,26052,28830,32621,36440,45159,50011,50148,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,72.27%,,,,72.27%,,,,72.42%,,,,72.67%,68.88%,69.32%,70.81%,70.50%,70.50%
Shareholding Pattern (Yearly),FIIs,0.02%,,,,0.05%,,,,0.12%,,,,0.31%,0.00%,0.00%,0.00%,0.00%,0.67%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.08%,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%
Shareholding Pattern (Yearly),Public,27.70%,,,,27.68%,,,,27.39%,,,,27.02%,31.12%,30.68%,29.19%,29.50%,28.79%
Shareholding Pattern (Yearly),No. of Shareholders,13614,,,,17999,,,,32621,,,,50148,2613,2370,4348,1618,2566
,,,,,,,,,,,,,,,,,,,
