Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Net Profit,152,,,,332,,,,156,,,,196,48,70,100,106,75
Profit & Loss,EPS in Rs,136.60,,,,298.66,,,,140.15,,,,176.43,43.43,62.66,90.12,95.90,67.77
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,11,,,,11,,,,11,,,,11,11,11,11,11,11
Balance Sheet,Reserves,19943,,,,19399,,,,25424,,,,31299,847,8244,8276,7101,12591
Balance Sheet,Borrowings,0,,,,0,,,,0,,,,0,0,0,0,0,0
Balance Sheet,Other Liabilities,2802,,,,2629,,,,3816,,,,3955,2,743,718,600,1443
Balance Sheet,Total Liabilities,22756,,,,22039,,,,29251,,,,35265,860,8998,9005,7712,14045
Balance Sheet,Fixed Assets,0,,,,0,,,,0,,,,0,0,0,0,0,0
Balance Sheet,CWIP,0,,,,0,,,,0,,,,0,0,0,0,0,0
Balance Sheet,Investments,22119,,,,21102,,,,28191,,,,34045,531,8642,8619,7279,13546
Balance Sheet,Other Assets,637,,,,938,,,,1060,,,,1220,330,356,387,433,499
Balance Sheet,Total Assets,22756,,,,22039,,,,29251,,,,35265,860,8998,9005,7712,14045
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,130,,,,298,,,,115,,,,169,32,66,89,103,67
Cash Flows,Cash from Investing Activity,-131,,,,-298,,,,-112,,,,-170,-43,-58,-87,-108,-72
Cash Flows,Cash from Financing Activity,0,,,,0,,,,0,,,,0,0,0,0,0,0
Cash Flows,Net Cash Flow,-1,,,,1,,,,3,,,,-1,-11,8,2,-4,-5
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,6,,,,2,,,,4,,,,0,13,16,8,3,10
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,6,,,,2,,,,4,,,,0,13,16,8,3,10
Ratios,Working Capital Days,32,,,,14,,,,37,,,,30,74,48,36,35,42
Ratios,ROCE %,1%,,,,2%,,,,1%,,,,1%,,2%,1%,2%,1%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,66.26%,66.28%,66.28%,66.28%,66.28%,66.28%,66.28%,66.28%,66.28%,66.28%,66.28%,66.28%,,,,,
Shareholding Pattern (Quarterly),FIIs,,22.36%,22.38%,22.38%,22.38%,22.38%,22.37%,22.38%,21.42%,21.51%,21.71%,22.28%,22.63%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.06%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.09%,0.11%,0.11%,0.11%,0.21%,,,,,
Shareholding Pattern (Quarterly),Public,,11.26%,11.29%,11.29%,11.28%,11.28%,11.27%,11.28%,12.18%,12.09%,11.89%,11.32%,10.86%,,,,,
Shareholding Pattern (Quarterly),Others,,0.05%,0.01%,0.01%,0.02%,0.02%,0.02%,0.01%,0.02%,0.02%,0.01%,0.01%,0.01%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,19316,19688,19507,19300,19478,19677,20116,21673,21870,21931,24726,22550,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,66.26%,,,,66.28%,,,,66.28%,,,,66.28%,61.42%,61.42%,61.42%,61.42%,61.42%
Shareholding Pattern (Yearly),FIIs,22.36%,,,,22.38%,,,,21.42%,,,,22.63%,15.06%,22.91%,25.05%,26.04%,26.64%
Shareholding Pattern (Yearly),DIIs,0.06%,,,,0.04%,,,,0.09%,,,,0.21%,7.12%,0.08%,0.16%,0.11%,0.06%
Shareholding Pattern (Yearly),Public,11.26%,,,,11.28%,,,,12.18%,,,,10.86%,16.29%,15.39%,13.09%,12.15%,11.60%
Shareholding Pattern (Yearly),Others,0.05%,,,,0.02%,,,,0.02%,,,,0.01%,0.11%,0.20%,0.28%,0.28%,0.28%
Shareholding Pattern (Yearly),No. of Shareholders,19103,,,,19300,,,,21673,,,,22550,22483,20771,19399,18612,18134
,,,,,,,,,,,,,,,,,,,
