Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Cash Flows,Cash from Financing Activity,5.34,,,,4.28,,,,6.98,,,,6.73,5.36,6.95,-0.74,3.75,1.62,1.75
Cash Flows,Net Cash Flow,1.11,,,,0.00,,,,-0.02,,,,0.39,0.06,-0.07,0.15,-0.03,-0.04,-1.17
,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,47.40,,,,61.55,,,,55.36,,,,45.82,64.19,100.86,61.61,52.20,56.07,70.72
Ratios,Inventory Days,45.82,,,,50.50,,,,64.70,,,,41.14,163.62,184.14,195.87,138.68,127.40,45.55
Ratios,Days Payable,46.33,,,,42.68,,,,56.28,,,,33.68,18.46,65.11,90.16,58.43,122.77,39.54
Ratios,Cash Conversion Cycle,46.89,,,,69.37,,,,63.78,,,,53.29,209.35,219.90,167.31,132.44,60.70,76.74
Ratios,Working Capital Days,58.60,,,,75.59,,,,67.78,,,,100.51,291.70,284.66,198.25,174.66,133.93,132.04
Ratios,ROCE %,-0.73%,,,,-1.23%,,,,0.24%,,,,-1.59%,,-5.76%,-4.99%,-6.90%,-7.61%,-4.96%
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,35.60%,35.61%,35.61%,35.61%,35.61%,35.61%,40.50%,40.50%,40.50%,40.50%,40.50%,40.50%,,,,,,
Shareholding Pattern (Quarterly),FIIs,,12.21%,12.21%,12.21%,12.21%,12.21%,12.21%,12.21%,12.21%,12.21%,12.21%,12.21%,12.17%,,,,,,
Shareholding Pattern (Quarterly),Public,,52.19%,52.18%,52.18%,52.18%,52.19%,52.19%,47.28%,47.29%,47.29%,47.29%,47.30%,47.35%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,16600,16298,15879,15603,15802,15134,14709,14789,15116,15232,16163,15570,,,,,,
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,35.60%,,,,35.61%,,,,40.50%,,,,40.50%,,25.82%,25.82%,25.82%,25.82%,30.74%
Shareholding Pattern (Yearly),FIIs,12.21%,,,,12.21%,,,,12.21%,,,,12.17%,,17.81%,17.47%,16.39%,12.50%,7.22%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,0.49%,0.49%,0.49%,0.49%,0.49%
Shareholding Pattern (Yearly),Public,52.19%,,,,52.18%,,,,47.29%,,,,47.35%,,55.88%,56.22%,57.30%,61.19%,61.55%
Shareholding Pattern (Yearly),No. of Shareholders,16721,,,,15603,,,,14789,,,,15570,,4233,4279,4379,4670,5858
,,,,,,,,,,,,,,,,,,,,
