Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Interest,0.00,,,,0.01,,,,0.01,,,,0.00,0.05,0.01,0.00,0.00,0.00
Profit & Loss,Depreciation,0.01,,,,0.01,,,,0.01,,,,0.03,0.22,0.12,0.06,0.03,0.02
Profit & Loss,Profit before tax,0.53,,,,0.31,,,,0.90,,,,0.18,0.27,0.83,0.81,-7.84,0.91
Profit & Loss,Tax %,-1.89%,,,,3.23%,,,,21.11%,,,,-27.78%,14.81%,14.46%,27.16%,-25.64%,23.08%
Profit & Loss,Net Profit,0.55,,,,0.30,,,,0.72,,,,0.23,0.22,0.71,0.59,-5.82,0.71
Profit & Loss,EPS in Rs,1.77,,,,0.97,,,,2.32,,,,0.74,0.71,2.28,1.90,-18.72,2.28
Profit & Loss,Dividend Payout %,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,3.11,,,,3.11,,,,3.11,,,,3.11,3.11,3.11,3.11,3.11,3.11
Balance Sheet,Reserves,18.34,,,,17.67,,,,18.34,,,,18.81,18.86,19.15,19.85,12.28,15.07
Balance Sheet,Borrowings,0.00,,,,0.00,,,,0.50,,,,0.00,0.00,0.00,0.00,0.00,0.00
Balance Sheet,Other Liabilities,0.56,,,,0.51,,,,0.27,,,,0.23,0.12,0.10,0.16,0.08,0.10
Balance Sheet,Total Liabilities,22.01,,,,21.29,,,,22.22,,,,22.15,22.09,22.36,23.12,15.47,18.28
Balance Sheet,Fixed Assets,0.32,,,,0.32,,,,0.52,,,,0.49,0.86,0.69,0.64,0.39,0.34
Balance Sheet,CWIP,0.00,,,,0.00,,,,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00
Balance Sheet,Investments,9.64,,,,8.65,,,,9.20,,,,9.61,5.54,5.81,6.05,4.01,6.55
Balance Sheet,Other Assets,12.05,,,,12.32,,,,12.50,,,,12.05,15.69,15.86,16.43,11.07,11.39
Balance Sheet,Total Assets,22.01,,,,21.29,,,,22.22,,,,22.15,22.09,22.36,23.12,15.47,18.28
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-0.62,,,,-0.38,,,,-0.25,,,,-0.88,-1.97,0.33,-0.83,-0.10,0.01
Cash Flows,Cash from Investing Activity,0.52,,,,0.24,,,,0.29,,,,0.87,0.36,-0.18,0.34,-0.23,0.12
Cash Flows,Cash from Financing Activity,0.00,,,,0.00,,,,0.00,,,,0.00,-0.06,-0.01,0.00,0.00,0.00
Cash Flows,Net Cash Flow,-0.10,,,,-0.14,,,,0.04,,,,-0.01,-1.67,0.14,-0.49,-0.33,0.14
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,1136.48,,,,124.87,,,,228.70,,,,281.31,65.82,85.24,281.12,815.17,
Ratios,Inventory Days,0.00,,,,0.00,,,,0.00,,,,0.00,,0.00,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,1136.48,,,,124.87,,,,228.70,,,,281.31,65.82,85.24,281.12,815.17,
Ratios,Working Capital Days,4537.61,,,,893.29,,,,1222.06,,,,1267.04,1451.02,1020.69,1255.96,3333.67,
Ratios,ROCE %,2.67%,,,,1.52%,,,,4.26%,,,,0.82%,,3.80%,3.54%,-40.89%,5.42%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,63.66%,63.66%,63.66%,63.66%,63.66%,63.66%,63.66%,63.66%,63.66%,63.66%,63.66%,63.66%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.68%,0.68%,0.68%,0.68%,0.68%,0.68%,0.68%,0.68%,0.68%,0.68%,0.68%,0.68%,,,,,
Shareholding Pattern (Quarterly),Public,,35.66%,35.67%,35.66%,35.66%,35.65%,35.67%,35.66%,35.66%,35.66%,35.66%,35.65%,35.65%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,4904,4860,4943,4869,4749,5056,4916,4880,5177,5451,5692,5577,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,63.66%,,,,63.66%,,,,63.66%,,,,63.66%,61.92%,62.06%,62.18%,63.53%,65.43%
Shareholding Pattern (Yearly),DIIs,0.68%,,,,0.68%,,,,0.68%,,,,0.68%,0.68%,0.68%,0.68%,0.68%,0.68%
Shareholding Pattern (Yearly),Public,35.66%,,,,35.66%,,,,35.66%,,,,35.65%,37.41%,37.27%,37.15%,35.79%,33.89%
Shareholding Pattern (Yearly),No. of Shareholders,4872,,,,4869,,,,4880,,,,5577,2379,2410,2402,2471,2696
,,,,,,,,,,,,,,,,,,,
