Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Interest,0.01,,,,0.01,,,,0.08,,,,0.04,0.05,0.05,0.04,0.09,0.03,0.07,0.01
Profit & Loss,Depreciation,0.81,,,,0.53,,,,0.88,,,,0.45,0.12,0.15,0.27,0.38,0.71,0.81,0.83
Profit & Loss,Profit before tax,-2.38,,,,-5.52,,,,0.10,,,,0.16,0.03,0.32,1.58,2.12,0.89,1.85,-6.54
Profit & Loss,Tax %,-9.24%,,,,-16.85%,,,,100.00%,,,,-25.00%,133.33%,9.38%,7.59%,11.79%,24.72%,37.84%,-16.67%
Profit & Loss,Net Profit,-2.16,,,,-4.59,,,,0.00,,,,0.20,-0.02,0.29,1.46,1.86,0.67,1.15,-5.45
Profit & Loss,EPS in Rs,-2.12,,,,-4.50,,,,0.00,,,,0.20,-0.50,3.22,12.08,1.86,0.69,1.13,-5.34
Profit & Loss,Dividend Payout %,0.00%,,,,0.00%,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,66.29%,0.00%,-9.37%
,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,10.21,,,,10.21,,,,10.21,,,,10.24,0.19,0.42,0.52,4.64,4.64,10.21,10.21
Balance Sheet,Reserves,1.58,,,,-2.97,,,,-2.83,,,,-2.62,0.40,0.66,5.01,13.95,14.24,9.61,3.66
Balance Sheet,Borrowings,0.24,,,,0.00,,,,0.55,,,,0.30,0.36,0.59,0.88,0.40,2.32,0.00,1.21
Balance Sheet,Other Liabilities,6.55,,,,4.68,,,,3.26,,,,2.85,0.50,1.08,2.13,1.62,3.49,3.91,4.01
Balance Sheet,Total Liabilities,18.58,,,,11.92,,,,11.19,,,,10.77,1.45,2.75,8.54,20.61,24.69,23.73,19.09
Balance Sheet,Fixed Assets,1.42,,,,0.98,,,,1.00,,,,0.72,0.70,1.50,2.71,3.46,3.73,3.30,2.23
Balance Sheet,CWIP,0.07,,,,0.07,,,,0.07,,,,0.00,0.01,0.00,0.41,2.16,2.89,0.75,0.07
Balance Sheet,Investments,0.08,,,,0.08,,,,0.08,,,,1.10,0.00,0.00,0.00,0.00,2.42,0.11,0.23
Balance Sheet,Other Assets,17.01,,,,10.79,,,,10.04,,,,8.95,0.74,1.25,5.42,14.99,15.65,19.57,16.56
Balance Sheet,Total Assets,18.58,,,,11.92,,,,11.19,,,,10.77,1.45,2.75,8.54,20.61,24.69,23.73,19.09
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,0.52,,,,0.65,,,,1.04,,,,0.11,,,1.05,-9.24,1.96,1.67,-2.29
Cash Flows,Cash from Investing Activity,1.37,,,,-0.03,,,,-1.28,,,,-1.08,,,-1.89,-3.10,-4.13,0.44,0.53
Cash Flows,Cash from Financing Activity,-0.97,,,,-0.24,,,,-0.38,,,,-0.27,,,3.32,11.48,1.88,-1.19,0.66
Cash Flows,Net Cash Flow,0.92,,,,0.37,,,,-0.62,,,,-1.24,,,2.48,-0.86,-0.29,0.92,-1.10
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,73.74,,,,13.57,,,,13.82,,,,9.46,52.46,71.22,34.79,96.96,77.82,58.82,48.35
Ratios,Inventory Days,181.04,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,877.46,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,-622.68,,,,13.57,,,,13.82,,,,9.46,52.46,71.22,34.79,96.96,77.82,58.82,48.35
Ratios,Working Capital Days,71.28,,,,15.08,,,,36.68,,,,23.65,11.16,-2.97,-32.65,236.34,134.69,128.47,132.45
Ratios,ROCE %,-17.48%,,,,-57.19%,,,,2.37%,,,,2.53%,,28.46%,40.25%,19.18%,4.59%,9.95%,-37.25%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,43.92%,47.52%,47.52%,47.52%,47.52%,47.52%,47.52%,47.52%,46.29%,46.29%,46.18%,46.18%,,,,,,,
Shareholding Pattern (Quarterly),Public,,56.08%,52.48%,52.48%,52.48%,52.48%,52.48%,52.48%,52.48%,53.71%,53.71%,53.82%,53.82%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,2003,2321,2349,2331,2543,2505,2595,2595,2944,3201,3436,3400,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,43.92%,,,,47.52%,,,,47.52%,,,,46.18%,,,,41.71%,42.51%,43.31%,43.33%
Shareholding Pattern (Yearly),Public,56.07%,,,,52.48%,,,,52.48%,,,,53.82%,,,,58.29%,57.49%,56.69%,56.67%
Shareholding Pattern (Yearly),No. of Shareholders,1819,,,,2331,,,,2595,,,,3400,,,,342,289,248,684
,,,,,,,,,,,,,,,,,,,,,
