Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Balance Sheet,Equity Capital,36,,,,36,,,,36,,,,36,3,36,36,36,36
Balance Sheet,Reserves,898,,,,969,,,,1036,,,,1071,650,716,759,773,854
Balance Sheet,Borrowings,99,,,,160,,,,174,,,,213,84,112,89,65,64
Balance Sheet,Other Liabilities,253,,,,261,,,,244,,,,298,158,134,135,150,230
Balance Sheet,Total Liabilities,1286,,,,1426,,,,1490,,,,1618,894,999,1019,1024,1184
Balance Sheet,Fixed Assets,422,,,,500,,,,517,,,,593,471,461,454,440,416
Balance Sheet,CWIP,25,,,,46,,,,104,,,,27,2,8,6,7,22
Balance Sheet,Investments,135,,,,132,,,,126,,,,105,12,13,46,94,128
Balance Sheet,Other Assets,704,,,,748,,,,743,,,,893,409,516,513,483,618
Balance Sheet,Total Assets,1286,,,,1426,,,,1490,,,,1618,894,999,1019,1024,1184
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,4,,,,6,,,,152,,,,28,28,41,109,150,139
Cash Flows,Cash from Investing Activity,-26,,,,-118,,,,-115,,,,-37,-9,-40,-70,-50,-97
Cash Flows,Cash from Financing Activity,-7,,,,50,,,,-24,,,,-4,-4,18,-37,-66,-5
Cash Flows,Net Cash Flow,-29,,,,-62,,,,13,,,,-13,14,19,3,33,38
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,79,,,,92,,,,72,,,,79,109,124,88,84,82
Ratios,Inventory Days,154,,,,153,,,,132,,,,179,94,94,120,113,129
Ratios,Days Payable,111,,,,94,,,,79,,,,104,118,109,95,99,119
Ratios,Cash Conversion Cycle,122,,,,151,,,,126,,,,154,85,110,112,98,91
Ratios,Working Capital Days,103,,,,120,,,,99,,,,139,97,120,102,87,83
Ratios,ROCE %,11%,,,,10%,,,,9%,,,,6%,,8%,8%,6%,14%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,72.43%,72.44%,72.44%,72.44%,72.44%,72.44%,72.44%,72.44%,72.44%,72.44%,72.44%,72.44%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.04%,0.02%,0.00%,0.04%,0.03%,0.37%,0.27%,0.18%,0.18%,0.13%,0.12%,,,,,
Shareholding Pattern (Quarterly),DIIs,,10.60%,10.46%,10.45%,10.45%,10.46%,11.82%,11.70%,13.52%,13.77%,14.00%,13.72%,13.62%,,,,,
Shareholding Pattern (Quarterly),Public,,16.96%,17.07%,17.08%,17.12%,17.07%,15.69%,15.49%,13.75%,13.61%,13.38%,13.71%,13.81%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,19511,19626,19188,18936,18427,20078,21430,18901,18466,18255,19168,18613,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,72.43%,,,,72.44%,,,,72.44%,,,,72.44%,,72.43%,72.43%,72.43%,72.43%
Shareholding Pattern (Yearly),FIIs,0.02%,,,,0.00%,,,,0.27%,,,,0.12%,,0.04%,0.00%,0.00%,0.01%
Shareholding Pattern (Yearly),DIIs,10.60%,,,,10.45%,,,,13.52%,,,,13.62%,,5.98%,16.21%,16.67%,13.17%
Shareholding Pattern (Yearly),Public,16.95%,,,,17.12%,,,,13.75%,,,,13.81%,,21.55%,11.35%,10.90%,14.39%
Shareholding Pattern (Yearly),No. of Shareholders,19789,,,,18936,,,,18901,,,,18613,,14240,12768,12144,14077
,,,,,,,,,,,,,,,,,,,
