Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2021,Mar 2017,Mar 2018,Mar 2019,Mar 2020
Cash Flows,Cash from Operating Activity,39,,,,-30,,,,27,,,,-72,-5,,,,
Cash Flows,Cash from Investing Activity,-11,,,,15,,,,-5,,,,-21,-9,,,,
Cash Flows,Cash from Financing Activity,-17,,,,5,,,,-26,,,,105,9,,,,
Cash Flows,Net Cash Flow,10,,,,-10,,,,-4,,,,12,-5,,,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,79,,,,61,,,,44,,,,50,138,,,,
Ratios,Inventory Days,,,,,,,,,,,,,5,,,,,
Ratios,Days Payable,,,,,,,,,,,,,28,,,,,
Ratios,Cash Conversion Cycle,79,,,,61,,,,44,,,,28,138,,,,
Ratios,Working Capital Days,106,,,,77,,,,56,,,,92,296,,,,
Ratios,ROCE %,4%,,,,6%,,,,12%,,,,10%,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,24.26%,24.26%,24.26%,24.26%,24.26%,24.26%,24.26%,24.26%,24.26%,24.26%,22.53%,24.89%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.12%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),Public,,75.74%,75.74%,75.74%,75.74%,75.74%,75.74%,75.74%,75.75%,75.71%,75.61%,77.47%,75.11%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,6284,6514,6750,7106,7172,10662,12103,13194,13782,14248,13156,13370,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,24.26%,,,,24.26%,,,,24.26%,,,,24.89%,24.26%,27.48%,21.82%,17.37%,17.37%
Shareholding Pattern (Yearly),Public,75.74%,,,,75.74%,,,,75.75%,,,,75.11%,75.74%,72.52%,78.18%,82.63%,82.63%
Shareholding Pattern (Yearly),No. of Shareholders,6769,,,,7106,,,,13194,,,,13370,3522,4632,4014,3826,3659
,,,,,,,,,,,,,,,,,,,
