Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2019,Mar 2020,Mar 2021,Mar 2017,Mar 2018
Profit & Loss,Net Profit,20,,,,12,,,,12,,,,10,0,4,20,,
Profit & Loss,EPS in Rs,1.52,,,,0.94,,,,0.88,,,,0.69,0.02,0.32,1.68,,
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,6%,,,,0%,0%,0%,0%,,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,13,,,,13,,,,13,,,,13,,12,12,,
Balance Sheet,Reserves,117,,,,143,,,,155,,,,169,,45,65,,
Balance Sheet,Borrowings,51,,,,35,,,,40,,,,35,,49,50,,
Balance Sheet,Other Liabilities,66,,,,46,,,,28,,,,31,,63,47,,
Balance Sheet,Total Liabilities,248,,,,237,,,,237,,,,249,,169,173,,
Balance Sheet,Fixed Assets,110,,,,106,,,,106,,,,135,,41,44,,
Balance Sheet,CWIP,10,,,,18,,,,0,,,,0,,39,59,,
Balance Sheet,Investments,34,,,,36,,,,37,,,,0,,0,0,,
Balance Sheet,Other Assets,94,,,,77,,,,93,,,,114,,88,70,,
Balance Sheet,Total Assets,248,,,,237,,,,237,,,,249,,169,173,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,24,,,,8,,,,2,,,,17,,17,20,,
Cash Flows,Cash from Investing Activity,-22,,,,-13,,,,-2,,,,0,,-66,-27,,
Cash Flows,Cash from Financing Activity,-1,,,,-7,,,,1,,,,-9,,55,-1,,
Cash Flows,Net Cash Flow,1,,,,-11,,,,1,,,,8,,6,-9,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,105,,,,91,,,,109,,,,66,,77,83,,
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,105,,,,91,,,,109,,,,66,,77,83,,
Ratios,Working Capital Days,22,,,,46,,,,91,,,,114,,10,15,,
Ratios,ROCE %,15%,,,,12%,,,,9%,,,,8%,,,8%,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,62.78%,62.78%,62.78%,62.78%,62.83%,62.83%,62.83%,62.94%,63.08%,63.08%,63.08%,62.81%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.01%,0.01%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),Public,,37.21%,37.18%,37.19%,37.20%,37.16%,37.15%,37.17%,37.04%,36.91%,36.91%,36.91%,37.20%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,14387,14557,14513,14381,14073,14426,15484,15468,14987,15906,15720,16267,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,62.78%,,,,62.78%,,,,62.94%,,,,62.81%,48.69%,68.87%,69.59%,4.68%,4.68%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.01%,,,,0.00%,,,,0.00%,0.02%,0.00%,0.00%,0.04%,0.04%
Shareholding Pattern (Yearly),DIIs,0.01%,,,,0.00%,,,,0.00%,,,,0.00%,0.05%,0.01%,0.01%,0.10%,0.10%
Shareholding Pattern (Yearly),Public,37.21%,,,,37.20%,,,,37.04%,,,,37.20%,51.24%,31.13%,30.41%,95.18%,95.18%
Shareholding Pattern (Yearly),No. of Shareholders,14798,,,,14381,,,,15468,,,,16267,10935,10648,11316,11435,10979
,,,,,,,,,,,,,,,,,,,
