Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2007,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.98%,2.13%,2.55%,2.55%,2.43%,,,,,,,
Shareholding Pattern (Quarterly),Public,,35.20%,35.23%,35.23%,35.12%,35.01%,35.07%,35.10%,33.18%,33.03%,32.27%,32.47%,31.23%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,26638,26491,26526,25537,24653,25246,25341,30140,31780,33136,34973,35332,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,67.29%,,,,64.29%,,,,64.67%,,,,66.27%,,,67.60%,67.27%,67.27%,67.29%,67.29%
Shareholding Pattern (Yearly),FIIs,0.61%,,,,0.59%,,,,0.17%,,,,0.08%,,,0.00%,0.01%,0.00%,0.53%,0.56%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,1.98%,,,,2.43%,,,0.07%,0.19%,0.04%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,32.10%,,,,35.12%,,,,33.18%,,,,31.23%,,,32.33%,32.53%,32.69%,32.17%,32.15%
Shareholding Pattern (Yearly),No. of Shareholders,27516,,,,25537,,,,30140,,,,35332,,,16575,16735,16115,15747,19878
,,,,,,,,,,,,,,,,,,,,,
