Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Tax %,-20%,,,,25%,,,,7%,,,,-3%,35%,34%,34%,33%,26%
Profit & Loss,Net Profit,-166,,,,920,,,,1260,,,,717,447,633,861,500,529
Profit & Loss,EPS in Rs,-2.77,,,,15.34,,,,20.82,,,,11.80,11.91,15.05,20.10,9.83,8.85
Profit & Loss,Dividend Payout %,0%,,,,10%,,,,7%,,,,8%,15%,14%,13%,15%,0%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,600,,,,600,,,,605,,,,608,375,420,427,509,598
Balance Sheet,Reserves,11931,,,,12926,,,,14232,,,,14892,3961,6261,7108,10056,12068
Balance Sheet,Deposits,79006,,,,84875,,,,103470,,,,110933,34588,43883,58358,57812,73055
Balance Sheet,Borrowing,11098,,,,13332,,,,14185,,,,13735,7980,9261,11832,17007,11226
Balance Sheet,Other Liabilities,3528,,,,4074,,,,5961,,,,6605,1771,2052,2673,3600,3672
Balance Sheet,Total Liabilities,106163,,,,115806,,,,138454,,,,146772,48676,61877,80398,88983,100619
Balance Sheet,Fixed Assets,538,,,,594,,,,591,,,,604,224,327,416,471,511
Balance Sheet,CWIP,82,,,,45,,,,7,,,,0,35,31,40,62,24
Balance Sheet,Investments,22129,,,,28730,,,,29478,,,,32103,13482,15397,16745,18055,23085
Balance Sheet,Other Assets,83414,,,,86436,,,,108378,,,,114065,34934,46122,63196,70396,76998
Balance Sheet,Total Assets,106163,,,,115806,,,,138454,,,,146772,48676,61877,80398,88983,100619
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,6449,,,,-11031,,,,4955,,,,-824,3434,-2556,78,-5173,7631
Cash Flows,Cash from Investing Activity,-264,,,,-234,,,,-193,,,,-281,-142,-165,-202,-223,-174
Cash Flows,Cash from Financing Activity,-109,,,,2235,,,,843,,,,-503,-1656,2994,2567,7698,-4207
Cash Flows,Net Cash Flow,6076,,,,-9030,,,,5604,,,,-1608,1635,273,2443,2302,3251
,,,,,,,,,,,,,,,,,,,
Ratios,ROE %,-1%,,,,7%,,,,9%,,,,5%,,11%,12%,6%,5%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,28.50%,29.59%,28.92%,24.66%,28.27%,30.00%,28.27%,25.14%,28.47%,14.63%,13.39%,14.43%,,,,,
Shareholding Pattern (Quarterly),DIIs,,11.64%,13.83%,19.85%,19.77%,17.91%,19.12%,19.34%,20.12%,20.28%,26.61%,17.66%,20.79%,,,,,
Shareholding Pattern (Quarterly),Government,,0.36%,0.36%,0.38%,0.42%,0.42%,0.41%,0.42%,0.42%,0.42%,0.42%,0.41%,0.41%,,,,,
Shareholding Pattern (Quarterly),Public,,59.50%,56.22%,50.84%,55.14%,53.38%,50.45%,51.98%,54.32%,50.83%,58.35%,68.54%,64.36%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,537178,494291,416592,404438,379536,351119,344856,358110,364380,422544,477124,452790,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),FIIs,30.59%,,,,24.66%,,,,25.14%,,,,14.43%,11.84%,18.93%,22.15%,28.35%,34.25%
Shareholding Pattern (Yearly),DIIs,19.05%,,,,19.77%,,,,20.12%,,,,20.79%,9.71%,13.54%,21.27%,27.22%,22.74%
Shareholding Pattern (Yearly),Government,0.36%,,,,0.42%,,,,0.42%,,,,0.41%,0.01%,0.03%,0.15%,0.43%,0.36%
Shareholding Pattern (Yearly),Public,50.00%,,,,55.14%,,,,54.32%,,,,64.36%,78.44%,67.50%,56.42%,44.01%,42.64%
Shareholding Pattern (Yearly),No. of Shareholders,467415,,,,404438,,,,358110,,,,452790,165802,193760,164007,208045,322472
,,,,,,,,,,,,,,,,,,,
