Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Balance Sheet,Other Assets,48,,,,51,,,,47,,,,57,43,44,47,31,45
Balance Sheet,Total Assets,124,,,,119,,,,107,,,,127,149,143,141,124,128
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-1,,,,4,,,,4,,,,-19,4,-1,5,3,3
Cash Flows,Cash from Investing Activity,-2,,,,-2,,,,-0,,,,26,-1,-3,-3,-0,-0
Cash Flows,Cash from Financing Activity,5,,,,-8,,,,-4,,,,-5,-3,4,-2,-3,1
Cash Flows,Net Cash Flow,2,,,,-6,,,,-0,,,,2,-0,1,0,-0,4
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,89,,,,86,,,,63,,,,43,98,85,73,62,97
Ratios,Inventory Days,276,,,,268,,,,290,,,,305,440,369,354,513,341
Ratios,Days Payable,220,,,,241,,,,312,,,,272,299,255,321,404,329
Ratios,Cash Conversion Cycle,145,,,,113,,,,41,,,,77,239,199,105,171,109
Ratios,Working Capital Days,113,,,,102,,,,55,,,,168,17,145,45,79,89
Ratios,ROCE %,-2%,,,,-3%,,,,-17%,,,,-19%,,-9%,-5%,-10%,-1%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,74.11%,73.89%,73.84%,73.61%,73.71%,74.50%,74.58%,74.58%,74.42%,72.95%,72.73%,72.73%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,,,,,
Shareholding Pattern (Quarterly),Public,,25.89%,26.11%,26.14%,26.38%,26.28%,25.48%,25.39%,25.40%,25.57%,27.03%,27.25%,27.24%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,10002,9676,9658,9710,9716,9261,10283,10550,13446,15563,16167,16288,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,74.08%,,,,73.61%,,,,74.58%,,,,72.73%,70.28%,70.14%,70.38%,72.97%,73.93%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.01%,,,,0.01%,,,,0.01%,,,,0.01%,0.01%,0.01%,0.01%,1.66%,0.01%
Shareholding Pattern (Yearly),Public,25.91%,,,,26.38%,,,,25.40%,,,,27.24%,29.68%,29.86%,29.61%,25.37%,26.06%
Shareholding Pattern (Yearly),No. of Shareholders,10216,,,,9710,,,,10550,,,,16288,7613,7675,7387,7471,7355
,,,,,,,,,,,,,,,,,,,
