Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Operating Profit,-12,,,,-11,,,,-11,,,,-15,-0,9,8,6,-1,-11
Profit & Loss,OPM %,-22%,,,,-22%,,,,-28%,,,,-30%,,19%,19%,14%,-2%,-19%
Profit & Loss,Other Income,2,,,,1,,,,0,,,,1,0,0,0,1,0,0
Profit & Loss,Interest,2,,,,3,,,,3,,,,3,0,5,3,1,1,1
Profit & Loss,Depreciation,1,,,,1,,,,1,,,,1,0,0,0,0,0,0
Profit & Loss,Profit before tax,-13,,,,-15,,,,-14,,,,-18,-0,4,5,6,-2,-12
Profit & Loss,Tax %,-34%,,,,12%,,,,10%,,,,1%,0%,2%,2%,7%,21%,3%
Profit & Loss,Net Profit,-9,,,,-16,,,,-16,,,,-18,-0,4,5,6,-2,-13
Profit & Loss,EPS in Rs,-8.55,,,,-15.57,,,,-9.62,,,,-12.66,,3.83,5.19,5.63,-1.94,-12.83
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,10,,,,10,,,,10,,,,10,0.05,10,10,10,10,10
Balance Sheet,Reserves,538,,,,375,,,,473,,,,577,-0,42,47,241,152,268
Balance Sheet,Borrowings,23,,,,22,,,,30,,,,24,0,43,6,6,10,23
Balance Sheet,Other Liabilities,30,,,,27,,,,47,,,,78,0,8,8,8,13,13
Balance Sheet,Total Liabilities,602,,,,434,,,,560,,,,689,0,103,71,265,186,314
Balance Sheet,Fixed Assets,48,,,,47,,,,46,,,,47,0,3,3,3,3,47
Balance Sheet,CWIP,0,,,,0,,,,0,,,,0,0,0,0,0,0,1
Balance Sheet,Investments,521,,,,349,,,,486,,,,609,0,39,34,219,134,222
Balance Sheet,Other Assets,33,,,,38,,,,28,,,,33,0,60,34,43,49,45
Balance Sheet,Total Assets,602,,,,434,,,,560,,,,689,0,103,71,265,186,314
,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,1,,,,-13,,,,-12,,,,-5,-0,-1,25,6,-6,-8
Cash Flows,Cash from Investing Activity,-0,,,,0,,,,-3,,,,-3,0,4,14,5,-3,-4
Cash Flows,Cash from Financing Activity,-2,,,,18,,,,6,,,,16,0,0,-38,-2,4,11
Cash Flows,Net Cash Flow,-2,,,,5,,,,-10,,,,8,-0,3,1,9,-6,-0
,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,46,,,,17,,,,39,,,,25,,27,37,45,59,47
Ratios,Inventory Days,190,,,,258,,,,167,,,,274,,259,294,276,345,166
Ratios,Days Payable,126,,,,137,,,,160,,,,167,,106,106,108,164,96
Ratios,Cash Conversion Cycle,111,,,,138,,,,46,,,,131,,180,225,213,240,116
Ratios,Working Capital Days,90,,,,85,,,,35,,,,59,,378,190,103,153,105
Ratios,ROCE %,-2%,,,,-2%,,,,-2%,,,,-3%,,19%,10%,4%,-0%,-5%
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,71.85%,71.85%,71.85%,71.85%,71.85%,71.85%,71.85%,72.11%,72.18%,72.18%,72.18%,72.18%,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.78%,0.78%,0.78%,0.75%,0.75%,0.75%,0.75%,0.75%,0.75%,0.75%,0.70%,0.70%,,,,,,
Shareholding Pattern (Quarterly),Public,,27.37%,27.37%,27.37%,27.39%,27.39%,27.38%,27.39%,27.13%,27.07%,27.06%,27.12%,27.11%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,7123,7019,7000,6872,7047,6966,8447,7954,7573,7467,8766,8747,,,,,,
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,71.69%,,,,71.85%,,,,72.11%,,,,72.18%,,,61.64%,62.17%,65.32%,67.06%
Shareholding Pattern (Yearly),DIIs,0.78%,,,,0.75%,,,,0.75%,,,,0.70%,,,3.96%,3.96%,3.69%,3.07%
Shareholding Pattern (Yearly),Public,27.53%,,,,27.39%,,,,27.13%,,,,27.11%,,,34.41%,33.87%,31.00%,29.87%
Shareholding Pattern (Yearly),No. of Shareholders,7419,,,,6872,,,,7954,,,,8747,,,10086,9502,9087,8352
,,,,,,,,,,,,,,,,,,,,
