Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Operating Profit,-3.44,,,,1.44,,,,0.37,,,,-3.02,0.72,1.36,1.18,0.90,-3.23
Profit & Loss,OPM %,-70.49%,,,,17.35%,,,,4.45%,,,,-39.07%,15.45%,27.47%,19.87%,11.67%,-269.17%
Profit & Loss,Other Income,-0.38,,,,0.25,,,,0.11,,,,-0.06,0.11,0.07,0.08,0.02,0.04
Profit & Loss,Interest,0.01,,,,0.04,,,,0.01,,,,0.07,0.01,0.01,0.01,0.03,0.06
Profit & Loss,Depreciation,0.29,,,,0.37,,,,0.34,,,,0.20,0.14,0.33,0.52,0.49,0.39
Profit & Loss,Profit before tax,-4.12,,,,1.28,,,,0.13,,,,-3.35,0.68,1.09,0.73,0.40,-3.64
Profit & Loss,Tax %,0.00%,,,,-1.56%,,,,184.62%,,,,0.60%,30.88%,25.69%,27.40%,42.50%,-0.55%
Profit & Loss,Net Profit,-4.12,,,,1.30,,,,-0.12,,,,-3.38,0.47,0.81,0.53,0.24,-3.62
Profit & Loss,EPS in Rs,-4.04,,,,1.28,,,,-0.12,,,,-3.32,0.72,0.91,0.60,0.24,-3.55
Profit & Loss,Dividend Payout %,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,10.19,,,,10.19,,,,10.19,,,,10.19,2.11,2.89,2.89,3.29,10.19
Balance Sheet,Reserves,-6.36,,,,-5.06,,,,-5.45,,,,-8.83,0.63,4.71,5.24,8.28,-2.24
Balance Sheet,Borrowings,0.00,,,,0.00,,,,0.50,,,,2.08,0.01,0.01,0.00,0.00,0.00
Balance Sheet,Other Liabilities,1.21,,,,1.13,,,,1.77,,,,1.01,0.67,0.84,1.16,1.40,1.28
Balance Sheet,Total Liabilities,5.04,,,,6.26,,,,7.01,,,,4.45,3.42,8.45,9.29,12.97,9.23
Balance Sheet,Fixed Assets,0.83,,,,0.81,,,,0.71,,,,0.46,0.34,1.08,1.24,1.18,0.87
Balance Sheet,CWIP,0.24,,,,0.28,,,,0.28,,,,0.30,0.00,0.19,0.22,0.23,0.24
Balance Sheet,Investments,0.00,,,,0.00,,,,0.00,,,,0.00,0.00,0.00,0.00,0.60,0.60
Balance Sheet,Other Assets,3.97,,,,5.17,,,,6.02,,,,3.69,3.08,7.18,7.83,10.96,7.52
Balance Sheet,Total Assets,5.04,,,,6.26,,,,7.01,,,,4.45,3.42,8.45,9.29,12.97,9.23
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,0.57,,,,0.33,,,,0.30,,,,-0.78,0.00,-1.36,-0.76,-1.18,-1.67
Cash Flows,Cash from Investing Activity,-0.29,,,,-0.18,,,,-0.42,,,,0.20,0.00,-2.56,0.39,-2.10,1.17
Cash Flows,Cash from Financing Activity,0.01,,,,0.02,,,,0.25,,,,0.55,0.00,4.11,0.03,3.22,0.03
Cash Flows,Net Cash Flow,0.29,,,,0.16,,,,0.13,,,,-0.03,0.00,0.19,-0.33,-0.07,-0.47
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,173.52,,,,166.67,,,,202.68,,,,125.60,125.32,232.27,256.85,242.39,1307.92
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,173.52,,,,166.67,,,,202.68,,,,125.60,125.32,232.27,256.85,242.39,1307.92
Ratios,Working Capital Days,122.66,,,,131.93,,,,142.14,,,,105.77,116.71,221.21,261.15,257.06,1426.54
Ratios,ROCE %,-63.16%,,,,29.46%,,,,2.70%,,,,-70.51%,,21.24%,9.02%,4.37%,-36.68%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,60.12%,60.12%,60.12%,60.12%,60.12%,61.15%,61.26%,61.26%,61.26%,61.26%,61.26%,61.26%,,,,,
Shareholding Pattern (Quarterly),Public,,39.88%,39.88%,39.88%,39.88%,39.88%,38.85%,38.74%,38.74%,38.74%,38.74%,38.74%,38.74%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,2508,2021,1811,1675,1695,1579,1967,1782,1734,1919,2274,2273,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,60.14%,,,,60.12%,,,,61.26%,,,,61.26%,,64.32%,64.32%,60.14%,60.14%
Shareholding Pattern (Yearly),Public,39.86%,,,,39.88%,,,,38.74%,,,,38.74%,,35.69%,35.68%,39.86%,39.85%
Shareholding Pattern (Yearly),No. of Shareholders,2547,,,,1675,,,,1782,,,,2273,,137,87,99,711
,,,,,,,,,,,,,,,,,,,
