Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2017
Profit & Loss,Dividend Payout %,20%,,,,44%,,,,-12%,,,,0%,19%,18%,18%,-134%,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,16,,,,16,,,,16,,,,16,16,16,16,16,
Balance Sheet,Reserves,1084,,,,1093,,,,945,,,,878,891,925,943,938,
Balance Sheet,Borrowings,943,,,,953,,,,846,,,,879,1047,923,875,909,
Balance Sheet,Other Liabilities,382,,,,370,,,,301,,,,278,234,268,291,275,
Balance Sheet,Total Liabilities,2425,,,,2432,,,,2109,,,,2051,2188,2133,2125,2139,
Balance Sheet,Fixed Assets,1181,,,,1114,,,,1057,,,,1006,1116,1061,1044,1199,
Balance Sheet,CWIP,16,,,,9,,,,8,,,,7,10,21,177,42,
Balance Sheet,Investments,1,,,,1,,,,0,,,,0,51,26,1,1,
Balance Sheet,Other Assets,1227,,,,1308,,,,1044,,,,1038,1012,1024,903,897,
Balance Sheet,Total Assets,2425,,,,2432,,,,2109,,,,2051,2188,2133,2125,2139,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,95,,,,196,,,,222,,,,66,157,216,319,89,
Cash Flows,Cash from Investing Activity,-76,,,,-118,,,,-38,,,,-25,-73,-14,-209,-92,
Cash Flows,Cash from Financing Activity,-18,,,,-81,,,,-190,,,,-32,-74,-207,-109,3,
Cash Flows,Net Cash Flow,1,,,,-2,,,,-7,,,,9,11,-4,2,1,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,52,,,,39,,,,46,,,,47,49,43,40,53,
Ratios,Inventory Days,139,,,,167,,,,111,,,,124,133,134,128,160,
Ratios,Days Payable,35,,,,32,,,,33,,,,39,26,29,33,40,
Ratios,Cash Conversion Cycle,156,,,,173,,,,124,,,,132,156,148,134,173,
Ratios,Working Capital Days,108,,,,113,,,,102,,,,97,103,95,79,128,
Ratios,ROCE %,15%,,,,8%,,,,-7%,,,,-3%,,7%,5%,2%,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,63.96%,63.96%,63.96%,63.96%,63.96%,63.96%,63.96%,63.96%,63.96%,63.96%,63.96%,63.96%,,,,,
Shareholding Pattern (Quarterly),FIIs,,1.31%,1.37%,1.35%,1.25%,0.90%,0.83%,0.83%,0.87%,0.87%,1.45%,1.49%,1.45%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,,,,,
Shareholding Pattern (Quarterly),Public,,34.71%,34.64%,34.67%,34.76%,35.12%,35.18%,35.20%,35.16%,35.15%,34.57%,34.53%,34.56%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,23285,24931,24914,24695,24770,26325,28876,29900,29758,29647,28810,28619,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,63.96%,,,,63.96%,,,,63.96%,,,,63.96%,63.90%,63.90%,63.90%,63.90%,63.90%
Shareholding Pattern (Yearly),FIIs,1.19%,,,,1.25%,,,,0.87%,,,,1.45%,0.15%,0.14%,0.00%,0.00%,0.01%
Shareholding Pattern (Yearly),DIIs,0.02%,,,,0.02%,,,,0.02%,,,,0.02%,1.13%,0.69%,0.02%,0.02%,1.02%
Shareholding Pattern (Yearly),Government,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,0.37%,0.04%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,34.83%,,,,34.76%,,,,35.16%,,,,34.56%,34.46%,35.23%,36.08%,36.08%,35.08%
Shareholding Pattern (Yearly),No. of Shareholders,22706,,,,24695,,,,29900,,,,28619,11721,11090,10331,13374,6768
,,,,,,,,,,,,,,,,,,,
