Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,27,,,,-103,,,,96,,,,-47,-84,-34,-175,4,10,40
Cash Flows,Cash from Investing Activity,18,,,,-73,,,,-633,,,,-96,77,40,161,38,-101,-21
Cash Flows,Cash from Financing Activity,-12,,,,151,,,,533,,,,172,18,-15,18,-47,96,-13
Cash Flows,Net Cash Flow,33,,,,-25,,,,-4,,,,30,10,-9,3,-5,6,6
,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,115,,,,128,,,,92,,,,98,159,151,219,160,128,132
Ratios,Inventory Days,120,,,,153,,,,99,,,,74,161,89,140,127,161,96
Ratios,Days Payable,104,,,,128,,,,93,,,,56,168,114,159,157,166,133
Ratios,Cash Conversion Cycle,131,,,,152,,,,98,,,,116,151,126,200,130,123,95
Ratios,Working Capital Days,287,,,,270,,,,191,,,,170,171,162,280,250,244,280
Ratios,ROCE %,6%,,,,6%,,,,11%,,,,14%,,6%,6%,9%,8%,6%
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,58.35%,58.35%,58.38%,58.70%,58.70%,58.70%,50.16%,48.14%,48.14%,48.14%,48.14%,48.27%,,,,,,
Shareholding Pattern (Quarterly),FIIs,,1.56%,1.72%,1.79%,1.89%,2.15%,2.30%,9.57%,11.04%,9.09%,7.87%,8.09%,8.14%,,,,,,
Shareholding Pattern (Quarterly),DIIs,,7.77%,7.69%,7.07%,7.00%,6.71%,6.14%,8.80%,8.27%,8.93%,8.70%,8.50%,7.91%,,,,,,
Shareholding Pattern (Quarterly),Public,,32.32%,32.24%,32.76%,32.42%,32.44%,32.86%,31.46%,32.53%,33.84%,35.28%,35.26%,35.69%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,99300,97692,116368,114520,118074,155103,191870,279188,301623,356289,360042,376234,,,,,,
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,58.35%,,,,58.70%,,,,48.14%,,,,48.27%,,52.47%,52.37%,52.32%,51.52%,56.55%
Shareholding Pattern (Yearly),FIIs,1.82%,,,,1.89%,,,,11.04%,,,,8.14%,,7.79%,7.71%,7.13%,5.02%,3.34%
Shareholding Pattern (Yearly),DIIs,8.18%,,,,7.00%,,,,8.27%,,,,7.91%,,19.50%,14.91%,14.49%,13.85%,8.95%
Shareholding Pattern (Yearly),Public,31.65%,,,,32.42%,,,,32.53%,,,,35.69%,,20.24%,25.01%,26.06%,29.61%,31.16%
Shareholding Pattern (Yearly),No. of Shareholders,93243,,,,114520,,,,279188,,,,376234,,67549,68987,65978,64639,86738
,,,,,,,,,,,,,,,,,,,,
