Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2012,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,OPM %,-156%,,,,1%,,,,1%,,,,4%,,,,,,,-1670%
Profit & Loss,Other Income,579,,,,-255,,,,532,,,,10,168,-155,0,0,0,2,2
Profit & Loss,Interest,2,,,,49,,,,114,,,,94,4,0,0,0,0,1,0
Profit & Loss,Depreciation,1,,,,10,,,,17,,,,16,1,0,0,0,0,0,0
Profit & Loss,Profit before tax,554,,,,-273,,,,453,,,,152,120,-161,-278,-663,-1308,-153,0
Profit & Loss,Tax %,0%,,,,5%,,,,6%,,,,47%,30%,-0%,-0%,0%,0%,0%,0%
Profit & Loss,Net Profit,554,,,,-286,,,,424,,,,81,84,-161,-278,-663,-1308,-153,0
Profit & Loss,EPS in Rs,4.01,,,,-2.06,,,,3.08,,,,0.61,0.33,-1.17,-2.01,-4.80,-9.46,-1.11,0.00
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,0%,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,276,,,,276,,,,276,,,,276,255,276,276,276,276,276,276
Balance Sheet,Reserves,422,,,,133,,,,563,,,,645,2238,2221,1944,1272,-39,-192,-192
Balance Sheet,Borrowings,159,,,,976,,,,1184,,,,923,1963,0,0,0,0,0,0
Balance Sheet,Other Liabilities,51,,,,805,,,,666,,,,790,6615,2,1,1,0,0,1
Balance Sheet,Total Liabilities,908,,,,2190,,,,2689,,,,2636,11070,2499,2221,1549,238,85,85
Balance Sheet,Fixed Assets,40,,,,273,,,,251,,,,268,205,0,0,0,0,0,0
Balance Sheet,CWIP,0,,,,6,,,,8,,,,0,7035,0,0,0,0,0,0
Balance Sheet,Investments,812,,,,315,,,,881,,,,1049,244,2405,2133,1463,153,0,84
Balance Sheet,Other Assets,56,,,,1596,,,,1549,,,,1319,3587,94,88,86,85,85,1
Balance Sheet,Total Assets,908,,,,2190,,,,2689,,,,2636,11070,2499,2221,1549,238,85,85
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-14,,,,-678,,,,-37,,,,306,-58,-96,-2,0,14,-17,67
Cash Flows,Cash from Investing Activity,-102,,,,-25,,,,-26,,,,30,-742,7,0,-0,-15,18,-67
Cash Flows,Cash from Financing Activity,117,,,,734,,,,97,,,,-373,957,32,0,0,0,-1,0
Cash Flows,Net Cash Flow,2,,,,30,,,,34,,,,-36,158,-58,-2,-0,-0,0,-0
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,48,,,,4,,,,3,,,,3,,,,,,,0
Ratios,Inventory Days,,,,,114,,,,72,,,,55,,,,,,,
Ratios,Days Payable,,,,,70,,,,43,,,,43,,,,,,,
Ratios,Cash Conversion Cycle,48,,,,48,,,,31,,,,15,,,,,,,0
Ratios,Working Capital Days,18,,,,56,,,,43,,,,68,,,,,,,-1934
Ratios,ROCE %,-5%,,,,3%,,,,3%,,,,13%,,,-12%,-35%,-146%,-94%,-1%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,74.80%,74.86%,74.86%,74.86%,74.86%,74.86%,74.86%,74.86%,74.86%,74.86%,74.86%,74.86%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,9.41%,9.43%,9.47%,9.51%,9.48%,9.40%,8.13%,8.33%,8.42%,4.83%,5.99%,6.09%,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.02%,0.02%,0.03%,0.03%,0.03%,0.04%,0.05%,0.05%,0.07%,0.10%,0.10%,0.12%,,,,,,,
Shareholding Pattern (Quarterly),Public,,15.76%,15.69%,15.64%,15.52%,15.53%,15.60%,16.87%,16.66%,16.55%,20.11%,18.94%,18.82%,,,,,,,
Shareholding Pattern (Quarterly),Others,,0.00%,0.00%,0.00%,0.08%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,245425,236663,238917,241596,241736,255327,289853,331422,360428,395856,407889,418653,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,74.80%,,,,74.86%,,,,74.86%,,,,74.86%,,,64.15%,83.36%,75.00%,74.75%,74.75%
Shareholding Pattern (Yearly),FIIs,9.03%,,,,9.51%,,,,8.33%,,,,6.09%,,,5.53%,3.77%,9.18%,9.15%,9.04%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.03%,,,,0.05%,,,,0.12%,,,0.03%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,16.16%,,,,15.52%,,,,16.66%,,,,18.82%,,,30.29%,12.87%,15.82%,16.10%,16.21%
Shareholding Pattern (Yearly),Others,0.00%,,,,0.08%,,,,0.10%,,,,0.10%,,,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),No. of Shareholders,224069,,,,241596,,,,331422,,,,418653,,,80782,74626,74547,72451,73760
,,,,,,,,,,,,,,,,,,,,,
