Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Balance Sheet,Other Liabilities,361,,,,406,,,,417,,,,500,126,149,183,179,239,344,245
Balance Sheet,Total Liabilities,2594,,,,2797,,,,3005,,,,3360,438,509,535,644,959,1349,1566
Balance Sheet,Fixed Assets,799,,,,1138,,,,1242,,,,1299,67,77,81,83,377,419,517
Balance Sheet,CWIP,20,,,,25,,,,11,,,,13,3,3,2,1,1,5,6
Balance Sheet,Investments,0,,,,0,,,,0,,,,0,0,0,0,0,0,0,0
Balance Sheet,Other Assets,1775,,,,1633,,,,1752,,,,2047,368,429,453,560,580,924,1043
Balance Sheet,Total Assets,2594,,,,2797,,,,3005,,,,3360,438,509,535,644,959,1349,1566
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,170,,,,90,,,,144,,,,540,-19,-17,34,32,147,-7,3
Cash Flows,Cash from Investing Activity,-703,,,,429,,,,-83,,,,-318,-16,-32,-15,-18,-19,-28,-35
Cash Flows,Cash from Financing Activity,440,,,,-170,,,,-198,,,,-228,67,35,-29,-1,-83,90,-6
Cash Flows,Net Cash Flow,-93,,,,350,,,,-137,,,,-5,32,-15,-10,14,45,56,-37
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,1,,,,1,,,,1,,,,1,1,1,0,2,1,1,1
Ratios,Inventory Days,112,,,,117,,,,111,,,,106,84,82,76,76,78,101,113
Ratios,Days Payable,30,,,,27,,,,21,,,,24,34,29,25,27,31,37,22
Ratios,Cash Conversion Cycle,82,,,,91,,,,92,,,,83,51,53,51,51,48,65,91
Ratios,Working Capital Days,121,,,,66,,,,68,,,,60,42,41,39,39,31,45,69
Ratios,ROCE %,10%,,,,5%,,,,7%,,,,10%,,11%,19%,13%,12%,9%,13%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,40.43%,40.43%,40.43%,40.43%,40.43%,40.41%,40.45%,40.39%,40.39%,40.39%,40.39%,40.33%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,3.15%,3.74%,3.94%,4.48%,4.87%,12.36%,12.96%,14.94%,14.85%,14.72%,15.23%,15.61%,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,29.48%,28.84%,28.77%,28.16%,28.13%,25.50%,25.19%,22.47%,22.17%,27.98%,25.66%,26.19%,,,,,,,
Shareholding Pattern (Quarterly),Public,,26.58%,26.64%,26.56%,26.73%,26.42%,21.61%,21.31%,22.10%,22.51%,16.85%,18.68%,17.82%,,,,,,,
Shareholding Pattern (Quarterly),Others,,0.35%,0.35%,0.29%,0.19%,0.15%,0.12%,0.10%,0.10%,0.08%,0.07%,0.05%,0.05%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,77119,76972,74702,73512,70017,66430,66048,74976,76934,87328,83912,83439,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,40.43%,,,,40.43%,,,,40.39%,,,,40.33%,,,,,,,
Shareholding Pattern (Yearly),FIIs,2.97%,,,,4.48%,,,,14.94%,,,,15.61%,,,,,,,
Shareholding Pattern (Yearly),DIIs,29.24%,,,,28.16%,,,,22.47%,,,,26.19%,,,,,,,
Shareholding Pattern (Yearly),Public,27.01%,,,,26.73%,,,,22.10%,,,,17.82%,,,,,,,
Shareholding Pattern (Yearly),Others,0.35%,,,,0.19%,,,,0.10%,,,,0.05%,,,,,,,
Shareholding Pattern (Yearly),No. of Shareholders,82627,,,,73512,,,,74976,,,,83439,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
