Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Ratios,Working Capital Days,-1026,,,,-941,,,,-899,,,,-789,-210,-20,-177,-75,-577
Ratios,ROCE %,8%,,,,12%,,,,13%,,,,14%,,-39%,-17%,2%,11%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,29.94%,32.68%,32.68%,33.33%,33.39%,33.27%,32.84%,32.80%,32.78%,32.77%,32.76%,32.75%,,,,,
Shareholding Pattern (Quarterly),FIIs,,24.85%,23.90%,23.89%,23.80%,23.54%,23.08%,22.37%,22.66%,22.70%,21.58%,21.59%,21.57%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.20%,0.29%,0.25%,0.25%,0.25%,0.25%,,,,,
Shareholding Pattern (Quarterly),Public,,45.19%,43.39%,43.40%,42.86%,43.05%,43.63%,44.57%,44.24%,44.27%,45.40%,45.38%,45.41%,,,,,
Shareholding Pattern (Quarterly),Others,,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,22188,24339,25005,26278,27914,32049,33164,42465,44686,54757,58385,58095,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,29.95%,,,,33.33%,,,,32.80%,,,,32.75%,,30.01%,30.40%,34.58%,34.53%
Shareholding Pattern (Yearly),FIIs,24.86%,,,,23.80%,,,,22.66%,,,,21.57%,,19.83%,19.13%,18.04%,17.45%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.29%,,,,0.25%,,0.40%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,45.19%,,,,42.86%,,,,44.24%,,,,45.41%,,49.74%,50.44%,47.38%,48.02%
Shareholding Pattern (Yearly),Others,0.00%,,,,0.01%,,,,0.01%,,,,0.01%,,0.02%,0.02%,0.00%,0.00%
Shareholding Pattern (Yearly),No. of Shareholders,21475,,,,26278,,,,42465,,,,58095,,28237,23634,14537,15747
,,,,,,,,,,,,,,,,,,,
