Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2020,Mar 2021,Mar 2017,Mar 2018,Mar 2019
Profit & Loss,Depreciation,9,,,,10,,,,11,,,,14,7,8,,,
Profit & Loss,Profit before tax,51,,,,64,,,,27,,,,25,9,32,,,
Profit & Loss,Tax %,30%,,,,29%,,,,32%,,,,45%,27%,27%,,,
Profit & Loss,Net Profit,36,,,,45,,,,18,,,,14,7,23,,,
Profit & Loss,EPS in Rs,3.48,,,,4.34,,,,1.75,,,,1.07,0.63,2.27,,,
Profit & Loss,Dividend Payout %,7%,,,,9%,,,,6%,,,,14%,0%,0%,,,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,8,,,,10,,,,10,,,,13,8,8,,,
Balance Sheet,Reserves,182,,,,303,,,,403,,,,669,124,147,,,
Balance Sheet,Borrowings,81,,,,50,,,,62,,,,89,43,62,,,
Balance Sheet,Other Liabilities,71,,,,83,,,,101,,,,162,50,55,,,
Balance Sheet,Total Liabilities,342,,,,447,,,,576,,,,933,225,273,,,
Balance Sheet,Fixed Assets,157,,,,173,,,,214,,,,246,138,152,,,
Balance Sheet,CWIP,5,,,,28,,,,68,,,,288,4,2,,,
Balance Sheet,Investments,0,,,,0,,,,38,,,,0,0,0,,,
Balance Sheet,Other Assets,181,,,,246,,,,256,,,,399,83,119,,,
Balance Sheet,Total Assets,342,,,,447,,,,576,,,,933,225,273,,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,7,,,,14,,,,34,,,,-53,48,4,,,
Cash Flows,Cash from Investing Activity,-17,,,,-60,,,,-121,,,,-200,-39,-21,,,
Cash Flows,Cash from Financing Activity,12,,,,46,,,,88,,,,272,-9,15,,,
Cash Flows,Net Cash Flow,2,,,,1,,,,2,,,,19,0,-2,,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,81,,,,94,,,,96,,,,144,17,68,,,
Ratios,Inventory Days,91,,,,108,,,,168,,,,170,137,97,,,
Ratios,Days Payable,73,,,,69,,,,98,,,,122,59,89,,,
Ratios,Cash Conversion Cycle,99,,,,132,,,,166,,,,192,95,76,,,
Ratios,Working Capital Days,91,,,,114,,,,134,,,,170,35,71,,,
Ratios,ROCE %,25%,,,,22%,,,,8%,,,,5%,,20%,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,24.57%,24.44%,23.52%,23.52%,23.52%,23.52%,23.52%,23.52%,20.27%,20.27%,20.27%,19.75%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.43%,0.20%,0.10%,0.10%,0.12%,0.10%,0.17%,0.16%,0.17%,0.15%,0.18%,0.04%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.14%,3.14%,3.08%,2.89%,,,,,
Shareholding Pattern (Quarterly),Public,,75.01%,75.35%,76.39%,76.39%,76.37%,76.38%,76.32%,76.33%,76.42%,76.44%,76.46%,77.33%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,2957,3272,3465,3408,3524,3941,3747,4292,11298,15101,14762,13883,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,24.90%,,,,23.52%,,,,23.52%,,,,19.75%,24.90%,24.90%,23.09%,19.93%,24.90%
Shareholding Pattern (Yearly),FIIs,0.89%,,,,0.10%,,,,0.16%,,,,0.04%,2.41%,2.89%,0.00%,2.57%,2.41%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,2.89%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,74.21%,,,,76.39%,,,,76.33%,,,,77.33%,72.69%,72.21%,76.91%,77.51%,72.69%
Shareholding Pattern (Yearly),No. of Shareholders,2478,,,,3408,,,,4292,,,,13883,1899,2131,1912,1889,1967
,,,,,,,,,,,,,,,,,,,
