Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,EPS in Rs,77.19,,,,117.56,,,,144.11,,,,81.56,1387.02,313.39,48.39,19.88,46.08
Profit & Loss,Dividend Payout %,5%,,,,10%,,,,8%,,,,6%,0%,3%,5%,0%,0%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,11,,,,11,,,,11,,,,12,6,10,10,10,11
Balance Sheet,Reserves,1125,,,,1366,,,,1647,,,,2845,566,587,673,712,959
Balance Sheet,Borrowings,800,,,,1240,,,,1755,,,,2358,777,847,985,1058,806
Balance Sheet,Other Liabilities,739,,,,1190,,,,1293,,,,1902,469,556,657,527,576
Balance Sheet,Total Liabilities,2675,,,,3807,,,,4706,,,,7116,1818,1999,2325,2307,2352
Balance Sheet,Fixed Assets,1544,,,,2124,,,,2567,,,,3670,1228,1323,1589,1546,1510
Balance Sheet,CWIP,42,,,,97,,,,179,,,,345,11,24,91,89,32
Balance Sheet,Investments,3,,,,3,,,,4,,,,11,3,4,4,3,2
Balance Sheet,Other Assets,1086,,,,1583,,,,1956,,,,3090,576,648,642,669,807
Balance Sheet,Total Assets,2675,,,,3807,,,,4706,,,,7116,1818,1999,2325,2307,2352
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,327,,,,608,,,,513,,,,283,257,283,360,306,362
Cash Flows,Cash from Investing Activity,-209,,,,-683,,,,-625,,,,-1643,-319,-210,-359,-138,-95
Cash Flows,Cash from Financing Activity,-120,,,,73,,,,148,,,,1393,78,-60,-18,-128,-296
Cash Flows,Net Cash Flow,-2,,,,-2,,,,36,,,,34,16,12,-17,40,-28
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,49,,,,61,,,,47,,,,59,57,50,42,48,56
Ratios,Inventory Days,221,,,,187,,,,160,,,,157,217,,168,203,222
Ratios,Days Payable,163,,,,155,,,,123,,,,157,285,,172,175,193
Ratios,Cash Conversion Cycle,107,,,,94,,,,84,,,,59,-11,50,38,75,85
Ratios,Working Capital Days,60,,,,52,,,,52,,,,35,22,20,10,43,53
Ratios,ROCE %,18%,,,,21%,,,,20%,,,,12%,,11%,18%,12%,14%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,59.48%,58.77%,58.77%,58.77%,54.99%,54.99%,54.99%,54.99%,48.70%,48.70%,48.70%,48.70%,,,,,
Shareholding Pattern (Quarterly),FIIs,,3.91%,4.26%,9.33%,8.79%,12.10%,12.68%,12.52%,12.55%,15.76%,16.61%,16.99%,15.64%,,,,,
Shareholding Pattern (Quarterly),DIIs,,15.41%,16.34%,15.84%,16.55%,17.20%,17.28%,17.23%,16.00%,21.45%,21.53%,21.00%,22.72%,,,,,
Shareholding Pattern (Quarterly),Public,,21.19%,20.60%,16.04%,15.87%,15.72%,15.04%,15.26%,16.45%,14.08%,13.14%,13.30%,12.94%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,65903,69763,79032,76214,76641,79176,82695,85914,79498,72494,74061,72908,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,59.76%,,,,58.77%,,,,54.99%,,,,48.70%,,,,,59.76%
Shareholding Pattern (Yearly),FIIs,3.55%,,,,8.79%,,,,12.55%,,,,15.64%,,,,,3.83%
Shareholding Pattern (Yearly),DIIs,14.82%,,,,16.55%,,,,16.00%,,,,22.72%,,,,,12.52%
Shareholding Pattern (Yearly),Public,21.87%,,,,15.87%,,,,16.45%,,,,12.94%,,,,,23.89%
Shareholding Pattern (Yearly),No. of Shareholders,60140,,,,76214,,,,85914,,,,72908,,,,,135581
,,,,,,,,,,,,,,,,,,,
