Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Tax %,38.77%,,,,-23.83%,,,,-25.27%,,,,-26.74%,37.74%,33.91%,33.33%,195.65%,-25.94%,82.44%,14.32%
Profit & Loss,Net Profit,1.37,,,,-6.70,,,,-3.41,,,,-1.36,1.50,3.18,0.66,-0.27,-1.79,-4.80,10.16
Profit & Loss,EPS in Rs,1.46,,,,-7.12,,,,-3.62,,,,-1.45,7.65,16.22,0.56,-0.23,-1.52,-4.08,8.64
Profit & Loss,Dividend Payout %,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,0.00%,1.54%,0.00%,0.00%,0.00%,0.00%,0.00%
,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,9.41,,,,9.41,,,,9.41,,,,9.41,1.96,1.96,11.76,11.76,11.76,11.76,11.76
Balance Sheet,Reserves,15.10,,,,8.79,,,,5.45,,,,4.12,15.71,18.83,8.10,7.82,5.92,1.03,11.17
Balance Sheet,Borrowings,0.00,,,,0.00,,,,10.05,,,,14.65,28.60,21.94,0.18,0.10,0.00,0.00,0.00
Balance Sheet,Other Liabilities,2.23,,,,16.98,,,,14.24,,,,8.84,4.01,5.58,18.90,12.60,8.24,15.76,7.90
Balance Sheet,Total Liabilities,26.74,,,,35.18,,,,39.15,,,,37.02,50.28,48.31,38.94,32.28,25.92,28.55,30.83
Balance Sheet,Fixed Assets,0.64,,,,0.60,,,,0.56,,,,0.54,1.99,1.80,1.87,1.65,1.45,0.72,0.66
Balance Sheet,CWIP,0.00,,,,0.00,,,,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Balance Sheet,Investments,4.97,,,,4.59,,,,4.68,,,,4.71,4.29,6.70,5.15,5.08,4.98,4.87,4.83
Balance Sheet,Other Assets,21.13,,,,29.99,,,,33.91,,,,31.77,44.00,39.81,31.92,25.55,19.49,22.96,25.34
Balance Sheet,Total Assets,26.74,,,,35.18,,,,39.15,,,,37.02,50.28,48.31,38.94,32.28,25.92,28.55,30.83
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,3.38,,,,-11.73,,,,-9.62,,,,-1.23,-7.12,-3.30,-4.01,0.05,-2.90,1.48,5.18
Cash Flows,Cash from Investing Activity,0.24,,,,1.48,,,,-0.11,,,,0.06,0.64,0.49,-0.07,0.08,0.29,0.23,0.15
Cash Flows,Cash from Financing Activity,0.00,,,,0.00,,,,10.05,,,,4.60,-0.05,0.00,0.10,-0.07,-0.10,0.12,0.00
Cash Flows,Net Cash Flow,3.62,,,,-10.25,,,,0.32,,,,3.44,-6.53,-2.81,-3.98,0.06,-2.72,1.83,5.33
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,10.17,,,,12.44,,,,18.79,,,,16.39,52.92,65.22,41.20,72.37,23.87,15.73,15.13
Ratios,Inventory Days,3.86,,,,52.57,,,,53.09,,,,44.61,0.00,0.00,8.98,0.00,34.69,39.45,14.56
Ratios,Days Payable,3.95,,,,58.62,,,,50.76,,,,36.12,,,34.31,,32.72,34.27,8.29
Ratios,Cash Conversion Cycle,10.08,,,,6.39,,,,21.12,,,,24.88,52.92,65.22,15.87,72.37,25.84,20.91,21.40
Ratios,Working Capital Days,14.46,,,,30.23,,,,48.03,,,,53.03,63.61,81.04,2.72,21.63,27.55,8.33,20.35
Ratios,ROCE %,10.67%,,,,-43.17%,,,,-18.70%,,,,-6.29%,,2.94%,3.70%,1.86%,-10.28%,-15.62%,66.35%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,,,,,,,
Shareholding Pattern (Quarterly),Public,,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,1308,1307,1319,1349,1352,1358,1412,1597,1607,1590,1729,1751,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,74.70%,,,,74.70%,,,,74.70%,,,,74.70%,,,,,,,
Shareholding Pattern (Yearly),Public,25.30%,,,,25.30%,,,,25.30%,,,,25.30%,,,,,,,
Shareholding Pattern (Yearly),No. of Shareholders,1269,,,,1349,,,,1597,,,,1751,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
