Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Shareholding Pattern (Quarterly),Government,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.02%,0.02%,0.02%,,,,,
Shareholding Pattern (Quarterly),Public,,7.00%,6.95%,6.83%,7.05%,7.15%,7.10%,6.57%,8.24%,8.78%,8.13%,8.52%,8.84%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,479937,464493,445337,431871,418859,404493,382248,365456,344787,297030,288489,286736,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,86.50%,,,,86.50%,,,,75.32%,,,,74.90%,,,,,
Shareholding Pattern (Yearly),FIIs,1.21%,,,,1.61%,,,,4.37%,,,,5.32%,,,,,
Shareholding Pattern (Yearly),DIIs,5.36%,,,,4.84%,,,,12.08%,,,,10.92%,,,,,
Shareholding Pattern (Yearly),Government,0.00%,,,,0.00%,,,,0.00%,,,,0.02%,,,,,
Shareholding Pattern (Yearly),Public,6.93%,,,,7.05%,,,,8.24%,,,,8.84%,,,,,
Shareholding Pattern (Yearly),No. of Shareholders,497703,,,,431871,,,,365456,,,,286736,,,,,
,,,,,,,,,,,,,,,,,,,
