Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2020,Mar 2021,Mar 2017,Mar 2018,Mar 2019
Profit & Loss,EPS in Rs,16.18,,,,18.36,,,,28.14,,,,32.48,5.34,8.97,,,
Profit & Loss,Dividend Payout %,13%,,,,15%,,,,5%,,,,5%,0%,0%,,,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,16,,,,16,,,,16,,,,19,,16,,,
Balance Sheet,Reserves,268,,,,318,,,,400,,,,880,,220,,,
Balance Sheet,Borrowings,393,,,,356,,,,616,,,,690,,318,,,
Balance Sheet,Other Liabilities,280,,,,287,,,,298,,,,416,,148,,,
Balance Sheet,Total Liabilities,957,,,,978,,,,1330,,,,2004,,701,,,
Balance Sheet,Fixed Assets,327,,,,364,,,,422,,,,1027,,285,,,
Balance Sheet,CWIP,1,,,,24,,,,118,,,,63,,1,,,
Balance Sheet,Investments,16,,,,15,,,,15,,,,0,,16,,,
Balance Sheet,Other Assets,613,,,,574,,,,775,,,,914,,399,,,
Balance Sheet,Total Assets,957,,,,978,,,,1330,,,,2004,,701,,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,88,,,,223,,,,74,,,,289,,32,,,
Cash Flows,Cash from Investing Activity,-93,,,,-104,,,,-236,,,,-536,,-66,,,
Cash Flows,Cash from Financing Activity,12,,,,-87,,,,198,,,,269,,28,,,
Cash Flows,Net Cash Flow,7,,,,32,,,,36,,,,22,,-6,,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,78,,,,60,,,,64,,,,55,,121,,,
Ratios,Inventory Days,147,,,,112,,,,122,,,,118,,171,,,
Ratios,Days Payable,119,,,,117,,,,103,,,,119,,115,,,
Ratios,Cash Conversion Cycle,106,,,,55,,,,83,,,,54,,178,,,
Ratios,Working Capital Days,111,,,,68,,,,97,,,,73,,176,,,
Ratios,ROCE %,18%,,,,18%,,,,20%,,,,18%,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,59.28%,59.29%,59.29%,59.29%,59.29%,59.29%,59.29%,59.29%,59.29%,53.58%,54.17%,54.17%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.03%,0.05%,0.10%,0.00%,0.19%,0.13%,0.22%,0.50%,0.79%,1.29%,1.31%,0.90%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.89%,2.90%,5.53%,5.91%,6.19%,5.51%,6.56%,5.88%,5.87%,17.53%,18.36%,18.80%,,,,,
Shareholding Pattern (Quarterly),Public,,39.80%,37.77%,35.07%,34.79%,34.34%,35.07%,33.94%,34.33%,34.04%,27.61%,26.15%,25.27%,,,,,
Shareholding Pattern (Quarterly),Others,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.85%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,26093,27879,26950,26757,28542,34506,41372,43750,45703,50993,54531,53368,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,59.28%,,,,59.29%,,,,59.29%,,,,54.17%,56.79%,59.28%,60.00%,63.81%,53.58%
Shareholding Pattern (Yearly),FIIs,0.02%,,,,0.00%,,,,0.50%,,,,0.90%,0.04%,0.04%,3.22%,2.91%,1.99%
Shareholding Pattern (Yearly),DIIs,0.26%,,,,5.91%,,,,5.88%,,,,18.80%,2.50%,0.00%,0.03%,0.10%,2.82%
Shareholding Pattern (Yearly),Public,40.43%,,,,34.79%,,,,34.33%,,,,25.27%,40.66%,40.67%,36.75%,33.17%,41.61%
Shareholding Pattern (Yearly),Others,0.00%,,,,0.00%,,,,0.00%,,,,0.85%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),No. of Shareholders,22402,,,,26757,,,,43750,,,,53368,11611,11605,11900,12128,12653
,,,,,,,,,,,,,,,,,,,
