Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-10,,,,295,,,,-38,,,,54,128,135,45,29,9,51,116
Cash Flows,Cash from Investing Activity,-46,,,,-415,,,,-607,,,,-455,-30,-10,-41,-51,-79,-26,-8
Cash Flows,Cash from Financing Activity,60,,,,57,,,,650,,,,390,2,-78,-120,-15,72,-25,-99
Cash Flows,Net Cash Flow,4,,,,-62,,,,4,,,,-10,101,47,-116,-38,1,0,10
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,145,,,,133,,,,152,,,,126,45,64,88,81,99,124,142
Ratios,Inventory Days,154,,,,161,,,,235,,,,165,20,22,76,148,191,148,252
Ratios,Days Payable,61,,,,58,,,,79,,,,67,34,72,85,72,62,54,77
Ratios,Cash Conversion Cycle,238,,,,237,,,,308,,,,224,30,15,79,157,228,218,317
Ratios,Working Capital Days,211,,,,193,,,,253,,,,198,24,31,99,138,188,184,242
Ratios,ROCE %,22%,,,,9%,,,,7%,,,,10%,,42%,33%,24%,23%,21%,11%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,56.66%,56.66%,56.66%,56.66%,56.66%,56.66%,56.66%,56.66%,56.66%,56.66%,56.66%,56.66%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,1.02%,0.74%,0.71%,0.69%,0.68%,0.66%,0.84%,0.97%,0.82%,0.74%,1.10%,0.90%,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.40%,0.87%,,,,,,,
Shareholding Pattern (Quarterly),Public,,42.32%,42.60%,42.64%,42.65%,42.67%,42.68%,42.50%,42.38%,42.52%,42.61%,41.85%,41.58%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,59542,58839,57826,57230,56305,54752,52657,54361,53487,55863,68465,79057,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,56.66%,,,,56.66%,,,,56.66%,,,,56.66%,,,54.24%,54.80%,55.27%,55.57%,55.57%
Shareholding Pattern (Yearly),FIIs,0.75%,,,,0.69%,,,,0.97%,,,,0.90%,,,4.80%,4.93%,1.58%,0.11%,0.10%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.87%,,,0.35%,0.05%,0.11%,0.11%,0.00%
Shareholding Pattern (Yearly),Public,42.59%,,,,42.65%,,,,42.38%,,,,41.58%,,,40.60%,40.21%,43.04%,44.20%,44.33%
Shareholding Pattern (Yearly),No. of Shareholders,58352,,,,57230,,,,54361,,,,79057,,,29122,37134,35989,32947,36830
,,,,,,,,,,,,,,,,,,,,,
