Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2021,Mar 2017,Mar 2018,Mar 2019,Mar 2020
Profit & Loss,EPS in Rs,0.75,,,,1.53,,,,1.40,,,,1.97,0.19,,,,
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,20%,,,,20%,0%,,,,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,11956,,,,11956,,,,11956,,,,12540,9918,,,,
Balance Sheet,Reserves,11513,,,,13648,,,,15258,,,,18345,12598,,,,
Balance Sheet,Deposits,224073,,,,249338,,,,263130,,,,293542,205919,,,,
Balance Sheet,Borrowing,13508,,,,20501,,,,25331,,,,28687,15383,,,,
Balance Sheet,Other Liabilities,6609,,,,5260,,,,7873,,,,9247,9428,,,,
Balance Sheet,Total Liabilities,267659,,,,300702,,,,323548,,,,362361,253246,,,,
Balance Sheet,Fixed Assets,3287,,,,3444,,,,3717,,,,3791,3151,,,,
Balance Sheet,CWIP,48,,,,65,,,,65,,,,61,67,,,,
Balance Sheet,Investments,96749,,,,95009,,,,92761,,,,94153,93693,,,,
Balance Sheet,Other Assets,167575,,,,202184,,,,227006,,,,264357,156335,,,,
Balance Sheet,Total Assets,267659,,,,300702,,,,323548,,,,362361,253246,,,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,4399,,,,2983,,,,1002,,,,1913,2422,,,,
Cash Flows,Cash from Investing Activity,-214,,,,-67,,,,-275,,,,-680,106,,,,
Cash Flows,Cash from Financing Activity,-1637,,,,-336,,,,-430,,,,5870,3266,,,,
Cash Flows,Net Cash Flow,2548,,,,2580,,,,297,,,,7102,5794,,,,
,,,,,,,,,,,,,,,,,,,
Ratios,ROE %,4%,,,,7%,,,,6%,,,,8%,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,95.39%,95.39%,95.39%,95.39%,95.39%,95.39%,95.39%,95.39%,95.39%,95.39%,95.39%,90.95%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.01%,0.03%,0.05%,0.16%,0.05%,0.09%,0.01%,0.03%,0.03%,0.02%,0.02%,0.44%,,,,,
Shareholding Pattern (Quarterly),DIIs,,1.32%,1.34%,1.37%,1.37%,1.35%,1.36%,1.32%,1.32%,1.32%,1.32%,1.33%,5.36%,,,,,
Shareholding Pattern (Quarterly),Public,,3.28%,3.23%,3.18%,3.08%,3.20%,3.14%,3.27%,3.26%,3.26%,3.25%,3.25%,3.26%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,429468,430406,543695,536942,537686,583242,610166,739097,778049,773466,791271,799014,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,95.39%,,,,95.39%,,,,95.39%,,,,90.95%,94.44%,76.67%,84.23%,93.29%,94.44%
Shareholding Pattern (Yearly),FIIs,0.02%,,,,0.16%,,,,0.03%,,,,0.44%,0.11%,1.27%,0.86%,0.30%,0.12%
Shareholding Pattern (Yearly),DIIs,1.29%,,,,1.37%,,,,1.32%,,,,5.36%,1.59%,14.72%,9.95%,4.24%,2.31%
Shareholding Pattern (Yearly),Public,3.30%,,,,3.08%,,,,3.26%,,,,3.26%,3.86%,7.34%,4.96%,2.17%,3.12%
Shareholding Pattern (Yearly),No. of Shareholders,426244,,,,536942,,,,739097,,,,799014,375199,313111,296570,297121,318563
,,,,,,,,,,,,,,,,,,,
