Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2019,Mar 2020,Mar 2021,Mar 2017,Mar 2018
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,1,,,,5,,,,94,,,,134,49,45,48,,
Cash Flows,Cash from Investing Activity,-146,,,,-40,,,,-45,,,,-68,-15,-19,-29,,
Cash Flows,Cash from Financing Activity,160,,,,13,,,,-18,,,,-60,-29,-30,-10,,
Cash Flows,Net Cash Flow,14,,,,-22,,,,31,,,,6,5,-5,9,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,83,,,,95,,,,89,,,,66,34,38,52,,
Ratios,Inventory Days,307,,,,229,,,,259,,,,300,244,264,228,,
Ratios,Days Payable,150,,,,98,,,,92,,,,88,119,130,111,,
Ratios,Cash Conversion Cycle,240,,,,226,,,,256,,,,278,159,172,168,,
Ratios,Working Capital Days,104,,,,112,,,,116,,,,97,45,42,62,,
Ratios,ROCE %,30%,,,,24%,,,,13%,,,,12%,,42%,43%,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,70.32%,70.32%,70.32%,70.32%,70.32%,66.69%,66.69%,66.69%,66.69%,66.69%,66.69%,66.69%,,,,,
Shareholding Pattern (Quarterly),FIIs,,4.73%,4.32%,4.30%,4.31%,4.30%,4.25%,4.24%,4.29%,4.26%,4.07%,4.01%,4.12%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.87%,0.74%,0.71%,0.71%,0.53%,3.93%,3.95%,3.77%,3.57%,3.52%,3.52%,3.52%,,,,,
Shareholding Pattern (Quarterly),Public,,24.09%,24.61%,24.66%,24.65%,24.85%,25.13%,25.12%,25.25%,25.45%,25.72%,25.78%,25.68%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,42120,48869,58274,61585,65161,75762,79751,81753,81053,83993,83435,80944,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,70.32%,,,,70.32%,,,,66.69%,,,,66.69%,50.25%,74.25%,73.43%,50.25%,50.25%
Shareholding Pattern (Yearly),FIIs,5.02%,,,,4.31%,,,,4.29%,,,,4.12%,0.00%,0.00%,1.10%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.85%,,,,0.71%,,,,3.77%,,,,3.52%,0.00%,0.00%,0.00%,0.12%,0.00%
Shareholding Pattern (Yearly),Public,23.81%,,,,24.65%,,,,25.25%,,,,25.68%,49.75%,25.75%,25.47%,49.64%,49.75%
Shareholding Pattern (Yearly),No. of Shareholders,33637,,,,61585,,,,81753,,,,80944,4749,5456,15984,5218,4987
,,,,,,,,,,,,,,,,,,,
