Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2020,Mar 2021,Mar 2017,Mar 2018,Mar 2019
Ratios,ROCE %,14%,,,,21%,,,,19%,,,,20%,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,55.74%,55.74%,55.74%,55.74%,55.74%,55.74%,55.74%,55.74%,55.74%,55.74%,55.74%,55.74%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.53%,0.80%,0.95%,0.69%,0.61%,0.71%,0.74%,0.80%,0.78%,0.93%,0.91%,1.18%,,,,,
Shareholding Pattern (Quarterly),DIIs,,4.88%,3.37%,3.94%,3.99%,3.99%,5.94%,6.49%,8.01%,9.20%,11.35%,11.68%,11.55%,,,,,
Shareholding Pattern (Quarterly),Public,,38.85%,40.10%,39.13%,39.34%,39.41%,37.37%,36.80%,35.22%,34.05%,31.75%,31.45%,31.32%,,,,,
Shareholding Pattern (Quarterly),Others,,0.00%,0.00%,0.25%,0.25%,0.25%,0.25%,0.25%,0.24%,0.23%,0.23%,0.23%,0.22%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,12595,15189,17659,17600,18123,15674,15686,14545,14082,13774,14277,16185,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,55.74%,,,,55.74%,,,,55.74%,,,,55.74%,55.74%,55.74%,58.42%,55.74%,55.74%
Shareholding Pattern (Yearly),FIIs,0.42%,,,,0.69%,,,,0.80%,,,,1.18%,0.65%,0.32%,0.00%,0.21%,0.65%
Shareholding Pattern (Yearly),DIIs,5.73%,,,,3.99%,,,,8.01%,,,,11.55%,7.96%,8.14%,0.04%,5.76%,7.49%
Shareholding Pattern (Yearly),Public,38.12%,,,,39.34%,,,,35.22%,,,,31.32%,35.65%,35.80%,41.54%,38.30%,36.12%
Shareholding Pattern (Yearly),Others,0.00%,,,,0.25%,,,,0.24%,,,,0.22%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),No. of Shareholders,10173,,,,17600,,,,14545,,,,16185,7240,6793,7534,8011,8008
,,,,,,,,,,,,,,,,,,,
