Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Other Income,1,,,,7,,,,-2,,,,1,1,1,1,12,22,1,1
Profit & Loss,Interest,2,,,,1,,,,1,,,,1,16,5,0,2,1,2,3
Profit & Loss,Depreciation,1,,,,1,,,,1,,,,1,4,2,2,1,1,1,1
Profit & Loss,Profit before tax,5,,,,7,,,,-1,,,,2,-21,-6,0,0,1,9,4
Profit & Loss,Tax %,2%,,,,-2%,,,,-10%,,,,-3%,-2%,-112%,86%,-1140%,18%,22%,-28%
Profit & Loss,Net Profit,5,,,,7,,,,-1,,,,2,-21,1,0,1,1,7,5
Profit & Loss,EPS in Rs,2.90,,,,3.48,,,,-0.53,,,,0.78,-18.85,0.65,0.03,1.13,0.53,5.15,3.86
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,0%,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,16,,,,21,,,,21,,,,24,11,11,11,11,11,13,13
Balance Sheet,Reserves,78,,,,109,,,,108,,,,149,26,27,27,28,29,43,48
Balance Sheet,Borrowings,43,,,,6,,,,10,,,,10,117,119,122,145,97,110,89
Balance Sheet,Other Liabilities,83,,,,76,,,,58,,,,53,35,30,32,76,57,103,82
Balance Sheet,Total Liabilities,220,,,,213,,,,198,,,,236,190,187,192,260,194,270,233
Balance Sheet,Fixed Assets,17,,,,17,,,,16,,,,21,18,15,14,13,12,17,18
Balance Sheet,CWIP,0,,,,0,,,,0,,,,0,0,0,0,0,0,0,0
Balance Sheet,Investments,1,,,,1,,,,1,,,,0,19,19,19,22,19,19,19
Balance Sheet,Other Assets,201,,,,195,,,,181,,,,215,153,152,159,226,163,234,195
Balance Sheet,Total Assets,220,,,,213,,,,198,,,,236,190,187,192,260,194,270,233
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-7,,,,9,,,,-3,,,,-9,2,-0,-1,-21,45,-13,26
Cash Flows,Cash from Investing Activity,18,,,,-1,,,,0,,,,-27,6,0,0,-2,3,-5,-2
Cash Flows,Cash from Financing Activity,-21,,,,-8,,,,4,,,,40,-8,-0,-0,26,-49,20,-24
Cash Flows,Net Cash Flow,-10,,,,1,,,,1,,,,4,-0,0,-1,3,-1,2,1
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,45,,,,57,,,,52,,,,78,100,90,106,62,54,31,24
Ratios,Inventory Days,509,,,,389,,,,834,,,,302,874,697,445,257,,,683
Ratios,Days Payable,419,,,,360,,,,586,,,,136,902,591,472,321,,,591
Ratios,Cash Conversion Cycle,135,,,,86,,,,300,,,,244,72,196,79,-1,54,31,116
Ratios,Working Capital Days,209,,,,251,,,,422,,,,495,322,304,380,194,189,94,149
Ratios,ROCE %,5%,,,,4%,,,,2%,,,,2%,,-1%,0%,1%,-12%,7%,4%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,33.67%,36.15%,35.84%,33.25%,33.25%,33.25%,33.25%,33.25%,33.25%,33.25%,29.84%,30.15%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.00%,0.00%,0.02%,0.01%,0.00%,0.00%,0.07%,0.07%,2.84%,2.53%,2.96%,,,,,,,
Shareholding Pattern (Quarterly),Public,,66.33%,63.85%,64.17%,66.74%,66.75%,66.75%,66.76%,66.69%,66.69%,63.92%,67.64%,66.88%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,10536,10454,10422,9909,9813,11140,12523,14153,14153,14628,14442,14358,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,39.90%,,,,33.25%,,,,33.25%,,,,30.15%,,,63.24%,60.33%,53.94%,50.58%,39.90%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.02%,,,,0.07%,,,,2.96%,,,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,60.10%,,,,66.74%,,,,66.69%,,,,66.88%,,,36.76%,39.67%,46.06%,49.42%,60.10%
Shareholding Pattern (Yearly),No. of Shareholders,10698,,,,9909,,,,14153,,,,14358,,,7857,9905,9441,8665,8868
,,,,,,,,,,,,,,,,,,,,,
