Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Balance Sheet,Reserves,3311,,,,4063,,,,4769,,,,5361,325,450,689,895,1044,1545,2319
Balance Sheet,Borrowings,315,,,,73,,,,286,,,,1267,545,529,724,987,1187,1107,590
Balance Sheet,Other Liabilities,779,,,,967,,,,1012,,,,1062,235,295,350,684,677,538,630
Balance Sheet,Total Liabilities,4432,,,,5129,,,,6095,,,,7718,1125,1296,1789,2592,2935,3217,3567
Balance Sheet,Fixed Assets,1963,,,,1942,,,,2293,,,,2457,549,594,586,588,1716,1832,1864
Balance Sheet,CWIP,122,,,,301,,,,774,,,,1649,44,36,349,955,34,172,220
Balance Sheet,Investments,439,,,,379,,,,122,,,,511,3,87,118,32,2,2,189
Balance Sheet,Other Assets,1908,,,,2508,,,,2907,,,,3101,530,580,736,1018,1183,1210,1293
Balance Sheet,Total Assets,4432,,,,5129,,,,6095,,,,7718,1125,1296,1789,2592,2935,3217,3567
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,824,,,,650,,,,878,,,,625,108,167,49,183,60,765,1002
Cash Flows,Cash from Investing Activity,-424,,,,-276,,,,-721,,,,-1491,-89,-169,-353,-525,-163,-428,-396
Cash Flows,Cash from Financing Activity,-386,,,,-359,,,,44,,,,806,-22,4,305,345,96,-338,-599
Cash Flows,Net Cash Flow,14,,,,15,,,,200,,,,-60,-3,2,1,4,-6,-1,7
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,61,,,,60,,,,62,,,,56,86,83,96,91,78,53,63
Ratios,Inventory Days,53,,,,62,,,,54,,,,58,47,54,75,118,94,63,64
Ratios,Days Payable,46,,,,46,,,,41,,,,33,48,59,95,176,106,57,72
Ratios,Cash Conversion Cycle,67,,,,76,,,,74,,,,82,85,79,76,32,66,59,56
Ratios,Working Capital Days,63,,,,71,,,,70,,,,93,60,43,51,44,70,55,62
Ratios,ROCE %,44%,,,,30%,,,,22%,,,,17%,,14%,8%,10%,17%,38%,40%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,45.72%,45.71%,45.71%,49.13%,49.13%,49.13%,49.13%,49.13%,49.24%,49.24%,49.24%,49.28%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,9.07%,8.45%,8.72%,7.72%,8.09%,6.47%,6.48%,6.72%,6.86%,6.68%,6.59%,6.64%,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,10.72%,12.01%,13.75%,15.06%,15.61%,17.96%,18.87%,19.27%,21.20%,22.30%,23.22%,23.22%,,,,,,,
Shareholding Pattern (Quarterly),Public,,34.50%,33.82%,31.81%,28.10%,27.16%,26.45%,25.52%,24.87%,22.70%,21.79%,20.94%,20.84%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,670102,691728,640749,649046,612869,572562,534115,502250,451198,422398,410749,409970,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,45.72%,,,,49.13%,,,,49.13%,,,,49.28%,,,46.52%,44.65%,44.85%,45.69%,45.69%
Shareholding Pattern (Yearly),FIIs,8.76%,,,,7.72%,,,,6.72%,,,,6.64%,,,14.41%,11.14%,10.28%,10.96%,11.87%
Shareholding Pattern (Yearly),DIIs,10.03%,,,,15.06%,,,,19.27%,,,,23.22%,,,11.59%,13.81%,15.53%,16.19%,11.64%
Shareholding Pattern (Yearly),Government,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,,0.00%,0.16%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,35.50%,,,,28.10%,,,,24.87%,,,,20.84%,,,27.48%,30.23%,29.34%,27.16%,30.80%
Shareholding Pattern (Yearly),No. of Shareholders,639690,,,,649046,,,,502250,,,,409970,,,16744,31992,37503,63056,190915
,,,,,,,,,,,,,,,,,,,,,
