Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2019,Mar 2020,Mar 2021,Mar 2016,Mar 2017,Mar 2018
Profit & Loss,EPS in Rs,80.77,,,,33.18,,,,66.88,,,,34.19,32.58,13.50,91.81,,,
Profit & Loss,Dividend Payout %,2%,,,,5%,,,,3%,,,,0%,5%,13%,2%,,,
,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,3,,,,3,,,,3,,,,3,3,3,3,,,
Balance Sheet,Reserves,200,,,,219,,,,260,,,,279,89,96,151,,,
Balance Sheet,Borrowings,30,,,,32,,,,34,,,,73,27,28,16,,,
Balance Sheet,Other Liabilities,44,,,,32,,,,59,,,,78,23,26,36,,,
Balance Sheet,Total Liabilities,277,,,,287,,,,356,,,,433,142,154,207,,,
Balance Sheet,Fixed Assets,89,,,,88,,,,86,,,,143,61,68,64,,,
Balance Sheet,CWIP,6,,,,26,,,,46,,,,50,0,0,12,,,
Balance Sheet,Investments,29,,,,39,,,,54,,,,60,9,11,29,,,
Balance Sheet,Other Assets,153,,,,133,,,,171,,,,181,73,75,102,,,
Balance Sheet,Total Assets,277,,,,287,,,,356,,,,433,142,154,207,,,
,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,14,,,,35,,,,20,,,,36,9,20,27,,,
Cash Flows,Cash from Investing Activity,-14,,,,-27,,,,-27,,,,-35,-10,-20,-25,,,
Cash Flows,Cash from Financing Activity,-1,,,,-1,,,,-1,,,,-1,0,-1,-1,,,
Cash Flows,Net Cash Flow,-1,,,,7,,,,-7,,,,0,-1,-0,2,,,
,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,74,,,,86,,,,97,,,,81,79,63,53,,,
Ratios,Inventory Days,137,,,,69,,,,98,,,,103,106,155,132,,,
Ratios,Days Payable,91,,,,63,,,,112,,,,115,92,116,103,,,
Ratios,Cash Conversion Cycle,120,,,,93,,,,83,,,,68,93,102,82,,,
Ratios,Working Capital Days,117,,,,105,,,,110,,,,157,107,93,76,,,
Ratios,ROCE %,34%,,,,12%,,,,20%,,,,9%,,14%,54%,,,
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,73.81%,73.81%,73.81%,73.53%,73.53%,73.06%,73.06%,72.74%,72.74%,72.74%,72.74%,72.74%,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.05%,0.05%,0.00%,0.00%,0.00%,0.02%,0.04%,0.10%,0.03%,0.02%,0.05%,0.00%,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,
Shareholding Pattern (Quarterly),Public,,26.14%,26.13%,26.19%,26.47%,26.46%,26.93%,26.91%,27.16%,27.24%,27.25%,27.23%,27.26%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,18042,18504,18440,18287,17066,17623,16410,15041,14608,14575,14110,14386,,,,,,
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,73.81%,,,,73.53%,,,,72.74%,,,,72.74%,73.85%,73.81%,73.81%,74.49%,73.85%,73.85%
Shareholding Pattern (Yearly),FIIs,0.01%,,,,0.00%,,,,0.10%,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,26.18%,,,,26.47%,,,,27.16%,,,,27.26%,26.15%,26.19%,26.19%,25.51%,26.15%,26.15%
Shareholding Pattern (Yearly),No. of Shareholders,17068,,,,18287,,,,15041,,,,14386,4508,4841,5456,3620,4194,4413
,,,,,,,,,,,,,,,,,,,,
