Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2009,Mar 2010,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Ratios,Inventory Days,44,,,,19,,,,30,,,,19,,,24,28,23,11,40
Ratios,Days Payable,100,,,,113,,,,156,,,,131,,,21,12,37,55,75
Ratios,Cash Conversion Cycle,42,,,,42,,,,17,,,,14,97,90,71,83,56,49,50
Ratios,Working Capital Days,50,,,,55,,,,35,,,,39,155,98,62,81,55,60,54
Ratios,ROCE %,28%,,,,36%,,,,44%,,,,39%,,5%,,14%,21%,22%,22%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,56.22%,61.10%,61.10%,61.10%,61.10%,61.10%,61.10%,61.00%,61.00%,61.00%,61.00%,60.95%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.01%,0.01%,0.81%,0.16%,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.23%,0.18%,0.00%,0.00%,0.27%,,,,,,,
Shareholding Pattern (Quarterly),Public,,43.78%,38.91%,38.90%,38.91%,38.90%,38.90%,38.90%,38.72%,38.80%,38.99%,38.19%,38.63%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,19451,19293,19053,19956,19964,21973,24408,27723,32774,36084,38209,40699,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,56.22%,,,,61.10%,,,,61.00%,,,,60.95%,,,36.37%,41.26%,46.17%,46.17%,51.27%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.00%,,,,0.06%,,,,0.16%,,,0.00%,0.00%,0.19%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.23%,,,,0.27%,,,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,43.78%,,,,38.91%,,,,38.72%,,,,38.63%,,,63.63%,58.74%,53.64%,53.83%,48.73%
Shareholding Pattern (Yearly),No. of Shareholders,16773,,,,19956,,,,27723,,,,40699,,,13209,12681,12038,11534,11951
,,,,,,,,,,,,,,,,,,,,,
