Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Tax %,22%,,,,26%,,,,24%,,,,24%,29%,25%,23%,25%,30%
Profit & Loss,Net Profit,228,,,,189,,,,258,,,,314,145,135,168,188,202
Profit & Loss,EPS in Rs,5.28,,,,4.38,,,,5.93,,,,7.20,3.41,3.15,3.92,4.37,4.67
Profit & Loss,Dividend Payout %,25%,,,,30%,,,,24%,,,,21%,21%,22%,20%,21%,26%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,43,,,,43,,,,43,,,,44,42,43,43,43,43
Balance Sheet,Reserves,1364,,,,1564,,,,1771,,,,2054,592,707,857,953,1168
Balance Sheet,Borrowings,68,,,,503,,,,401,,,,134,6,7,14,13,69
Balance Sheet,Other Liabilities,632,,,,788,,,,936,,,,1107,294,414,458,447,594
Balance Sheet,Total Liabilities,2107,,,,2899,,,,3152,,,,3338,934,1171,1372,1455,1875
Balance Sheet,Fixed Assets,463,,,,1247,,,,1334,,,,1374,169,218,231,284,370
Balance Sheet,CWIP,17,,,,27,,,,37,,,,49,10,7,8,67,20
Balance Sheet,Investments,33,,,,34,,,,101,,,,81,89,75,83,36,33
Balance Sheet,Other Assets,1593,,,,1591,,,,1680,,,,1834,666,870,1050,1068,1452
Balance Sheet,Total Assets,2107,,,,2899,,,,3152,,,,3338,934,1171,1372,1455,1875
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-37,,,,424,,,,393,,,,477,130,52,156,141,222
Cash Flows,Cash from Investing Activity,-121,,,,-771,,,,-153,,,,-97,-106,-25,-51,-111,41
Cash Flows,Cash from Financing Activity,-62,,,,326,,,,-232,,,,-378,-16,-37,-25,-91,-6
Cash Flows,Net Cash Flow,-220,,,,-21,,,,8,,,,3,8,-10,80,-62,257
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,50,,,,49,,,,45,,,,35,55,71,65,47,52
Ratios,Inventory Days,130,,,,97,,,,92,,,,102,68,71,76,105,124
Ratios,Days Payable,69,,,,62,,,,62,,,,67,54,76,73,67,94
Ratios,Cash Conversion Cycle,112,,,,85,,,,74,,,,70,68,66,68,85,83
Ratios,Working Capital Days,90,,,,69,,,,54,,,,46,58,70,67,75,73
Ratios,ROCE %,22%,,,,15%,,,,18%,,,,20%,,26%,26%,26%,26%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,55.88%,55.86%,55.85%,55.80%,55.63%,55.63%,54.56%,54.48%,54.42%,54.40%,54.36%,54.30%,,,,,
Shareholding Pattern (Quarterly),FIIs,,12.39%,12.92%,12.91%,12.84%,12.83%,13.16%,13.01%,13.34%,13.90%,13.85%,13.72%,13.43%,,,,,
Shareholding Pattern (Quarterly),DIIs,,18.10%,18.06%,18.94%,19.10%,19.38%,19.37%,20.45%,20.18%,20.16%,19.88%,20.25%,20.63%,,,,,
Shareholding Pattern (Quarterly),Public,,13.63%,13.14%,12.31%,12.27%,12.18%,11.84%,11.96%,11.99%,11.51%,11.88%,11.69%,11.64%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,136986,137008,125431,123131,117061,118152,118276,119562,115823,140417,132003,132948,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,55.88%,,,,55.80%,,,,54.48%,,,,54.30%,65.17%,64.31%,64.12%,62.73%,57.22%
Shareholding Pattern (Yearly),FIIs,12.67%,,,,12.84%,,,,13.34%,,,,13.43%,12.52%,11.68%,12.38%,13.39%,14.87%
Shareholding Pattern (Yearly),DIIs,17.31%,,,,19.10%,,,,20.18%,,,,20.63%,10.06%,12.51%,11.86%,13.44%,13.87%
Shareholding Pattern (Yearly),Public,14.14%,,,,12.27%,,,,11.99%,,,,11.64%,12.25%,11.50%,11.64%,10.44%,14.05%
Shareholding Pattern (Yearly),No. of Shareholders,145164,,,,123131,,,,119562,,,,132948,56907,74494,78625,80692,92182
,,,,,,,,,,,,,,,,,,,
