Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2017
Profit & Loss,Profit before tax,752,,,,612,,,,573,,,,756,485,560,591,724,
Profit & Loss,Tax %,23%,,,,22%,,,,23%,,,,25%,33%,28%,16%,15%,
Profit & Loss,Net Profit,578,,,,476,,,,442,,,,564,324,401,496,617,
Profit & Loss,EPS in Rs,9.13,,,,7.28,,,,6.84,,,,8.64,5.17,6.40,7.91,9.82,
Profit & Loss,Dividend Payout %,27%,,,,41%,,,,44%,,,,35%,34%,31%,0%,56%,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,127,,,,127,,,,129,,,,129,125,125,125,126,
Balance Sheet,Reserves,2326,,,,2533,,,,2871,,,,3261,664,972,1343,1806,
Balance Sheet,Borrowings,1686,,,,1005,,,,683,,,,479,649,649,350,518,
Balance Sheet,Other Liabilities,2310,,,,1989,,,,2399,,,,2461,987,923,934,1148,
Balance Sheet,Total Liabilities,6449,,,,5654,,,,6082,,,,6330,2425,2670,2752,3597,
Balance Sheet,Fixed Assets,3273,,,,3250,,,,3197,,,,3295,862,863,909,915,
Balance Sheet,CWIP,13,,,,27,,,,58,,,,34,1,1,20,11,
Balance Sheet,Investments,624,,,,548,,,,689,,,,721,368,541,541,770,
Balance Sheet,Other Assets,2538,,,,1830,,,,2137,,,,2279,1195,1264,1282,1902,
Balance Sheet,Total Assets,6449,,,,5654,,,,6082,,,,6330,2425,2670,2752,3597,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,736,,,,553,,,,843,,,,737,315,299,411,830,
Cash Flows,Cash from Investing Activity,-1736,,,,263,,,,-207,,,,-131,-33,-168,9,-496,
Cash Flows,Cash from Financing Activity,907,,,,-911,,,,-541,,,,-575,-175,-186,-513,-96,
Cash Flows,Net Cash Flow,-92,,,,-95,,,,95,,,,32,107,-56,-93,238,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,40,,,,36,,,,36,,,,32,50,46,37,35,
Ratios,Inventory Days,71,,,,58,,,,61,,,,61,40,42,55,58,
Ratios,Days Payable,100,,,,81,,,,96,,,,97,100,79,77,92,
Ratios,Cash Conversion Cycle,12,,,,13,,,,1,,,,-3,-11,9,16,1,
Ratios,Working Capital Days,9,,,,11,,,,1,,,,0,-2,-14,6,-1,
Ratios,ROCE %,22%,,,,16%,,,,16%,,,,19%,,39%,35%,35%,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,5.94%,2.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),FIIs,,37.27%,39.69%,39.54%,39.64%,35.00%,35.66%,35.58%,32.18%,34.37%,36.02%,34.41%,30.33%,,,,,
Shareholding Pattern (Quarterly),DIIs,,44.98%,45.23%,44.52%,44.17%,48.49%,47.46%,47.75%,51.47%,51.63%,50.01%,53.04%,57.05%,,,,,
Shareholding Pattern (Quarterly),Government,,0.00%,0.24%,0.24%,0.24%,0.23%,0.23%,0.23%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),Public,,11.81%,12.33%,15.72%,15.97%,16.30%,16.65%,16.42%,16.36%,14.01%,13.97%,12.54%,12.62%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,182357,180921,189421,200944,231600,245776,253625,249391,216741,244683,236502,246467,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,5.94%,,,,0.00%,,,,0.00%,,,,0.00%,34.38%,34.37%,26.19%,11.36%,34.38%
Shareholding Pattern (Yearly),FIIs,38.00%,,,,39.64%,,,,32.18%,,,,30.33%,34.79%,30.47%,30.51%,39.18%,29.09%
Shareholding Pattern (Yearly),DIIs,44.39%,,,,44.17%,,,,51.47%,,,,57.05%,15.45%,18.90%,26.68%,38.69%,19.58%
Shareholding Pattern (Yearly),Government,0.00%,,,,0.24%,,,,0.00%,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,11.67%,,,,15.97%,,,,16.36%,,,,12.62%,15.38%,16.26%,16.61%,10.77%,16.95%
Shareholding Pattern (Yearly),No. of Shareholders,171074,,,,200944,,,,249391,,,,246467,103491,107003,105392,117986,110038
,,,,,,,,,,,,,,,,,,,
