Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Balance Sheet,Equity Capital,6218,,,,6618,,,,7070,,,,7322,3399,3404,4782,4810,5676
Balance Sheet,Reserves,14864,,,,19229,,,,25204,,,,30685,11278,11870,13418,10594,12224
Balance Sheet,Deposits,105540,,,,144470,,,,200570,,,,252010,40098,48039,70354,65079,88536
Balance Sheet,Borrowing,52963,,,,57212,,,,50936,,,,38984,50262,57287,69983,57397,45786
Balance Sheet,Other Liabilities,10561,,,,12353,,,,12430,,,,14908,7027,5781,8563,11279,10849
Balance Sheet,Total Liabilities,190146,,,,239882,,,,296210,,,,343909,112064,126382,167099,149159,163072
Balance Sheet,Fixed Assets,1448,,,,2054,,,,2720,,,,2736,933,797,940,999,1370
Balance Sheet,CWIP,79,,,,219,,,,95,,,,0,6,3,34,74,65
Balance Sheet,Investments,45935,,,,60913,,,,74500,,,,80505,50164,60904,58245,45174,45182
Balance Sheet,Other Assets,142684,,,,176696,,,,218895,,,,260667,60962,64677,107880,102911,116454
Balance Sheet,Total Assets,190146,,,,239882,,,,296210,,,,343909,112064,126382,167099,149159,163072
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,2679,,,,3563,,,,11543,,,,14465,14128,-5978,17364,10966,14042
Cash Flows,Cash from Investing Activity,-2960,,,,-11996,,,,-9887,,,,-3478,-4918,-1027,-494,-3790,-2833
Cash Flows,Cash from Financing Activity,10211,,,,6509,,,,-2954,,,,-8673,-6974,6742,-12220,-12539,-9598
Cash Flows,Net Cash Flow,9929,,,,-1924,,,,-1298,,,,2314,2236,-263,4649,-5363,1610
,,,,,,,,,,,,,,,,,,,
Ratios,ROE %,1%,,,,11%,,,,10%,,,,4%,,6%,-11%,-17%,3%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,36.48%,36.47%,36.38%,39.99%,39.93%,39.37%,37.45%,37.43%,37.37%,35.37%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),FIIs,,10.99%,19.28%,19.76%,19.31%,20.85%,24.48%,24.30%,23.65%,21.02%,19.57%,27.12%,25.68%,,,,,
Shareholding Pattern (Quarterly),DIIs,,10.19%,9.83%,9.61%,7.69%,7.71%,5.58%,6.63%,6.79%,7.93%,11.73%,16.14%,19.30%,,,,,
Shareholding Pattern (Quarterly),Government,,4.20%,4.23%,4.22%,3.98%,3.97%,3.92%,3.72%,3.72%,3.71%,3.51%,9.17%,9.16%,,,,,
Shareholding Pattern (Quarterly),Public,,38.14%,30.18%,30.02%,29.05%,27.54%,26.66%,27.90%,28.38%,29.95%,29.81%,47.57%,45.86%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,1639152,1611341,1642937,1707479,1737955,2038988,2382674,2611512,2763050,2856377,3294939,3278259,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,36.49%,,,,39.99%,,,,37.43%,,,,0.00%,52.88%,52.80%,40.00%,40.00%,39.98%
Shareholding Pattern (Yearly),FIIs,13.48%,,,,19.31%,,,,23.65%,,,,25.68%,20.33%,14.84%,13.50%,13.56%,11.88%
Shareholding Pattern (Yearly),DIIs,9.58%,,,,7.69%,,,,6.79%,,,,19.30%,5.64%,7.97%,4.02%,4.41%,11.23%
Shareholding Pattern (Yearly),Government,4.20%,,,,3.98%,,,,3.72%,,,,9.16%,7.69%,7.68%,5.47%,5.43%,4.61%
Shareholding Pattern (Yearly),Public,36.24%,,,,29.05%,,,,28.38%,,,,45.86%,13.45%,16.70%,37.01%,36.59%,32.31%
Shareholding Pattern (Yearly),No. of Shareholders,1568958,,,,1707479,,,,2611512,,,,3278259,573960,612565,742369,879695,1183362
,,,,,,,,,,,,,,,,,,,
