Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Net Profit,605,,,,1104,,,,1058,,,,1076,16,-25,-0,95,-138
Profit & Loss,EPS in Rs,6.24,,,,11.37,,,,10.88,,,,11.07,0.29,-0.47,-0.06,1.77,-1.42
Profit & Loss,Dividend Payout %,0%,,,,9%,,,,14%,,,,14%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,970,,,,971,,,,972,,,,972,537,537,537,537,966
Balance Sheet,Reserves,5313,,,,6439,,,,7436,,,,8409,655,627,426,450,4673
Balance Sheet,Borrowings,913,,,,689,,,,1299,,,,3010,874,981,1003,1516,1101
Balance Sheet,Other Liabilities,1993,,,,2003,,,,2293,,,,2823,1080,1157,1389,1300,1803
Balance Sheet,Total Liabilities,9189,,,,10102,,,,12000,,,,15214,3146,3302,3355,3804,8543
Balance Sheet,Fixed Assets,7018,,,,7039,,,,8784,,,,11502,2244,2227,2192,2380,6536
Balance Sheet,CWIP,151,,,,252,,,,553,,,,900,46,38,87,6,27
Balance Sheet,Investments,1,,,,1,,,,2,,,,3,0,0,1,1,1
Balance Sheet,Other Assets,2020,,,,2810,,,,2661,,,,2809,856,1036,1075,1418,1980
Balance Sheet,Total Assets,9189,,,,10102,,,,12000,,,,15214,3146,3302,3355,3804,8543
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,741,,,,1284,,,,1122,,,,1459,156,166,89,250,118
Cash Flows,Cash from Investing Activity,-764,,,,-102,,,,-1253,,,,-1632,-104,-124,-17,-127,206
Cash Flows,Cash from Financing Activity,-294,,,,-289,,,,-264,,,,-164,-48,-48,-74,144,191
Cash Flows,Net Cash Flow,-317,,,,893,,,,-394,,,,-336,4,-6,-2,267,516
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,36,,,,27,,,,31,,,,36,53,59,78,80,53
Ratios,Inventory Days,24,,,,30,,,,26,,,,26,20,24,26,40,34
Ratios,Days Payable,174,,,,215,,,,221,,,,200,184,227,292,273,274
Ratios,Cash Conversion Cycle,-114,,,,-158,,,,-164,,,,-138,-111,-144,-188,-153,-187
Ratios,Working Capital Days,-13,,,,-39,,,,-36,,,,-34,7,-2,-136,-91,-32
Ratios,ROCE %,12%,,,,15%,,,,16%,,,,15%,,4%,6%,11%,7%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,50.64%,23.80%,23.78%,23.77%,23.76%,23.76%,23.75%,23.75%,23.74%,23.74%,23.74%,23.74%,,,,,
Shareholding Pattern (Quarterly),FIIs,,23.34%,49.27%,50.15%,51.96%,59.89%,60.39%,60.69%,57.33%,56.99%,57.29%,56.93%,54.74%,,,,,
Shareholding Pattern (Quarterly),DIIs,,19.42%,21.16%,20.47%,19.36%,11.90%,11.40%,11.55%,14.96%,15.36%,15.14%,15.55%,17.59%,,,,,
Shareholding Pattern (Quarterly),Public,,6.61%,5.76%,5.61%,4.92%,4.45%,4.45%,3.99%,3.97%,3.91%,3.84%,3.77%,3.94%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,105000,101659,111701,104656,111374,118635,111338,127009,136254,137856,140028,151633,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,50.64%,,,,23.77%,,,,23.75%,,,,23.74%,,,,,70.46%
Shareholding Pattern (Yearly),FIIs,14.59%,,,,51.96%,,,,57.33%,,,,54.74%,,,,,17.96%
Shareholding Pattern (Yearly),DIIs,17.57%,,,,19.36%,,,,14.96%,,,,17.59%,,,,,4.88%
Shareholding Pattern (Yearly),Public,17.20%,,,,4.92%,,,,3.97%,,,,3.94%,,,,,6.70%
Shareholding Pattern (Yearly),No. of Shareholders,120079,,,,104656,,,,127009,,,,151633,,,,,45491
,,,,,,,,,,,,,,,,,,,
