Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Balance Sheet,Reserves,-771,,,,-896,,,,-561,,,,-516,10,-101,-265,-374,-477,-629
Balance Sheet,Borrowings,2931,,,,3302,,,,3772,,,,3504,858,1144,1341,1813,2010,2424
Balance Sheet,Other Liabilities,586,,,,940,,,,1049,,,,1242,349,237,188,301,444,442
Balance Sheet,Total Liabilities,2751,,,,3350,,,,4265,,,,4235,1217,1285,1269,1744,1983,2243
Balance Sheet,Fixed Assets,1235,,,,1606,,,,1551,,,,1929,644,634,622,614,603,593
Balance Sheet,CWIP,306,,,,79,,,,414,,,,2,33,35,49,316,459,636
Balance Sheet,Investments,13,,,,19,,,,22,,,,1,11,11,11,12,13,11
Balance Sheet,Other Assets,1196,,,,1646,,,,2278,,,,2302,529,604,588,802,907,1003
Balance Sheet,Total Assets,2751,,,,3350,,,,4265,,,,4235,1217,1285,1269,1744,1983,2243
,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,84,,,,190,,,,246,,,,185,,-163,4,-52,73,21
Cash Flows,Cash from Investing Activity,-328,,,,-206,,,,-401,,,,187,,-9,-55,-261,-95,-185
Cash Flows,Cash from Financing Activity,257,,,,61,,,,241,,,,-406,,167,52,324,-0,198
Cash Flows,Net Cash Flow,13,,,,46,,,,86,,,,-33,,-4,2,11,-23,35
,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,102,,,,136,,,,77,,,,135,146,129,140,130,104,105
Ratios,Inventory Days,56,,,,80,,,,42,,,,9,179,116,120,164,72,67
Ratios,Days Payable,105,,,,151,,,,83,,,,124,280,110,133,204,181,140
Ratios,Cash Conversion Cycle,53,,,,65,,,,36,,,,19,45,135,127,90,-5,33
Ratios,Working Capital Days,129,,,,113,,,,86,,,,100,26,64,127,164,129,149
Ratios,ROCE %,6%,,,,9%,,,,16%,,,,12%,,-3%,-5%,4%,5%,4%
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,63.02%,63.02%,63.03%,63.03%,63.03%,63.03%,63.03%,63.03%,63.03%,63.03%,63.03%,63.03%,,,,,,
Shareholding Pattern (Quarterly),FIIs,,4.31%,4.31%,4.31%,4.31%,4.31%,2.42%,2.42%,2.51%,1.81%,2.23%,1.98%,2.09%,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.06%,0.07%,0.07%,0.07%,0.07%,0.05%,0.05%,0.09%,0.62%,0.51%,0.04%,0.04%,,,,,,
Shareholding Pattern (Quarterly),Public,,32.61%,32.60%,32.60%,32.60%,32.61%,34.51%,34.51%,34.39%,34.54%,34.25%,34.97%,34.85%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,32166,31079,30457,29970,28240,27852,27456,27356,27388,27867,31175,32741,,,,,,
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,63.02%,,,,63.03%,,,,63.03%,,,,63.03%,,63.01%,63.01%,63.01%,63.02%,63.02%
Shareholding Pattern (Yearly),FIIs,4.49%,,,,4.31%,,,,2.51%,,,,2.09%,,7.72%,7.24%,6.06%,5.12%,5.11%
Shareholding Pattern (Yearly),DIIs,0.06%,,,,0.07%,,,,0.09%,,,,0.04%,,10.86%,2.27%,2.27%,0.49%,0.48%
Shareholding Pattern (Yearly),Public,32.42%,,,,32.60%,,,,34.39%,,,,34.85%,,18.42%,27.49%,28.66%,31.36%,31.38%
Shareholding Pattern (Yearly),No. of Shareholders,32687,,,,29970,,,,27356,,,,32741,,45434,39258,36873,35294,33087
,,,,,,,,,,,,,,,,,,,,
