Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Balance Sheet,Investments,115,,,,159,,,,253,,,,160,5,24,42,9,6,26
Balance Sheet,Other Assets,61,,,,62,,,,56,,,,62,72,65,68,71,60,61
Balance Sheet,Total Assets,199,,,,242,,,,330,,,,242,107,124,143,110,93,112
,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-1,,,,-0,,,,9,,,,-5,3,2,2,14,9,2
Cash Flows,Cash from Investing Activity,-0,,,,1,,,,-2,,,,-1,-7,-6,-3,-7,0,-0
Cash Flows,Cash from Financing Activity,2,,,,-1,,,,-7,,,,6,4,4,1,-7,-8,-2
Cash Flows,Net Cash Flow,-0,,,,-0,,,,-0,,,,-0,-0,0,-0,0,0,-0
,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,42,,,,39,,,,34,,,,40,71,56,62,47,34,43
Ratios,Inventory Days,66,,,,68,,,,77,,,,92,78,55,74,58,58,71
Ratios,Days Payable,17,,,,8,,,,4,,,,15,24,2,12,24,17,15
Ratios,Cash Conversion Cycle,92,,,,99,,,,107,,,,116,126,109,124,81,75,99
Ratios,Working Capital Days,117,,,,126,,,,146,,,,164,136,131,140,107,104,134
Ratios,ROCE %,4%,,,,1%,,,,0%,,,,0%,,8%,7%,8%,8%,7%
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,54.32%,54.32%,54.32%,54.32%,54.32%,54.32%,54.32%,54.32%,54.82%,54.82%,54.82%,54.94%,,,,,,
Shareholding Pattern (Quarterly),Public,,45.68%,45.68%,45.69%,45.67%,45.69%,45.68%,45.68%,45.68%,45.19%,45.19%,45.19%,45.07%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,9550,9429,9128,9015,9073,9210,8943,8845,9764,9104,11448,11511,,,,,,
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,54.32%,,,,54.32%,,,,54.32%,,,,54.94%,,68.28%,49.85%,50.97%,51.88%,54.10%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,0.00%,0.52%,1.74%,0.01%,0.00%
Shareholding Pattern (Yearly),Public,45.68%,,,,45.67%,,,,45.68%,,,,45.07%,,31.72%,49.63%,47.29%,48.12%,45.89%
Shareholding Pattern (Yearly),No. of Shareholders,9439,,,,9015,,,,8845,,,,11511,,2508,10883,10088,9903,9164
,,,,,,,,,,,,,,,,,,,,
