Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Balance Sheet,Other Liabilities,7375,,,,1832,,,,1643,,,,1988,1695,1869,2154,2780,3142,3644,4369
Balance Sheet,Total Liabilities,10989,,,,4614,,,,4530,,,,4672,4428,5233,5847,6802,8641,10904,11092
Balance Sheet,Fixed Assets,2046,,,,2051,,,,2027,,,,2019,2054,2390,2396,2804,3560,5283,5231
Balance Sheet,CWIP,140,,,,135,,,,80,,,,100,178,315,293,344,999,790,856
Balance Sheet,Investments,388,,,,421,,,,530,,,,69,22,12,293,360,362,330,376
Balance Sheet,Other Assets,8416,,,,2007,,,,1893,,,,2484,2174,2515,2867,3294,3720,4500,4629
Balance Sheet,Total Assets,10989,,,,4614,,,,4530,,,,4672,4428,5233,5847,6802,8641,10904,11092
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,636,,,,686,,,,638,,,,737,128,290,676,1075,474,1414,474
Cash Flows,Cash from Investing Activity,-762,,,,-448,,,,-166,,,,-246,-286,-575,-577,-545,-1769,-1259,-613
Cash Flows,Cash from Financing Activity,-335,,,,-216,,,,-664,,,,-490,70,386,94,-523,1129,733,-152
Cash Flows,Net Cash Flow,-461,,,,22,,,,-192,,,,-0,-87,101,193,6,-166,888,-292
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,32,,,,32,,,,24,,,,30,58,55,45,50,41,36,137
Ratios,Inventory Days,58,,,,55,,,,52,,,,51,51,49,46,49,43,56,164
Ratios,Days Payable,127,,,,99,,,,94,,,,98,90,92,94,114,99,124,396
Ratios,Cash Conversion Cycle,-36,,,,-12,,,,-19,,,,-16,19,12,-3,-15,-15,-32,-95
Ratios,Working Capital Days,65,,,,-11,,,,-5,,,,-4,22,21,7,-4,-13,-38,-38
Ratios,ROCE %,2%,,,,8%,,,,17%,,,,17%,,11%,12%,16%,13%,3%,3%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,3.28%,3.51%,4.67%,5.04%,5.07%,5.00%,4.57%,4.22%,4.24%,3.80%,3.89%,3.92%,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,15.07%,14.31%,12.23%,12.02%,12.21%,12.43%,11.44%,12.15%,12.74%,12.65%,12.49%,12.79%,,,,,,,
Shareholding Pattern (Quarterly),Public,,6.65%,7.18%,8.11%,7.94%,7.73%,7.58%,8.99%,8.64%,8.04%,8.54%,8.62%,8.30%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,80831,78877,85623,87126,84433,81789,88080,86738,89549,99500,98417,95594,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,75.00%,,,,75.00%,,,,75.00%,,,,75.00%,,,,,85.00%,85.00%,75.00%
Shareholding Pattern (Yearly),FIIs,3.92%,,,,5.04%,,,,4.22%,,,,3.92%,,,,,6.77%,2.66%,5.21%
Shareholding Pattern (Yearly),DIIs,14.92%,,,,12.02%,,,,12.15%,,,,12.79%,,,,,5.76%,9.41%,14.69%
Shareholding Pattern (Yearly),Public,6.16%,,,,7.94%,,,,8.64%,,,,8.30%,,,,,2.47%,2.93%,5.10%
Shareholding Pattern (Yearly),No. of Shareholders,68082,,,,87126,,,,86738,,,,95594,,,,,47079,48320,54492
,,,,,,,,,,,,,,,,,,,,,
