Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2017
Shareholding Pattern (Quarterly),Others,,0.83%,0.49%,0.47%,0.46%,0.60%,0.48%,0.32%,0.31%,0.43%,0.34%,0.29%,0.29%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,128278,134334,127964,124014,125455,125992,121880,115850,120018,107338,128806,125090,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,70.41%,,,,54.88%,,,,54.79%,,,,52.74%,74.45%,71.05%,70.69%,70.58%,74.51%
Shareholding Pattern (Yearly),FIIs,13.69%,,,,23.31%,,,,20.92%,,,,19.47%,15.59%,16.51%,13.41%,14.25%,8.32%
Shareholding Pattern (Yearly),DIIs,4.41%,,,,10.71%,,,,15.80%,,,,21.50%,2.45%,5.59%,9.30%,5.27%,8.53%
Shareholding Pattern (Yearly),Public,10.81%,,,,10.65%,,,,8.18%,,,,5.99%,5.98%,5.83%,5.74%,9.19%,6.37%
Shareholding Pattern (Yearly),Others,0.68%,,,,0.46%,,,,0.31%,,,,0.29%,1.53%,1.02%,0.87%,0.71%,2.26%
Shareholding Pattern (Yearly),No. of Shareholders,133610,,,,124014,,,,115850,,,,125090,43415,42634,48923,115632,51557
,,,,,,,,,,,,,,,,,,,
