Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Net Profit,42,,,,86,,,,93,,,,104,22,24,17,13,26,35,31
Profit & Loss,EPS in Rs,11.91,,,,24.32,,,,26.09,,,,29.36,6.16,6.87,4.70,3.57,7.45,9.92,8.83
Profit & Loss,Dividend Payout %,25%,,,,41%,,,,50%,,,,68%,11%,10%,11%,14%,13%,15%,20%
,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,7,,,,7,,,,7,,,,7,7,7,7,7,7,7,7
Balance Sheet,Reserves,296,,,,371,,,,428,,,,468,128,149,167,178,203,231,259
Balance Sheet,Borrowings,4,,,,10,,,,8,,,,4,2,0,11,0,0,10,7
Balance Sheet,Other Liabilities,206,,,,241,,,,252,,,,268,126,177,80,123,132,129,158
Balance Sheet,Total Liabilities,513,,,,629,,,,695,,,,748,263,333,265,309,342,377,431
Balance Sheet,Fixed Assets,34,,,,40,,,,38,,,,34,35,35,34,33,32,42,38
Balance Sheet,CWIP,0,,,,0,,,,0,,,,0,0,0,0,0,0,0,0
Balance Sheet,Investments,83,,,,93,,,,158,,,,168,0,5,0,4,7,22,49
Balance Sheet,Other Assets,396,,,,496,,,,500,,,,546,228,293,231,272,303,313,345
Balance Sheet,Total Assets,513,,,,629,,,,695,,,,748,263,333,265,309,342,377,431
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,33,,,,6,,,,121,,,,90,2,19,-18,34,3,28,75
Cash Flows,Cash from Investing Activity,-19,,,,-5,,,,-67,,,,-6,-1,-5,4,-6,-6,-19,-58
Cash Flows,Cash from Financing Activity,-11,,,,-15,,,,-41,,,,-71,-3,-6,-4,-3,-2,-11,-8
Cash Flows,Net Cash Flow,4,,,,-15,,,,12,,,,13,-2,8,-18,25,-5,-2,8
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,92,,,,94,,,,100,,,,96,81,87,76,98,95,86,89
Ratios,Inventory Days,45,,,,52,,,,29,,,,24,56,62,40,43,52,61,56
Ratios,Days Payable,92,,,,86,,,,85,,,,80,82,102,46,80,75,75,92
Ratios,Cash Conversion Cycle,45,,,,60,,,,44,,,,40,54,47,70,61,71,72,53
Ratios,Working Capital Days,53,,,,65,,,,52,,,,93,56,52,73,68,75,79,61
Ratios,ROCE %,19%,,,,33%,,,,29%,,,,30%,,25%,15%,11%,23%,20%,16%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,51.02%,51.02%,51.02%,51.02%,51.02%,51.02%,51.02%,51.02%,51.02%,51.02%,51.02%,51.02%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.26%,0.24%,0.43%,0.35%,0.13%,0.34%,0.35%,0.29%,1.07%,0.50%,0.84%,1.20%,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.11%,0.05%,0.13%,0.11%,0.00%,0.54%,0.72%,0.12%,0.00%,,,,,,,
Shareholding Pattern (Quarterly),Public,,48.72%,48.73%,48.56%,48.51%,48.79%,48.51%,48.52%,48.67%,47.37%,47.76%,48.01%,47.77%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,46823,40710,41499,40430,44278,45448,46728,46969,48512,63915,71479,73772,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,51.02%,,,,51.02%,,,,51.02%,,,,51.02%,,,51.02%,51.02%,51.02%,51.02%,51.02%
Shareholding Pattern (Yearly),FIIs,0.34%,,,,0.35%,,,,0.29%,,,,1.20%,,,2.37%,0.31%,0.13%,0.06%,0.00%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.11%,,,,0.00%,,,,0.00%,,,3.76%,3.92%,0.81%,0.69%,0.00%
Shareholding Pattern (Yearly),Public,48.64%,,,,48.51%,,,,48.67%,,,,47.77%,,,42.85%,44.75%,48.04%,48.23%,48.98%
Shareholding Pattern (Yearly),No. of Shareholders,46202,,,,40430,,,,46969,,,,73772,,,26878,25716,25883,24687,42494
,,,,,,,,,,,,,,,,,,,,,
