Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Balance Sheet,CWIP,0,,,,0,,,,0,,,,0,0,0,0,0,0,0
Balance Sheet,Investments,5380,,,,5888,,,,8596,,,,9063,457,479,5058,3780,2017,4684
Balance Sheet,Other Assets,86,,,,127,,,,183,,,,247,0,0,2,0,36,57
Balance Sheet,Total Assets,5466,,,,6015,,,,8779,,,,9310,458,480,5061,3781,2054,4741
,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-9,,,,-4,,,,-12,,,,-16,13,-0,10,30,1,-23
Cash Flows,Cash from Investing Activity,9,,,,4,,,,12,,,,16,-13,0,-9,-32,-1,23
Cash Flows,Cash from Financing Activity,0,,,,0,,,,0,,,,0,0,0,0,0,0,0
Cash Flows,Net Cash Flow,0,,,,0,,,,-0,,,,0,0,-0,2,-2,0,-0
,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,0,,,,0,,,,0,,,,0,0,0,0,0,0,0
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,0,,,,0,,,,0,,,,0,0,0,0,0,0,0
Ratios,Working Capital Days,-19,,,,-12,,,,-13,,,,-11,-25,-601,-2,-13,81,-18
Ratios,ROCE %,1%,,,,1%,,,,1%,,,,1%,,2%,2%,1%,2%,1%
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,74.97%,74.98%,74.98%,74.98%,74.98%,74.98%,74.98%,74.98%,74.98%,74.98%,74.98%,74.98%,,,,,,
Shareholding Pattern (Quarterly),FIIs,,2.90%,2.77%,2.72%,2.51%,2.50%,2.31%,1.90%,1.39%,1.24%,1.06%,0.39%,0.51%,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.02%,0.01%,0.02%,0.01%,0.01%,0.05%,0.01%,0.13%,0.18%,0.18%,0.40%,0.40%,,,,,,
Shareholding Pattern (Quarterly),Public,,22.11%,22.24%,22.27%,22.50%,22.49%,22.65%,23.11%,23.49%,23.58%,23.77%,24.21%,24.10%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,16545,16580,16488,16642,16702,18211,18615,19637,20570,20473,25428,26134,,,,,,
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,74.97%,,,,74.98%,,,,74.98%,,,,74.98%,,68.66%,73.60%,73.60%,73.60%,73.60%
Shareholding Pattern (Yearly),FIIs,2.90%,,,,2.51%,,,,1.39%,,,,0.51%,,0.85%,0.62%,1.50%,0.51%,3.32%
Shareholding Pattern (Yearly),DIIs,0.02%,,,,0.01%,,,,0.13%,,,,0.40%,,1.74%,1.23%,0.32%,0.32%,0.31%
Shareholding Pattern (Yearly),Public,22.11%,,,,22.50%,,,,23.49%,,,,24.10%,,28.75%,24.55%,24.58%,25.57%,22.77%
Shareholding Pattern (Yearly),No. of Shareholders,16867,,,,16642,,,,19637,,,,26134,,19369,18838,18326,17402,16703
,,,,,,,,,,,,,,,,,,,,
