Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Balance Sheet,Other Liabilities,112,,,,79,,,,96,,,,102,78,61,60,81,100,82,82
Balance Sheet,Total Liabilities,342,,,,342,,,,447,,,,472,265,256,259,298,328,325,325
Balance Sheet,Fixed Assets,106,,,,109,,,,161,,,,164,87,92,89,94,106,116,107
Balance Sheet,CWIP,12,,,,27,,,,42,,,,70,6,3,4,8,13,10,11
Balance Sheet,Investments,0,,,,0,,,,0,,,,0,0,0,0,0,0,0,0
Balance Sheet,Other Assets,224,,,,206,,,,244,,,,237,172,161,166,196,209,200,208
Balance Sheet,Total Assets,342,,,,342,,,,447,,,,472,265,256,259,298,328,325,325
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,49,,,,38,,,,16,,,,41,,22,32,37,35,22,32
Cash Flows,Cash from Investing Activity,-14,,,,-36,,,,-73,,,,-40,,-12,-7,-26,-21,-19,-6
Cash Flows,Cash from Financing Activity,-33,,,,1,,,,60,,,,-9,,-10,-25,-10,-15,-2,-26
Cash Flows,Net Cash Flow,2,,,,3,,,,3,,,,-8,,-0,-0,1,-1,1,-0
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,98,,,,87,,,,100,,,,103,111,120,137,119,101,89,86
Ratios,Inventory Days,171,,,,99,,,,173,,,,188,93,87,108,134,126,144,125
Ratios,Days Payable,185,,,,107,,,,133,,,,151,129,109,137,172,165,168,149
Ratios,Cash Conversion Cycle,85,,,,79,,,,140,,,,140,75,99,108,81,63,65,62
Ratios,Working Capital Days,104,,,,100,,,,130,,,,133,108,111,127,104,83,111,121
Ratios,ROCE %,12%,,,,17%,,,,10%,,,,8%,,13%,14%,14%,15%,5%,11%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,33.26%,33.26%,33.26%,33.26%,33.26%,33.26%,33.26%,33.26%,33.26%,33.26%,33.26%,33.26%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.01%,0.00%,0.00%,0.21%,0.01%,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.24%,0.24%,,,,,,,
Shareholding Pattern (Quarterly),Public,,66.74%,66.75%,66.73%,66.74%,66.69%,66.75%,66.74%,66.74%,66.74%,66.73%,66.29%,66.49%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,3569,3643,6027,5879,8982,15305,17342,17100,17483,17716,17450,17448,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,33.26%,,,,33.26%,,,,33.26%,,,,33.26%,,,,,33.52%,33.39%,33.26%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.00%,,,,0.01%,,,,0.01%,,,,,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.24%,,,,,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,66.74%,,,,66.74%,,,,66.74%,,,,66.49%,,,,,66.48%,66.61%,66.74%
Shareholding Pattern (Yearly),No. of Shareholders,3561,,,,5879,,,,17100,,,,17448,,,,,4362,4295,4600
,,,,,,,,,,,,,,,,,,,,,
