Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Balance Sheet,Total Liabilities,367,,,,440,,,,466,,,,581,113,150,260,332,378
Balance Sheet,Fixed Assets,52,,,,54,,,,53,,,,103,11,14,20,33,55
Balance Sheet,CWIP,0,,,,9,,,,28,,,,7,0,0,10,23,0
Balance Sheet,Investments,0,,,,0,,,,0,,,,0,0,0,0,0,0
Balance Sheet,Other Assets,315,,,,377,,,,385,,,,471,102,136,230,276,323
Balance Sheet,Total Assets,367,,,,440,,,,466,,,,581,113,150,260,332,378
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,12,,,,16,,,,24,,,,4,20,-24,8,40,-37
Cash Flows,Cash from Investing Activity,-2,,,,5,,,,-31,,,,-44,2,-4,-34,-37,3
Cash Flows,Cash from Financing Activity,15,,,,-41,,,,13,,,,37,-23,25,24,0,30
Cash Flows,Net Cash Flow,25,,,,-19,,,,6,,,,-3,-1,-2,-2,4,-3
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,256,,,,200,,,,182,,,,146,73,125,130,102,251
Ratios,Inventory Days,311,,,,353,,,,318,,,,,123,54,368,297,446
Ratios,Days Payable,208,,,,222,,,,204,,,,,112,144,426,315,343
Ratios,Cash Conversion Cycle,359,,,,331,,,,295,,,,146,85,34,72,84,354
Ratios,Working Capital Days,271,,,,207,,,,195,,,,200,5,86,128,97,252
Ratios,ROCE %,9%,,,,19%,,,,16%,,,,14%,,58%,33%,39%,15%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,73.98%,73.98%,73.98%,73.98%,73.98%,69.73%,67.30%,67.30%,67.30%,66.12%,64.27%,64.27%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.13%,0.10%,0.30%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.19%,0.19%,0.00%,,,,,
Shareholding Pattern (Quarterly),Public,,26.02%,26.02%,26.03%,26.02%,26.02%,30.27%,32.70%,32.70%,32.70%,33.57%,35.44%,35.43%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,6219,6159,6146,6081,6557,6999,10036,12278,11917,12080,13297,13018,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,73.98%,,,,73.98%,,,,67.30%,,,,64.27%,,73.41%,73.63%,73.89%,73.98%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.30%,,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,0.14%,26.38%,0.36%,0.36%
Shareholding Pattern (Yearly),Public,26.01%,,,,26.02%,,,,32.70%,,,,35.43%,,26.45%,0.00%,25.74%,25.66%
Shareholding Pattern (Yearly),No. of Shareholders,5854,,,,6081,,,,12278,,,,13018,,658,743,750,1721
,,,,,,,,,,,,,,,,,,,
