Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Balance Sheet,Reserves,564,,,,692,,,,833,,,,1004,716,656,490,388,513
Balance Sheet,Borrowings,153,,,,110,,,,61,,,,183,164,448,279,431,279
Balance Sheet,Other Liabilities,469,,,,493,,,,529,,,,750,406,617,824,501,432
Balance Sheet,Total Liabilities,1198,,,,1307,,,,1435,,,,1949,1295,1731,1602,1330,1235
Balance Sheet,Fixed Assets,612,,,,597,,,,632,,,,871,739,834,699,731,642
Balance Sheet,CWIP,8,,,,15,,,,38,,,,70,27,70,14,22,20
Balance Sheet,Investments,2,,,,5,,,,6,,,,14,0,2,3,5,1
Balance Sheet,Other Assets,576,,,,691,,,,759,,,,994,529,825,887,571,573
Balance Sheet,Total Assets,1198,,,,1307,,,,1435,,,,1949,1295,1731,1602,1330,1235
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,183,,,,163,,,,255,,,,309,58,95,44,151,128
Cash Flows,Cash from Investing Activity,-45,,,,-66,,,,-129,,,,-377,-57,-239,-126,-12,-29
Cash Flows,Cash from Financing Activity,-154,,,,-64,,,,-69,,,,56,23,184,57,-169,-70
Cash Flows,Net Cash Flow,-16,,,,33,,,,57,,,,-11,23,40,-25,-29,29
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,56,,,,50,,,,46,,,,64,53,80,39,58,49
Ratios,Inventory Days,81,,,,72,,,,75,,,,71,67,123,52,100,92
Ratios,Days Payable,92,,,,75,,,,76,,,,89,97,173,63,135,107
Ratios,Cash Conversion Cycle,45,,,,47,,,,45,,,,46,23,30,29,23,34
Ratios,Working Capital Days,24,,,,24,,,,24,,,,25,13,26,21,-3,26
Ratios,ROCE %,14%,,,,20%,,,,25%,,,,23%,,-1%,-14%,-9%,16%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,36.53%,36.53%,36.53%,36.53%,38.51%,38.51%,38.51%,38.51%,38.51%,38.51%,38.51%,38.51%,,,,,
Shareholding Pattern (Quarterly),FIIs,,11.92%,12.36%,12.51%,3.67%,2.89%,3.96%,6.50%,14.39%,15.01%,15.74%,15.88%,16.26%,,,,,
Shareholding Pattern (Quarterly),DIIs,,2.97%,2.98%,4.35%,6.56%,5.58%,5.59%,6.92%,16.59%,16.45%,15.70%,16.39%,15.66%,,,,,
Shareholding Pattern (Quarterly),Public,,48.58%,48.14%,46.61%,53.24%,53.02%,51.93%,48.05%,30.50%,30.01%,30.05%,29.22%,29.57%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,63951,59299,62130,66192,70005,77519,102786,129053,143198,165013,166521,168165,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,36.53%,,,,36.53%,,,,38.51%,,,,38.51%,37.26%,37.18%,36.53%,36.53%,36.53%
Shareholding Pattern (Yearly),FIIs,11.28%,,,,3.67%,,,,14.39%,,,,16.26%,1.78%,0.28%,0.00%,4.23%,10.52%
Shareholding Pattern (Yearly),DIIs,1.67%,,,,6.56%,,,,16.59%,,,,15.66%,2.08%,4.37%,4.24%,0.44%,0.22%
Shareholding Pattern (Yearly),Public,50.52%,,,,53.24%,,,,30.50%,,,,29.57%,58.88%,58.17%,59.24%,58.81%,52.74%
Shareholding Pattern (Yearly),No. of Shareholders,68993,,,,66192,,,,129053,,,,168165,44704,40218,41249,37886,40735
,,,,,,,,,,,,,,,,,,,
