Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2016,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Ratios,Debtor Days,30,,,,26,,,,24,,,,29,20,41,41,36,34
Ratios,Inventory Days,36,,,,35,,,,32,,,,28,28,26,26,43,42
Ratios,Days Payable,90,,,,114,,,,90,,,,81,92,124,142,147,138
Ratios,Cash Conversion Cycle,-24,,,,-52,,,,-34,,,,-24,-45,-56,-75,-67,-62
Ratios,Working Capital Days,-2,,,,-18,,,,-13,,,,-11,-23,-15,-11,-22,-22
Ratios,ROCE %,15%,,,,17%,,,,19%,,,,20%,,,6%,6%,5%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,,,33.08%,33.08%,33.07%,33.06%,33.05%,33.04%,33.04%,33.04%,33.03%,33.03%,,,,,
Shareholding Pattern (Quarterly),FIIs,,,,9.36%,9.89%,10.58%,10.69%,11.36%,12.10%,12.94%,12.21%,12.48%,11.76%,,,,,
Shareholding Pattern (Quarterly),DIIs,,,,12.55%,12.34%,10.79%,10.93%,11.15%,10.25%,10.57%,11.11%,10.51%,11.93%,,,,,
Shareholding Pattern (Quarterly),Public,,,,45.01%,44.67%,45.55%,45.31%,44.45%,44.60%,43.44%,43.64%,43.98%,43.28%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,,,121407,107120,109798,116627,124775,166253,155307,149722,148633,154688,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,,,,,33.08%,,,,33.04%,,,,33.03%,,,,,
Shareholding Pattern (Yearly),FIIs,,,,,9.89%,,,,12.10%,,,,11.76%,,,,,
Shareholding Pattern (Yearly),DIIs,,,,,12.34%,,,,10.25%,,,,11.93%,,,,,
Shareholding Pattern (Yearly),Public,,,,,44.67%,,,,44.60%,,,,43.28%,,,,,
Shareholding Pattern (Yearly),No. of Shareholders,,,,,107120,,,,166253,,,,154688,,,,,
,,,,,,,,,,,,,,,,,,,
