Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2006,Mar 2020,Mar 2021,Mar 2017,Mar 2018,Mar 2019
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.18%,0.14%,0.14%,0.12%,0.11%,0.11%,0.39%,0.10%,,,,,,
Shareholding Pattern (Quarterly),Public,,61.24%,61.63%,61.87%,61.46%,60.11%,58.69%,58.95%,59.37%,59.56%,59.71%,58.10%,59.78%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,25197,23939,23643,24022,24264,25134,28291,35035,42501,42578,45673,49630,,,,,,
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,32.34%,,,,33.18%,,,,37.32%,,,,37.54%,,35.74%,35.83%,28.68%,32.00%,35.87%
Shareholding Pattern (Yearly),FIIs,6.56%,,,,5.38%,,,,3.20%,,,,2.58%,,6.86%,6.84%,0.00%,1.85%,7.43%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.12%,,,,0.10%,,5.62%,2.67%,10.67%,9.37%,5.82%
Shareholding Pattern (Yearly),Public,61.10%,,,,61.46%,,,,59.37%,,,,59.78%,,51.77%,54.66%,60.64%,56.78%,50.89%
Shareholding Pattern (Yearly),No. of Shareholders,25886,,,,24022,,,,35035,,,,49630,,17700,19532,21157,23049,19379
,,,,,,,,,,,,,,,,,,,,
