Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2015,Mar 2016,Mar 2017
Balance Sheet,Investments,0.55,,,,0.55,,,,0.55,,,,0.83,0.55,0.55,0.55,0.55,,,
Balance Sheet,Other Assets,117.43,,,,123.14,,,,151.27,,,,190.16,117.29,118.71,122.64,125.98,,,
Balance Sheet,Total Assets,120.59,,,,126.29,,,,154.41,,,,193.57,120.27,121.91,125.82,129.15,,,
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-1.53,,,,-2.08,,,,-24.35,,,,-19.83,-111.66,-7.43,-5.93,-4.26,,,
Cash Flows,Cash from Investing Activity,0.00,,,,0.00,,,,0.00,,,,-0.28,119.52,6.45,5.63,4.25,,,
Cash Flows,Cash from Financing Activity,4.38,,,,0.00,,,,29.44,,,,14.68,-13.07,0.00,0.00,0.00,,,
Cash Flows,Net Cash Flow,2.86,,,,-2.08,,,,5.09,,,,-5.43,-5.21,-0.99,-0.29,-0.01,,,
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,0.00,,,,0.50,,,,30.11,,,,0.00,0.00,,,,,,
Ratios,Inventory Days,0.00,,,,0.00,,,,0.00,,,,0.00,0.00,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,0.00,,,,0.50,,,,30.11,,,,0.00,0.00,,,,,,
Ratios,Working Capital Days,613.64,,,,435.60,,,,444.66,,,,618.14,901.14,,,,,,
Ratios,ROCE %,3.72%,,,,7.32%,,,,8.15%,,,,7.64%,,3.83%,3.29%,2.64%,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,70.08%,70.08%,70.08%,66.84%,66.84%,66.84%,66.84%,66.84%,66.84%,63.01%,62.90%,62.73%,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,1.00%,1.00%,1.00%,1.10%,1.10%,1.10%,1.10%,1.10%,1.10%,1.10%,1.10%,1.10%,,,,,,,
Shareholding Pattern (Quarterly),Public,,28.92%,28.92%,28.92%,32.06%,32.06%,32.06%,32.06%,32.06%,32.05%,35.89%,36.00%,36.17%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,11587,11587,11587,11587,11587,11587,11587,12416,12700,13425,13267,13245,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,70.08%,,,,66.84%,,,,66.84%,,,,62.73%,59.02%,59.02%,59.02%,59.02%,70.41%,59.02%,59.02%
Shareholding Pattern (Yearly),DIIs,1.00%,,,,1.10%,,,,1.10%,,,,1.10%,1.00%,1.00%,0.99%,0.99%,0.99%,1.00%,1.00%
Shareholding Pattern (Yearly),Public,28.92%,,,,32.06%,,,,32.06%,,,,36.17%,39.98%,39.98%,39.98%,39.98%,28.60%,39.98%,39.98%
Shareholding Pattern (Yearly),No. of Shareholders,11587,,,,11587,,,,12416,,,,13245,11587,11587,11587,11587,11596,11587,11587
,,,,,,,,,,,,,,,,,,,,,
