Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Operating Profit,12,,,,17,,,,20,,,,18,5,8,9,11,10
Profit & Loss,OPM %,14%,,,,17%,,,,19%,,,,17%,16%,20%,18%,19%,16%
Profit & Loss,Other Income,6,,,,3,,,,3,,,,11,2,3,3,2,2
Profit & Loss,Interest,0,,,,1,,,,0,,,,0,1,1,1,1,1
Profit & Loss,Depreciation,5,,,,5,,,,5,,,,5,2,2,5,4,4
Profit & Loss,Profit before tax,12,,,,14,,,,17,,,,24,3,7,6,8,8
Profit & Loss,Tax %,18%,,,,22%,,,,24%,,,,21%,26%,27%,29%,16%,23%
Profit & Loss,Net Profit,10,,,,11,,,,13,,,,19,2,5,4,7,6
Profit & Loss,EPS in Rs,0.77,,,,0.83,,,,1.00,,,,1.47,0.92,2.03,0.33,0.54,0.47
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,25,,,,25,,,,25,,,,25,12,12,12,25,25
Balance Sheet,Reserves,79,,,,89,,,,101,,,,119,23,68,63,57,63
Balance Sheet,Borrowings,5,,,,5,,,,1,,,,2,13,15,11,11,10
Balance Sheet,Other Liabilities,26,,,,29,,,,31,,,,32,2,4,11,12,20
Balance Sheet,Total Liabilities,135,,,,148,,,,158,,,,179,51,100,97,105,117
Balance Sheet,Fixed Assets,63,,,,78,,,,82,,,,81,15,57,56,57,65
Balance Sheet,CWIP,0,,,,0,,,,2,,,,2,0,0,0,0,0
Balance Sheet,Investments,11,,,,8,,,,8,,,,15,0,10,6,1,1
Balance Sheet,Other Assets,61,,,,61,,,,67,,,,81,35,32,35,46,51
Balance Sheet,Total Assets,135,,,,148,,,,158,,,,179,51,100,97,105,117
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,11,,,,22,,,,3,,,,21,-10,2,6,-0,11
Cash Flows,Cash from Investing Activity,-7,,,,-15,,,,-9,,,,-3,1,-14,1,1,-10
Cash Flows,Cash from Financing Activity,8,,,,-1,,,,-4,,,,1,18,1,-6,-1,-2
Cash Flows,Net Cash Flow,12,,,,6,,,,-11,,,,20,10,-11,2,-0,-1
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,77,,,,72,,,,109,,,,79,176,75,71,96,123
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,77,,,,72,,,,109,,,,79,176,75,71,96,123
Ratios,Working Capital Days,156,,,,109,,,,152,,,,139,258,195,224,246,211
Ratios,ROCE %,8%,,,,11%,,,,13%,,,,16%,,9%,6%,10%,8%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,74.37%,72.42%,72.42%,72.41%,72.41%,72.38%,72.37%,72.37%,72.37%,72.34%,72.34%,72.34%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.09%,0.00%,,,,,
Shareholding Pattern (Quarterly),Public,,25.63%,27.58%,27.58%,27.58%,27.58%,27.62%,27.62%,27.63%,27.62%,27.65%,27.57%,27.66%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,44084,44232,43214,42825,43248,48858,50033,56295,56608,64246,64393,63812,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,74.37%,,,,72.41%,,,,72.37%,,,,72.34%,73.60%,73.60%,73.59%,73.58%,74.95%
Shareholding Pattern (Yearly),Public,25.62%,,,,27.58%,,,,27.63%,,,,27.66%,26.39%,26.39%,26.40%,26.42%,25.04%
Shareholding Pattern (Yearly),No. of Shareholders,25992,,,,42825,,,,56295,,,,63812,332,393,596,1395,5882
,,,,,,,,,,,,,,,,,,,
