Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,OPM %,3%,,,,2%,,,,2%,,,,2%,0%,6%,7%,5%,4%,5%
Profit & Loss,Other Income,2,,,,3,,,,4,,,,3,3,2,2,2,1,1
Profit & Loss,Interest,5,,,,3,,,,5,,,,4,9,11,12,11,9,6
Profit & Loss,Depreciation,6,,,,6,,,,7,,,,8,7,6,7,6,6,6
Profit & Loss,Profit before tax,7,,,,7,,,,9,,,,10,-12,1,4,7,0,2
Profit & Loss,Tax %,27%,,,,25%,,,,22%,,,,24%,27%,-63%,44%,16%,-505%,45%
Profit & Loss,Net Profit,5,,,,5,,,,7,,,,8,-15,1,2,6,2,1
Profit & Loss,EPS in Rs,2.98,,,,3.31,,,,4.09,,,,4.62,-11.24,0.91,1.74,4.32,1.78,0.60
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,16,,,,16,,,,16,,,,16,14,14,14,14,14,15
Balance Sheet,Reserves,112,,,,118,,,,125,,,,133,68,74,76,82,85,97
Balance Sheet,Borrowings,45,,,,43,,,,41,,,,46,103,94,101,101,79,81
Balance Sheet,Other Liabilities,31,,,,47,,,,51,,,,49,30,29,40,41,34,32
Balance Sheet,Total Liabilities,205,,,,225,,,,233,,,,244,214,211,231,238,211,224
Balance Sheet,Fixed Assets,60,,,,65,,,,69,,,,70,69,74,69,66,63,61
Balance Sheet,CWIP,0,,,,0,,,,0,,,,0,2,0,0,0,0,0
Balance Sheet,Investments,31,,,,30,,,,26,,,,27,33,32,32,32,31,31
Balance Sheet,Other Assets,115,,,,130,,,,139,,,,146,110,105,131,140,117,133
Balance Sheet,Total Assets,205,,,,225,,,,233,,,,244,214,211,231,238,211,224
,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,44,,,,2,,,,14,,,,9,25,13,3,18,35,-4
Cash Flows,Cash from Investing Activity,-5,,,,-11,,,,-6,,,,-11,-16,2,1,-7,-3,1
Cash Flows,Cash from Financing Activity,-26,,,,-5,,,,-8,,,,1,-10,-16,-4,-11,-31,5
Cash Flows,Net Cash Flow,13,,,,-15,,,,1,,,,-1,-1,-0,1,-1,1,2
,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,16,,,,10,,,,7,,,,11,49,39,29,14,17,29
Ratios,Inventory Days,42,,,,55,,,,49,,,,45,56,81,94,83,86,130
Ratios,Days Payable,5,,,,12,,,,8,,,,14,10,3,34,19,24,28
Ratios,Cash Conversion Cycle,52,,,,52,,,,48,,,,43,94,116,89,78,79,131
Ratios,Working Capital Days,41,,,,37,,,,31,,,,34,74,92,101,68,69,130
Ratios,ROCE %,6%,,,,6%,,,,7%,,,,7%,,5%,8%,9%,5%,4%
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,73.41%,73.41%,73.41%,73.41%,73.41%,73.41%,73.41%,73.41%,73.41%,73.41%,73.41%,73.41%,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.11%,1.01%,0.83%,0.71%,,,,,,
Shareholding Pattern (Quarterly),Public,,26.59%,26.58%,26.59%,26.59%,26.59%,26.58%,26.54%,26.59%,26.49%,25.59%,25.75%,25.88%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,9088,9147,9216,9216,8878,8880,9344,10636,10253,8183,7603,7211,,,,,,
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,73.41%,,,,73.41%,,,,73.41%,,,,73.41%,,68.81%,68.96%,67.96%,67.80%,70.41%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.71%,,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,0.00%,0.12%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,26.59%,,,,26.59%,,,,26.59%,,,,25.88%,,31.19%,30.93%,32.03%,32.20%,29.58%
Shareholding Pattern (Yearly),No. of Shareholders,8966,,,,9216,,,,10636,,,,7211,,5576,5906,4330,3710,4324
,,,,,,,,,,,,,,,,,,,,
