Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Cash Flows,Cash from Investing Activity,-96.61,,,,-11.76,,,,-39.30,,,,17.80,,,,,
Cash Flows,Cash from Financing Activity,3.30,,,,1.69,,,,27.88,,,,-0.73,,,,,
Cash Flows,Net Cash Flow,-0.60,,,,0.16,,,,-0.16,,,,0.18,,,,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,46.62,,,,164.72,,,,127.69,,,,48.21,,,,,
Ratios,Inventory Days,142.12,,,,114.14,,,,164.67,,,,1069.15,,,,,
Ratios,Days Payable,40.38,,,,31.33,,,,59.63,,,,56.74,,,,,
Ratios,Cash Conversion Cycle,148.36,,,,247.53,,,,232.73,,,,1060.62,,,,,
Ratios,Working Capital Days,28.91,,,,201.49,,,,219.12,,,,178.48,,,,,
Ratios,ROCE %,,,,,1.76%,,,,7.55%,,,,9.38%,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,55.04%,55.04%,55.04%,55.04%,55.04%,55.04%,55.04%,55.04%,55.04%,60.03%,60.03%,60.03%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),Public,,44.96%,44.96%,44.98%,44.96%,44.96%,44.97%,44.97%,44.95%,44.95%,39.96%,39.97%,39.96%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,10296,10140,9911,10025,9884,9977,10031,11242,11698,11005,11310,11317,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,55.04%,,,,55.04%,,,,55.04%,,,,60.03%,46.23%,51.20%,53.89%,53.89%,54.79%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.00%,,,,0.01%,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,44.96%,,,,44.96%,,,,44.95%,,,,39.96%,53.76%,48.80%,46.11%,46.11%,45.21%
Shareholding Pattern (Yearly),No. of Shareholders,9608,,,,10025,,,,11242,,,,11317,12747,10612,10196,9919,9303
,,,,,,,,,,,,,,,,,,,
