Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Tax %,38%,,,,35%,,,,33%,,,,31%,21%,21%,2%,-22%,4%
Profit & Loss,Net Profit,21,,,,7,,,,12,,,,22,17,12,46,31,33
Profit & Loss,EPS in Rs,8.56,,,,2.78,,,,4.65,,,,8.63,7.80,4.93,18.50,12.61,13.06
Profit & Loss,Dividend Payout %,6%,,,,0%,,,,22%,,,,29%,0%,10%,8%,0%,15%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,25,,,,25,,,,25,,,,25,25,25,25,25,25
Balance Sheet,Reserves,169,,,,173,,,,185,,,,203,35,48,91,120,148
Balance Sheet,Borrowings,93,,,,101,,,,88,,,,47,30,25,22,25,35
Balance Sheet,Other Liabilities,97,,,,102,,,,80,,,,106,59,59,51,42,55
Balance Sheet,Total Liabilities,384,,,,401,,,,377,,,,380,149,157,188,212,264
Balance Sheet,Fixed Assets,174,,,,230,,,,238,,,,234,83,88,99,102,108
Balance Sheet,CWIP,63,,,,11,,,,6,,,,0,3,3,1,9,38
Balance Sheet,Investments,0,,,,0,,,,0,,,,0,2,4,3,3,0
Balance Sheet,Other Assets,147,,,,160,,,,133,,,,146,61,63,86,99,117
Balance Sheet,Total Assets,384,,,,401,,,,377,,,,380,149,157,188,212,264
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,51,,,,30,,,,38,,,,38,29,18,21,27,32
Cash Flows,Cash from Investing Activity,-98,,,,-21,,,,-10,,,,-7,-8,-9,-13,-17,-40
Cash Flows,Cash from Financing Activity,45,,,,-10,,,,-27,,,,-30,-19,-9,-8,-6,3
Cash Flows,Net Cash Flow,-2,,,,-1,,,,1,,,,2,2,0,0,4,-4
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,56,,,,49,,,,51,,,,63,45,45,48,48,59
Ratios,Inventory Days,79,,,,78,,,,81,,,,58,60,73,80,113,151
Ratios,Days Payable,131,,,,121,,,,119,,,,84,130,115,79,68,118
Ratios,Cash Conversion Cycle,3,,,,6,,,,13,,,,37,-25,4,49,93,92
Ratios,Working Capital Days,15,,,,15,,,,13,,,,23,-15,-6,46,80,47
Ratios,ROCE %,15%,,,,7%,,,,8%,,,,15%,,21%,43%,18%,19%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,53.84%,53.85%,53.84%,53.84%,53.84%,53.84%,53.84%,53.84%,53.84%,53.84%,53.84%,53.84%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.06%,0.10%,0.05%,0.00%,0.00%,0.00%,0.00%,0.06%,0.26%,0.36%,0.32%,,,,,
Shareholding Pattern (Quarterly),DIIs,,1.25%,1.24%,1.24%,1.24%,1.24%,1.24%,1.26%,1.24%,1.24%,1.24%,1.24%,1.24%,,,,,
Shareholding Pattern (Quarterly),Public,,44.91%,44.84%,44.82%,44.85%,44.90%,44.91%,44.90%,44.91%,44.85%,44.66%,44.55%,44.61%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,22553,22663,22255,21595,22322,21771,21396,20579,20732,20826,20899,20466,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,53.84%,,,,53.84%,,,,53.84%,,,,53.84%,50.59%,53.42%,53.28%,53.28%,53.28%
Shareholding Pattern (Yearly),FIIs,0.03%,,,,0.05%,,,,0.00%,,,,0.32%,0.00%,0.23%,0.46%,0.38%,0.00%
Shareholding Pattern (Yearly),DIIs,1.24%,,,,1.24%,,,,1.24%,,,,1.24%,2.82%,2.19%,1.26%,1.26%,1.25%
Shareholding Pattern (Yearly),Public,44.89%,,,,44.85%,,,,44.91%,,,,44.61%,46.59%,44.16%,44.99%,45.08%,45.47%
Shareholding Pattern (Yearly),No. of Shareholders,21455,,,,21595,,,,20579,,,,20466,15107,16563,16298,15798,19451
,,,,,,,,,,,,,,,,,,,
