Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Shareholding Pattern (Quarterly),FIIs,,18.34%,17.89%,17.52%,18.03%,19.44%,20.92%,20.63%,21.93%,21.45%,22.89%,22.17%,20.58%,,,,,,
Shareholding Pattern (Quarterly),DIIs,,10.60%,9.75%,9.37%,9.73%,9.04%,8.38%,8.38%,6.61%,7.30%,6.06%,6.26%,6.93%,,,,,,
Shareholding Pattern (Quarterly),Public,,16.59%,17.92%,18.64%,17.77%,17.05%,16.26%,16.53%,16.98%,16.79%,16.64%,17.16%,18.06%,,,,,,
Shareholding Pattern (Quarterly),Others,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.03%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,22076,27556,37752,39213,43816,42316,34878,34804,33123,178714,165576,156905,,,,,,
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,54.48%,,,,54.48%,,,,54.48%,,,,54.41%,,54.75%,54.75%,54.75%,54.48%,54.48%
Shareholding Pattern (Yearly),FIIs,19.92%,,,,18.03%,,,,21.93%,,,,20.58%,,6.91%,8.13%,7.56%,14.26%,15.44%
Shareholding Pattern (Yearly),DIIs,9.98%,,,,9.73%,,,,6.61%,,,,6.93%,,13.73%,9.17%,10.62%,10.18%,10.39%
Shareholding Pattern (Yearly),Public,15.62%,,,,17.77%,,,,16.98%,,,,18.06%,,24.61%,27.95%,27.07%,21.08%,19.69%
Shareholding Pattern (Yearly),Others,0.00%,,,,0.00%,,,,0.00%,,,,0.03%,,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),No. of Shareholders,20303,,,,39213,,,,34804,,,,156905,,18798,21662,22563,17023,17030
,,,,,,,,,,,,,,,,,,,,
