Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2019,Mar 2020,Mar 2021,Mar 2017,Mar 2018
Profit & Loss,OPM %,3.92%,,,,1.21%,,,,-2.33%,,,,-0.32%,9.33%,3.95%,4.79%,,
Profit & Loss,Other Income,4.15,,,,4.12,,,,3.68,,,,2.97,4.89,6.72,3.40,,
Profit & Loss,Interest,0.84,,,,0.98,,,,1.77,,,,1.45,1.30,1.25,0.88,,
Profit & Loss,Depreciation,4.86,,,,4.72,,,,2.79,,,,2.56,4.76,4.89,4.62,,
Profit & Loss,Profit before tax,0.54,,,,-1.01,,,,-1.81,,,,-1.14,6.01,2.96,0.87,,
Profit & Loss,Tax %,14.81%,,,,-28.71%,,,,5.52%,,,,29.82%,23.29%,32.09%,28.74%,,
Profit & Loss,Net Profit,-5.11,,,,-3.84,,,,-2.31,,,,-0.68,4.61,2.00,-0.43,,
Profit & Loss,EPS in Rs,-5.71,,,,-4.29,,,,-2.58,,,,-0.76,5.15,2.24,-0.48,,
Profit & Loss,Dividend Payout %,-4.38%,,,,0.00%,,,,0.00%,,,,0.00%,4.85%,0.00%,-104.07%,,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,8.95,,,,8.95,,,,8.95,,,,8.95,8.95,8.95,8.95,,
Balance Sheet,Reserves,119.71,,,,117.47,,,,116.02,,,,115.37,119.61,121.43,122.48,,
Balance Sheet,Borrowings,8.29,,,,9.61,,,,15.07,,,,11.71,19.09,22.56,11.36,,
Balance Sheet,Other Liabilities,7.38,,,,5.40,,,,2.45,,,,3.05,17.32,15.54,10.28,,
Balance Sheet,Total Liabilities,144.33,,,,141.43,,,,142.49,,,,139.08,164.97,168.48,153.07,,
Balance Sheet,Fixed Assets,30.25,,,,30.30,,,,27.58,,,,25.28,42.38,37.91,33.53,,
Balance Sheet,CWIP,2.93,,,,2.82,,,,2.82,,,,2.81,0.87,5.94,3.16,,
Balance Sheet,Investments,3.52,,,,0.52,,,,0.20,,,,0.13,2.24,10.82,9.10,,
Balance Sheet,Other Assets,107.63,,,,107.79,,,,111.89,,,,110.86,119.48,113.81,107.28,,
Balance Sheet,Total Assets,144.33,,,,141.43,,,,142.49,,,,139.08,164.97,168.48,153.07,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,21.07,,,,23.22,,,,-5.55,,,,2.02,-3.60,-13.15,8.00,,
Cash Flows,Cash from Investing Activity,-5.18,,,,-4.85,,,,1.77,,,,3.06,2.34,-3.20,7.87,,
Cash Flows,Cash from Financing Activity,-18.90,,,,-18.55,,,,3.70,,,,-4.81,1.45,15.65,-13.20,,
Cash Flows,Net Cash Flow,-3.01,,,,-0.18,,,,-0.09,,,,0.27,0.20,-0.71,2.67,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,95.35,,,,104.18,,,,135.48,,,,128.33,126.77,128.30,113.35,,
Ratios,Inventory Days,460.58,,,,505.42,,,,509.82,,,,745.03,278.70,324.27,292.07,,
Ratios,Days Payable,68.34,,,,83.81,,,,59.73,,,,102.10,83.02,77.85,65.78,,
Ratios,Cash Conversion Cycle,487.60,,,,525.78,,,,585.57,,,,771.26,322.44,374.73,339.64,,
Ratios,Working Capital Days,340.72,,,,392.13,,,,509.54,,,,576.41,282.14,386.42,298.73,,
Ratios,ROCE %,0.78%,,,,0.05%,,,,-0.29%,,,,0.23%,,2.80%,1.19%,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,42.22%,42.22%,42.43%,42.60%,42.77%,42.81%,42.66%,43.48%,43.50%,43.50%,43.50%,43.89%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),DIIs,,4.03%,2.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),Public,,53.75%,55.22%,57.57%,57.41%,57.23%,57.20%,57.32%,56.52%,56.49%,56.50%,56.49%,56.11%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,9269,9411,9465,9406,9320,9292,9020,9195,8946,9084,9027,8966,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,42.10%,,,,42.60%,,,,43.48%,,,,43.89%,38.68%,40.35%,40.98%,37.93%,37.41%
Shareholding Pattern (Yearly),DIIs,4.03%,,,,0.00%,,,,0.00%,,,,0.00%,4.03%,4.03%,4.03%,4.14%,4.25%
Shareholding Pattern (Yearly),Public,53.87%,,,,57.41%,,,,56.52%,,,,56.11%,57.30%,55.62%,54.99%,57.93%,58.35%
Shareholding Pattern (Yearly),No. of Shareholders,9270,,,,9406,,,,9195,,,,8966,8392,7805,8640,9342,9171
,,,,,,,,,,,,,,,,,,,
