Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Depreciation,1,,,,1,,,,1,,,,1,1,1,1,1,1,1,1
Profit & Loss,Profit before tax,33,,,,37,,,,35,,,,36,22,20,21,19,24,19,31
Profit & Loss,Tax %,26%,,,,26%,,,,25%,,,,26%,32%,34%,34%,34%,32%,27%,26%
Profit & Loss,Net Profit,25,,,,27,,,,26,,,,26,15,13,14,13,16,14,23
Profit & Loss,EPS in Rs,10.61,,,,11.83,,,,11.21,,,,11.27,5.18,4.49,4.59,4.28,5.43,4.70,10.00
Profit & Loss,Dividend Payout %,19%,,,,17%,,,,18%,,,,18%,15%,18%,17%,19%,15%,21%,20%
,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,5,,,,5,,,,5,,,,5,6,6,6,6,6,6,5
Balance Sheet,Reserves,178,,,,200,,,,223,,,,244,110,120,132,144,154,167,158
Balance Sheet,Borrowings,-0,,,,-0,,,,-0,,,,-0,-0,-0,-0,-0,-0,-0,-0
Balance Sheet,Other Liabilities,88,,,,89,,,,99,,,,96,65,65,64,70,87,73,80
Balance Sheet,Total Liabilities,270,,,,294,,,,326,,,,345,181,192,202,220,247,246,242
Balance Sheet,Fixed Assets,13,,,,17,,,,17,,,,16,10,12,11,11,13,15,14
Balance Sheet,CWIP,-0,,,,-0,,,,-0,,,,-0,1,-0,0,-0,-0,-0,-0
Balance Sheet,Investments,2,,,,3,,,,4,,,,4,4,4,24,28,13,3,3
Balance Sheet,Other Assets,254,,,,274,,,,305,,,,324,165,175,167,182,221,228,225
Balance Sheet,Total Assets,270,,,,294,,,,326,,,,345,181,192,202,220,247,246,242
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,12,,,,3,,,,12,,,,-2,7,8,-5,-5,9,8,24
Cash Flows,Cash from Investing Activity,-2,,,,0,,,,-7,,,,-2,21,2,6,4,-2,-0,4
Cash Flows,Cash from Financing Activity,-5,,,,-5,,,,-5,,,,-5,-13,-3,-3,-0,-6,-0,-35
Cash Flows,Net Cash Flow,5,,,,-2,,,,1,,,,-8,15,7,-2,-1,1,7,-6
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,64,,,,60,,,,62,,,,64,51,48,52,62,74,59,60
Ratios,Inventory Days,66,,,,69,,,,73,,,,79,55,58,55,69,81,78,70
Ratios,Days Payable,75,,,,65,,,,70,,,,65,54,53,56,79,88,72,78
Ratios,Cash Conversion Cycle,55,,,,64,,,,65,,,,77,53,54,50,52,66,65,52
Ratios,Working Capital Days,109,,,,104,,,,126,,,,136,47,49,55,73,83,103,119
Ratios,ROCE %,19%,,,,19%,,,,16%,,,,15%,,16%,16%,13%,15%,12%,18%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,51.00%,51.00%,51.00%,51.00%,51.00%,51.00%,51.00%,51.00%,51.00%,51.00%,51.00%,51.00%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.05%,0.05%,0.05%,0.05%,0.05%,0.10%,0.06%,0.05%,0.14%,0.05%,0.05%,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.06%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,,,,,,,
Shareholding Pattern (Quarterly),Public,,48.94%,48.95%,48.95%,48.95%,48.95%,48.94%,48.89%,48.93%,48.95%,48.85%,48.95%,48.95%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,11799,11414,11016,10794,10531,10769,10960,13109,12339,12116,11957,11964,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,51.00%,,,,51.00%,,,,51.00%,,,,51.00%,,,38.43%,38.43%,38.67%,38.68%,50.72%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.05%,,,,0.06%,,,,0.05%,,,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.06%,,,,0.01%,,,,0.01%,,,,0.01%,,,0.00%,0.00%,0.00%,0.00%,0.04%
Shareholding Pattern (Yearly),Public,48.95%,,,,48.95%,,,,48.93%,,,,48.95%,,,61.56%,61.56%,61.33%,61.30%,49.25%
Shareholding Pattern (Yearly),No. of Shareholders,12017,,,,10794,,,,13109,,,,11964,,,5688,5164,5198,5260,5117
,,,,,,,,,,,,,,,,,,,,,
