Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Shareholding Pattern (Quarterly),Promoters,,62.35%,62.21%,62.21%,62.21%,62.21%,62.13%,62.10%,61.10%,54.09%,53.90%,52.99%,52.99%,,,,,
Shareholding Pattern (Quarterly),FIIs,,11.50%,12.42%,14.05%,14.06%,14.15%,14.83%,15.42%,19.58%,22.81%,22.45%,21.86%,27.74%,,,,,
Shareholding Pattern (Quarterly),DIIs,,20.46%,2.63%,2.57%,2.59%,2.96%,2.78%,5.21%,5.11%,9.14%,9.48%,9.68%,9.88%,,,,,
Shareholding Pattern (Quarterly),Public,,5.69%,22.74%,21.18%,21.15%,20.68%,20.27%,17.28%,14.22%,13.96%,14.16%,15.47%,9.40%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,138434,135134,131732,131365,138492,136988,142117,129415,130289,153109,164387,155270,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,62.35%,,,,62.21%,,,,61.10%,,,,52.99%,,,,,
Shareholding Pattern (Yearly),FIIs,11.40%,,,,14.06%,,,,19.58%,,,,27.74%,,,,,
Shareholding Pattern (Yearly),DIIs,20.38%,,,,2.59%,,,,5.11%,,,,9.88%,,,,,
Shareholding Pattern (Yearly),Public,5.88%,,,,21.15%,,,,14.22%,,,,9.40%,,,,,
Shareholding Pattern (Yearly),No. of Shareholders,140814,,,,131365,,,,129415,,,,155270,,,,,
,,,,,,,,,,,,,,,,,,,
