Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2019,Mar 2020,Mar 2021,Mar 2017,Mar 2018
Cash Flows,Cash from Investing Activity,-124,,,,-143,,,,-65,,,,-21,-86,-184,-159,,
Cash Flows,Cash from Financing Activity,167,,,,-112,,,,-23,,,,-32,1,27,49,,
Cash Flows,Net Cash Flow,12,,,,-17,,,,-4,,,,4,-9,5,5,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,102,,,,88,,,,106,,,,90,75,72,76,,
Ratios,Inventory Days,54,,,,68,,,,88,,,,71,44,42,66,,
Ratios,Days Payable,63,,,,89,,,,159,,,,119,69,82,97,,
Ratios,Cash Conversion Cycle,93,,,,67,,,,34,,,,42,50,32,44,,
Ratios,Working Capital Days,103,,,,81,,,,88,,,,90,63,42,63,,
Ratios,ROCE %,21%,,,,14%,,,,1%,,,,3%,,39%,30%,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,38.46%,38.43%,38.41%,38.41%,38.37%,37.90%,37.90%,37.77%,37.77%,37.77%,37.73%,37.91%,,,,,
Shareholding Pattern (Quarterly),FIIs,,1.99%,0.68%,0.57%,0.18%,0.30%,0.19%,0.69%,1.14%,1.35%,1.34%,0.82%,0.37%,,,,,
Shareholding Pattern (Quarterly),DIIs,,1.89%,2.13%,1.94%,0.89%,0.88%,0.92%,0.87%,0.43%,0.09%,0.08%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),Public,,57.66%,58.78%,59.07%,60.52%,60.43%,60.99%,60.54%,60.65%,60.79%,60.80%,61.44%,61.72%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,34539,42497,43106,44302,45848,48598,49050,50460,50022,48189,49017,48077,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,39.00%,,,,38.41%,,,,37.77%,,,,37.91%,45.96%,47.77%,42.66%,52.00%,47.61%
Shareholding Pattern (Yearly),FIIs,1.73%,,,,0.18%,,,,1.14%,,,,0.37%,0.00%,0.00%,1.85%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,1.92%,,,,0.89%,,,,0.43%,,,,0.00%,0.73%,0.32%,2.65%,2.16%,1.17%
Shareholding Pattern (Yearly),Public,57.35%,,,,60.52%,,,,60.65%,,,,61.72%,53.31%,51.91%,52.84%,45.84%,51.21%
Shareholding Pattern (Yearly),No. of Shareholders,32799,,,,44302,,,,50460,,,,48077,1007,1368,14130,441,584
,,,,,,,,,,,,,,,,,,,
