Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2019,Mar 2020,Mar 2021,Mar 2017,Mar 2018
Profit & Loss,Net Profit,30,,,,52,,,,38,,,,39,37,4,20,,
Profit & Loss,EPS in Rs,2.68,,,,5.61,,,,3.85,,,,3.64,3.60,0.41,2.06,,
Profit & Loss,Dividend Payout %,37%,,,,36%,,,,52%,,,,0%,28%,0%,0%,,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,20,,,,20,,,,20,,,,20,20,20,20,,
Balance Sheet,Reserves,317,,,,364,,,,381,,,,396,277,269,291,,
Balance Sheet,Borrowings,116,,,,282,,,,276,,,,350,47,123,147,,
Balance Sheet,Other Liabilities,508,,,,602,,,,527,,,,471,220,383,405,,
Balance Sheet,Total Liabilities,961,,,,1268,,,,1205,,,,1237,564,796,862,,
Balance Sheet,Fixed Assets,263,,,,416,,,,399,,,,440,200,343,303,,
Balance Sheet,CWIP,4,,,,8,,,,9,,,,18,25,2,1,,
Balance Sheet,Investments,118,,,,104,,,,171,,,,129,7,21,26,,
Balance Sheet,Other Assets,576,,,,740,,,,626,,,,650,332,430,531,,
Balance Sheet,Total Assets,961,,,,1268,,,,1205,,,,1237,564,796,862,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,137,,,,33,,,,127,,,,25,26,87,59,,
Cash Flows,Cash from Investing Activity,-99,,,,37,,,,-77,,,,-9,-15,-139,-14,,
Cash Flows,Cash from Financing Activity,-50,,,,-65,,,,-53,,,,-15,-5,47,-45,,
Cash Flows,Net Cash Flow,-13,,,,6,,,,-3,,,,1,6,-5,-0,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,74,,,,80,,,,54,,,,53,49,79,66,,
Ratios,Inventory Days,26,,,,50,,,,58,,,,58,30,36,17,,
Ratios,Days Payable,58,,,,76,,,,68,,,,67,60,110,53,,
Ratios,Cash Conversion Cycle,41,,,,55,,,,44,,,,44,18,6,30,,
Ratios,Working Capital Days,14,,,,26,,,,21,,,,56,10,9,19,,
Ratios,ROCE %,11%,,,,9%,,,,15%,,,,12%,,5%,11%,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,74.81%,74.81%,74.81%,74.81%,74.81%,74.81%,74.81%,74.81%,74.81%,74.81%,74.81%,74.81%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.02%,0.08%,0.00%,0.05%,0.00%,0.02%,0.00%,0.01%,0.03%,0.04%,0.07%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,,,,,
Shareholding Pattern (Quarterly),Public,,25.17%,25.15%,25.07%,25.17%,25.12%,25.16%,25.16%,25.16%,25.15%,25.13%,25.13%,25.11%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,40401,40396,39335,39349,38919,38211,40130,44286,45332,50878,48939,49044,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,74.81%,,,,74.81%,,,,74.81%,,,,74.81%,74.81%,74.81%,74.81%,74.81%,74.81%
Shareholding Pattern (Yearly),FIIs,0.07%,,,,0.00%,,,,0.00%,,,,0.07%,0.00%,0.00%,0.00%,0.00%,0.03%
Shareholding Pattern (Yearly),DIIs,0.03%,,,,0.03%,,,,0.03%,,,,0.03%,0.15%,0.16%,0.07%,0.13%,0.12%
Shareholding Pattern (Yearly),Public,25.10%,,,,25.17%,,,,25.16%,,,,25.11%,25.05%,25.03%,25.12%,25.06%,25.04%
Shareholding Pattern (Yearly),No. of Shareholders,40221,,,,39349,,,,44286,,,,49044,29415,32858,39770,19970,26696
,,,,,,,,,,,,,,,,,,,
