Section,,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Balance Sheet,CWIP,,,,46,,,,132,,,,2020,380,633,862,752,1125,80
Balance Sheet,Investments,,,,307,,,,244,,,,183,95,28,230,376,296,283
Balance Sheet,Other Assets,,,,2985,,,,5560,,,,5081,877,1338,1352,1671,1779,2681
Balance Sheet,Total Assets,,,,9312,,,,13694,,,,16807,4082,5185,5701,6747,8123,9177
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,,,,1797,,,,1803,,,,2100,616,600,328,259,1011,1176
Cash Flows,Cash from Investing Activity,,,,-883,,,,-4202,,,,-1691,-1052,-1098,-495,-393,-1637,-801
Cash Flows,Cash from Financing Activity,,,,-825,,,,2504,,,,-521,387,540,140,241,620,3
Cash Flows,Net Cash Flow,,,,90,,,,105,,,,-112,-49,41,-27,107,-6,377
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,,,,46,,,,66,,,,66,82,108,104,160,94,97
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,,,,46,,,,66,,,,66,82,108,104,160,94,97
Ratios,Working Capital Days,,,,35,,,,46,,,,30,55,88,181,198,72,115
Ratios,ROCE %,,,,17%,,,,16%,,,,14%,,12%,9%,9%,10%,11%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,,,,,85.61%,85.61%,85.61%,85.61%,85.61%,85.61%,85.61%,,,,,,
Shareholding Pattern (Quarterly),FIIs,,,,,,3.64%,2.43%,2.34%,4.15%,4.20%,4.07%,4.75%,,,,,,
Shareholding Pattern (Quarterly),DIIs,,,,,,4.13%,4.08%,3.59%,2.74%,2.50%,2.73%,2.69%,,,,,,
Shareholding Pattern (Quarterly),Public,,,,,,3.43%,5.20%,6.14%,5.79%,6.32%,6.30%,5.67%,,,,,,
Shareholding Pattern (Quarterly),Others,,,,,,3.18%,2.69%,2.31%,1.70%,1.36%,1.29%,1.26%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,,,,,206920,300229,374721,390005,425549,438570,438044,,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,,,,,,,,85.61%,,,,85.61%,,,,,,
Shareholding Pattern (Yearly),FIIs,,,,,,,,2.34%,,,,4.75%,,,,,,
Shareholding Pattern (Yearly),DIIs,,,,,,,,3.59%,,,,2.69%,,,,,,
Shareholding Pattern (Yearly),Public,,,,,,,,6.14%,,,,5.67%,,,,,,
Shareholding Pattern (Yearly),Others,,,,,,,,2.31%,,,,1.26%,,,,,,
Shareholding Pattern (Yearly),No. of Shareholders,,,,,,,,374721,,,,438044,,,,,,
,,,,,,,,,,,,,,,,,,,
