Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2017
Profit & Loss,Expenses,412,,,,420,,,,434,,,,506,183,189,234,274,
Profit & Loss,Operating Profit,65,,,,37,,,,36,,,,45,32,24,24,49,
Profit & Loss,OPM %,14%,,,,8%,,,,8%,,,,8%,15%,11%,9%,15%,
Profit & Loss,Other Income,3,,,,7,,,,8,,,,6,4,3,5,2,
Profit & Loss,Interest,0,,,,0,,,,0,,,,0,0,0,0,0,
Profit & Loss,Depreciation,7,,,,9,,,,11,,,,11,4,3,6,6,
Profit & Loss,Profit before tax,60,,,,35,,,,33,,,,40,33,24,22,45,
Profit & Loss,Tax %,26%,,,,26%,,,,22%,,,,26%,35%,26%,25%,26%,
Profit & Loss,Net Profit,45,,,,26,,,,25,,,,29,21,18,17,33,
Profit & Loss,EPS in Rs,8.23,,,,4.78,,,,4.68,,,,5.42,4.66,3.75,3.41,6.16,
Profit & Loss,Dividend Payout %,21%,,,,25%,,,,26%,,,,0%,21%,27%,35%,21%,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,27,,,,27,,,,27,,,,27,23,24,25,27,
Balance Sheet,Reserves,208,,,,225,,,,243,,,,267,91,109,130,170,
Balance Sheet,Borrowings,1,,,,1,,,,1,,,,1,0,0,0,1,
Balance Sheet,Other Liabilities,58,,,,58,,,,58,,,,63,26,25,55,58,
Balance Sheet,Total Liabilities,294,,,,311,,,,330,,,,358,140,158,209,255,
Balance Sheet,Fixed Assets,155,,,,177,,,,173,,,,165,46,61,122,130,
Balance Sheet,CWIP,4,,,,1,,,,0,,,,5,3,8,0,5,
Balance Sheet,Investments,0,,,,0,,,,0,,,,0,0,17,0,0,
Balance Sheet,Other Assets,135,,,,132,,,,157,,,,189,90,72,87,120,
Balance Sheet,Total Assets,294,,,,311,,,,330,,,,358,140,158,209,255,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,35,,,,30,,,,28,,,,25,4,37,37,14,
Cash Flows,Cash from Investing Activity,-26,,,,-24,,,,-1,,,,-7,-11,-39,-43,-20,
Cash Flows,Cash from Financing Activity,-7,,,,-10,,,,-7,,,,-7,8,2,6,10,
Cash Flows,Net Cash Flow,1,,,,-3,,,,20,,,,11,1,-0,0,4,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,42,,,,39,,,,43,,,,44,52,55,48,37,
Ratios,Inventory Days,32,,,,40,,,,35,,,,35,25,21,32,34,
Ratios,Days Payable,28,,,,25,,,,23,,,,23,29,22,44,37,
Ratios,Cash Conversion Cycle,47,,,,53,,,,54,,,,56,49,54,37,34,
Ratios,Working Capital Days,58,,,,67,,,,70,,,,68,96,77,50,67,
Ratios,ROCE %,29%,,,,14%,,,,13%,,,,14%,,21%,16%,26%,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,57.16%,57.16%,57.16%,57.16%,57.24%,57.24%,57.24%,57.24%,57.24%,57.24%,57.24%,57.24%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,,,,,
Shareholding Pattern (Quarterly),Public,,42.83%,42.83%,42.83%,42.83%,42.76%,42.75%,42.75%,42.74%,42.75%,42.76%,42.75%,42.75%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,39857,42094,43146,42812,42610,44097,41618,41827,40722,42483,42568,41697,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,57.17%,,,,57.16%,,,,57.24%,,,,57.24%,62.13%,57.14%,59.20%,62.65%,65.10%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,0.14%,0.14%,0.13%,0.12%,0.15%
Shareholding Pattern (Yearly),Public,42.82%,,,,42.83%,,,,42.74%,,,,42.75%,37.73%,42.73%,40.67%,37.24%,34.75%
Shareholding Pattern (Yearly),No. of Shareholders,38982,,,,42812,,,,41827,,,,41697,41351,40268,39255,27190,40659
,,,,,,,,,,,,,,,,,,,
