Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,202,,,,202,,,,202,,,,202,199,199,249,224,224,202,202
Balance Sheet,Reserves,3656,,,,4558,,,,6042,,,,7738,2554,2442,2730,2610,2993,2858,3230
Balance Sheet,Borrowings,12,,,,6,,,,1,,,,20,83,0,0,0,0,0,30
Balance Sheet,Other Liabilities,25904,,,,24709,,,,23219,,,,20748,28397,16386,16366,16540,17633,17883,21679
Balance Sheet,Total Liabilities,29773,,,,29476,,,,29463,,,,28708,31233,19028,19345,19374,20850,20943,25140
Balance Sheet,Fixed Assets,965,,,,1024,,,,838,,,,1466,266,368,546,705,810,836,807
Balance Sheet,CWIP,87,,,,62,,,,72,,,,133,40,170,98,85,89,80,80
Balance Sheet,Investments,542,,,,589,,,,679,,,,765,299,324,376,429,431,484,519
Balance Sheet,Other Assets,28179,,,,27801,,,,27875,,,,26344,30629,18166,18324,18154,19520,19542,23735
Balance Sheet,Total Assets,29773,,,,29476,,,,29463,,,,28708,31233,19028,19345,19374,20850,20943,25140
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-163,,,,1516,,,,684,,,,2078,,746,-1003,491,65,-96,68
Cash Flows,Cash from Investing Activity,326,,,,-150,,,,1420,,,,-1299,,560,493,348,417,454,348
Cash Flows,Cash from Financing Activity,-183,,,,-218,,,,-448,,,,-712,,-119,-245,-608,-126,-605,-160
Cash Flows,Net Cash Flow,-19,,,,1148,,,,1655,,,,67,,1188,-755,231,356,-246,257
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,64,,,,47,,,,71,,,,34,76,82,78,91,117,107,87
Ratios,Inventory Days,1044,,,,605,,,,411,,,,366,3239,622,782,559,533,688,1142
Ratios,Days Payable,836,,,,366,,,,321,,,,301,124,160,174,353,410,704,1234
Ratios,Cash Conversion Cycle,272,,,,285,,,,162,,,,98,3191,544,685,297,240,91,-4
Ratios,Working Capital Days,-645,,,,-528,,,,-426,,,,-359,-576,-575,-608,-431,-444,-311,-606
Ratios,ROCE %,21%,,,,33%,,,,44%,,,,43%,,34%,30%,23%,27%,24%,23%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,84.83%,84.83%,84.83%,84.83%,84.83%,84.83%,84.83%,84.83%,84.83%,84.83%,84.83%,84.83%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,2.47%,3.05%,3.29%,3.29%,3.29%,3.69%,3.32%,2.38%,2.44%,1.45%,1.55%,2.26%,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,1.15%,0.76%,0.26%,0.30%,0.56%,0.39%,0.43%,0.66%,0.83%,1.00%,1.46%,1.69%,,,,,,,
Shareholding Pattern (Quarterly),Public,,11.55%,11.35%,11.62%,11.57%,11.31%,11.10%,11.42%,12.12%,11.89%,12.72%,12.16%,11.21%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,114635,119248,158987,164151,202872,308372,345328,386330,477478,672404,689605,676957,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,84.83%,,,,84.83%,,,,84.83%,,,,84.83%,,,,,,,84.83%
Shareholding Pattern (Yearly),FIIs,2.06%,,,,3.29%,,,,2.38%,,,,2.26%,,,,,,,0.70%
Shareholding Pattern (Yearly),DIIs,0.97%,,,,0.30%,,,,0.66%,,,,1.69%,,,,,,,0.79%
Shareholding Pattern (Yearly),Public,12.14%,,,,11.57%,,,,12.12%,,,,11.21%,,,,,,,13.68%
Shareholding Pattern (Yearly),No. of Shareholders,118354,,,,164151,,,,386330,,,,676957,,,,,,,106711
,,,,,,,,,,,,,,,,,,,,,
