Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2020,Mar 2021,Mar 2017,Mar 2018,Mar 2019
Balance Sheet,Equity Capital,17,,,,17,,,,17,,,,17,16,17,,,
Balance Sheet,Reserves,715,,,,754,,,,735,,,,727,489,610,,,
Balance Sheet,Borrowings,167,,,,387,,,,538,,,,479,263,115,,,
Balance Sheet,Other Liabilities,210,,,,212,,,,204,,,,200,176,206,,,
Balance Sheet,Total Liabilities,1109,,,,1370,,,,1494,,,,1423,944,949,,,
Balance Sheet,Fixed Assets,461,,,,621,,,,749,,,,718,406,396,,,
Balance Sheet,CWIP,50,,,,37,,,,29,,,,11,9,5,,,
Balance Sheet,Investments,0,,,,0,,,,0,,,,0,0,0,,,
Balance Sheet,Other Assets,599,,,,712,,,,717,,,,693,529,548,,,
Balance Sheet,Total Assets,1109,,,,1370,,,,1494,,,,1423,944,949,,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,54,,,,29,,,,3,,,,114,74,294,,,
Cash Flows,Cash from Investing Activity,-171,,,,-212,,,,-89,,,,-33,-34,-54,,,
Cash Flows,Cash from Financing Activity,30,,,,187,,,,93,,,,-100,-40,-146,,,
Cash Flows,Net Cash Flow,-87,,,,4,,,,7,,,,-19,-0,95,,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,34,,,,30,,,,33,,,,45,49,33,,,
Ratios,Inventory Days,160,,,,157,,,,188,,,,158,216,174,,,
Ratios,Days Payable,47,,,,38,,,,40,,,,36,61,65,,,
Ratios,Cash Conversion Cycle,147,,,,149,,,,181,,,,166,204,142,,,
Ratios,Working Capital Days,84,,,,90,,,,110,,,,108,109,61,,,
Ratios,ROCE %,21%,,,,10%,,,,3%,,,,3%,,21%,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,48.36%,48.36%,48.42%,48.42%,48.42%,48.42%,48.42%,48.42%,48.42%,48.42%,48.42%,48.42%,,,,,
Shareholding Pattern (Quarterly),FIIs,,4.51%,4.53%,3.72%,3.83%,3.22%,0.81%,0.33%,0.71%,0.31%,0.38%,0.35%,0.46%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.03%,0.96%,0.84%,0.84%,0.67%,0.02%,0.02%,0.30%,0.01%,0.02%,0.06%,0.06%,,,,,
Shareholding Pattern (Quarterly),Public,,47.09%,46.14%,47.03%,46.92%,47.70%,50.74%,51.23%,50.57%,51.25%,51.17%,51.16%,51.07%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,29964,30416,30881,31218,34352,40964,43774,51717,51163,51313,51478,51005,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,48.36%,,,,48.42%,,,,48.42%,,,,48.42%,42.46%,45.85%,41.22%,41.28%,41.69%
Shareholding Pattern (Yearly),FIIs,4.78%,,,,3.83%,,,,0.71%,,,,0.46%,1.30%,2.84%,3.59%,6.30%,3.08%
Shareholding Pattern (Yearly),DIIs,0.03%,,,,0.84%,,,,0.30%,,,,0.06%,0.16%,0.03%,0.26%,0.84%,0.11%
Shareholding Pattern (Yearly),Public,46.83%,,,,46.92%,,,,50.57%,,,,51.07%,56.07%,51.28%,54.93%,51.58%,55.12%
Shareholding Pattern (Yearly),No. of Shareholders,29759,,,,31218,,,,51717,,,,51005,24137,24822,15950,21608,23272
,,,,,,,,,,,,,,,,,,,
