Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Interest,3,,,,4,,,,4,,,,5,2,4,5,5,9,11,6
Profit & Loss,Depreciation,18,,,,25,,,,28,,,,33,4,4,5,6,6,20,20
Profit & Loss,Profit before tax,203,,,,217,,,,304,,,,402,59,34,68,94,134,95,181
Profit & Loss,Tax %,19%,,,,19%,,,,17%,,,,22%,21%,19%,25%,23%,23%,23%,30%
Profit & Loss,Net Profit,164,,,,177,,,,252,,,,315,46,28,51,73,102,73,126
Profit & Loss,EPS in Rs,11.73,,,,12.64,,,,17.93,,,,22.26,4.29,2.58,3.99,5.26,7.34,5.20,9.03
Profit & Loss,Dividend Payout %,19%,,,,20%,,,,22%,,,,22%,14%,29%,18%,19%,20%,19%,19%
,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,70,,,,70,,,,140,,,,140,53,53,62,68,68,69,69
Balance Sheet,Reserves,742,,,,913,,,,1084,,,,1376,148,166,188,337,428,480,596
Balance Sheet,Borrowings,28,,,,43,,,,49,,,,53,55,69,71,66,68,111,20
Balance Sheet,Other Liabilities,264,,,,319,,,,414,,,,475,68,101,106,138,177,211,235
Balance Sheet,Total Liabilities,1103,,,,1345,,,,1686,,,,2045,324,389,427,609,742,871,921
Balance Sheet,Fixed Assets,230,,,,245,,,,248,,,,259,23,57,62,68,69,130,205
Balance Sheet,CWIP,0,,,,0,,,,3,,,,0,5,6,11,17,83,91,0
Balance Sheet,Investments,92,,,,131,,,,365,,,,508,60,45,49,50,52,76,83
Balance Sheet,Other Assets,781,,,,969,,,,1070,,,,1278,236,281,306,474,539,574,632
Balance Sheet,Total Assets,1103,,,,1345,,,,1686,,,,2045,324,389,427,609,742,871,921
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,143,,,,136,,,,281,,,,215,9,11,36,60,102,90,216
Cash Flows,Cash from Investing Activity,-79,,,,-88,,,,-217,,,,-168,-9,-6,-5,-17,-85,-100,-142
Cash Flows,Cash from Financing Activity,-32,,,,-44,,,,-47,,,,-68,-6,-1,-21,68,-5,-47,-102
Cash Flows,Net Cash Flow,32,,,,4,,,,17,,,,-21,-6,5,11,111,12,-58,-28
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,131,,,,145,,,,130,,,,137,208,216,171,158,149,149,129
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,131,,,,145,,,,130,,,,137,208,216,171,158,149,149,129
Ratios,Working Capital Days,69,,,,76,,,,58,,,,75,157,170,119,114,103,96,64
Ratios,ROCE %,27%,,,,24%,,,,27%,,,,28%,,14%,22%,25%,27%,17%,28%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,55.16%,55.16%,55.16%,55.16%,55.16%,55.16%,55.07%,55.01%,54.30%,54.30%,54.30%,53.78%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,14.75%,15.62%,13.18%,13.99%,15.34%,15.92%,15.22%,16.41%,17.85%,19.97%,20.31%,19.36%,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,6.80%,6.06%,8.05%,8.18%,8.22%,9.23%,9.73%,9.71%,9.96%,8.93%,9.10%,9.13%,,,,,,,
Shareholding Pattern (Quarterly),Public,,22.78%,22.67%,23.16%,22.25%,20.90%,19.37%,19.54%,18.53%,17.59%,16.52%,16.06%,16.72%,,,,,,,
Shareholding Pattern (Quarterly),Others,,0.51%,0.49%,0.45%,0.43%,0.38%,0.31%,0.43%,0.37%,0.30%,0.26%,0.25%,1.00%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,103628,104804,100071,94786,87579,89181,99306,113594,111135,112542,126410,149297,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,55.16%,,,,55.16%,,,,55.01%,,,,53.78%,,,,66.34%,66.00%,65.73%,65.73%
Shareholding Pattern (Yearly),FIIs,15.71%,,,,13.99%,,,,16.41%,,,,19.36%,,,,9.02%,11.94%,13.29%,14.63%
Shareholding Pattern (Yearly),DIIs,7.48%,,,,8.18%,,,,9.71%,,,,9.13%,,,,8.48%,7.00%,9.05%,6.85%
Shareholding Pattern (Yearly),Public,21.06%,,,,22.25%,,,,18.53%,,,,16.72%,,,,14.21%,13.43%,10.69%,11.86%
Shareholding Pattern (Yearly),Others,0.59%,,,,0.43%,,,,0.37%,,,,1.00%,,,,1.95%,1.62%,1.24%,0.93%
Shareholding Pattern (Yearly),No. of Shareholders,97523,,,,94786,,,,113594,,,,149297,,,,42628,23892,22126,28083
,,,,,,,,,,,,,,,,,,,,,
