Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,20.38,,,,21.16,,,,3.33,,,,7.63,12.19,24.85,16.79,255.69,106.21,28.88
Ratios,Working Capital Days,-463.30,,,,-420.90,,,,-398.06,,,,-261.67,-548.41,-128.91,-115.66,-774.47,-411.71,-309.65
Ratios,ROCE %,23.91%,,,,16.13%,,,,20.84%,,,,12.53%,,1.28%,2.29%,-7.59%,10.78%,12.20%
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,30.01%,30.01%,30.01%,34.34%,35.84%,36.12%,36.12%,36.18%,36.18%,36.18%,36.18%,41.66%,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,
Shareholding Pattern (Quarterly),Public,,69.99%,69.97%,69.97%,65.66%,64.16%,63.87%,63.87%,63.82%,63.81%,63.82%,63.81%,58.32%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,2760,2982,3152,3422,3501,4352,4217,4831,5246,5249,5820,5935,,,,,,
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,30.01%,,,,34.34%,,,,36.18%,,,,41.66%,,30.01%,30.01%,30.01%,30.01%,30.01%
Shareholding Pattern (Yearly),Public,69.99%,,,,65.66%,,,,63.82%,,,,58.32%,,69.98%,69.99%,69.99%,69.99%,69.99%
Shareholding Pattern (Yearly),No. of Shareholders,2219,,,,3422,,,,4831,,,,5935,,1262,771,812,862,1324
,,,,,,,,,,,,,,,,,,,,
